verse_reference,strong,question_code,status,live_node_count
Prov.8.17,H7836,D7.7.1,UNEXPECTED,1
Prov.8.17,H7836,M0.1.1,UNEXPECTED,1
Prov.8.17,H7836,M0.1.2,UNEXPECTED,1
Prov.8.17,H7836,M0.1.3,UNEXPECTED,1
Prov.8.17,H7836,M0.5.1,UNEXPECTED,1
Prov.8.17,H7836,M0.5.10,UNEXPECTED,1
Prov.8.17,H7836,M0.5.11,UNEXPECTED,1
Prov.8.17,H7836,M0.5.2,UNEXPECTED,1
Prov.8.17,H7836,M0.5.3,UNEXPECTED,1
Prov.8.17,H7836,M0.5.4,UNEXPECTED,1
Prov.8.17,H7836,M0.5.5,UNEXPECTED,1
Prov.8.17,H7836,M0.5.6,UNEXPECTED,1
Prov.8.17,H7836,M0.5.7,UNEXPECTED,1
Prov.8.17,H7836,M0.5.8,UNEXPECTED,1
Prov.8.17,H7836,M0.5.9,UNEXPECTED,1
Prov.8.17,H7836,M0.6.5,UNEXPECTED,1
Ps.10.13,H1875,D7.7.1,UNEXPECTED,1
Ps.10.13,H1875,M0.5.10,UNEXPECTED,1
Ps.10.13,H1875,M0.5.11,UNEXPECTED,1
Ps.10.13,H1875,M0.5.2,UNEXPECTED,1
Ps.10.13,H1875,M0.5.3,UNEXPECTED,1
Ps.10.13,H1875,M0.6.5,UNEXPECTED,1
Ps.10.13,H5006,M0.1.1,UNEXPECTED,1
Ps.10.13,H5006,M0.5.1,UNEXPECTED,1
Ps.10.13,H7563,M0.5.1,UNEXPECTED,1
Ps.10.15,H1875,D7.7.1,UNEXPECTED,1
Ps.10.15,H1875,M0.5.10,UNEXPECTED,1
Ps.10.15,H1875,M0.5.11,UNEXPECTED,1
Ps.10.15,H1875,M0.5.3,UNEXPECTED,1
Ps.10.15,H1875,M0.5.4,UNEXPECTED,1
Ps.10.15,H1875,M0.6.5,UNEXPECTED,1
Ps.10.15,H7451H,M0.1.1,UNEXPECTED,1
Ps.10.15,H7451H,M0.5.1,UNEXPECTED,1
Ps.10.15,H7562,M0.1.1,UNEXPECTED,1
Ps.10.15,H7562,M0.5.1,UNEXPECTED,1
Ps.10.4,H1363,M0.1.1,UNEXPECTED,1
Ps.10.4,H1363,M0.5.1,UNEXPECTED,1
Ps.10.4,H1875,D7.7.1,UNEXPECTED,1
Ps.10.4,H1875,M0.5.1,UNEXPECTED,1
Ps.10.4,H1875,M0.5.4,UNEXPECTED,1
Ps.10.4,H1875,M0.5.5,UNEXPECTED,1
Ps.10.4,H1875,M0.6.5,UNEXPECTED,1
Ps.10.4,H4209,M0.1.1,UNEXPECTED,1
Ps.10.4,H4209,M0.5.1,UNEXPECTED,1
Ps.10.4,H7563,M0.1.1,UNEXPECTED,1
Ps.100.1,H8426,D7.7.1,UNEXPECTED,1
Ps.100.1,H8426,M0.1.1,UNEXPECTED,1
Ps.100.1,H8426,M0.1.2,UNEXPECTED,1
Ps.100.1,H8426,M0.1.3,UNEXPECTED,1
Ps.100.1,H8426,M0.5.1,UNEXPECTED,1
Ps.100.1,H8426,M0.5.10,UNEXPECTED,1
Ps.100.1,H8426,M0.5.11,UNEXPECTED,1
Ps.100.1,H8426,M0.5.2,UNEXPECTED,1
Ps.100.1,H8426,M0.5.3,UNEXPECTED,1
Ps.100.1,H8426,M0.5.4,UNEXPECTED,1
Ps.100.1,H8426,M0.5.5,UNEXPECTED,1
Ps.100.1,H8426,M0.5.6,UNEXPECTED,1
Ps.100.1,H8426,M0.5.7,UNEXPECTED,1
Ps.100.1,H8426,M0.5.8,UNEXPECTED,1
Ps.100.1,H8426,M0.6.5,UNEXPECTED,1
Ps.100.4,H1288,M0.1.1,UNEXPECTED,1
Ps.100.4,H1288,M0.5.1,UNEXPECTED,1
Ps.100.4,H3034,D7.7.1,UNEXPECTED,1
Ps.100.4,H3034,M0.5.1,UNEXPECTED,1
Ps.100.4,H3034,M0.5.10,UNEXPECTED,1
Ps.100.4,H3034,M0.5.11,UNEXPECTED,1
Ps.100.4,H3034,M0.6.5,UNEXPECTED,1
Ps.100.4,H8426,D7.7.1,UNEXPECTED,1
Ps.100.4,H8426,M0.1.1,UNEXPECTED,1
Ps.100.4,H8426,M0.1.3,UNEXPECTED,1
Ps.100.4,H8426,M0.5.10,UNEXPECTED,1
Ps.100.4,H8426,M0.5.11,UNEXPECTED,1
Ps.100.4,H8426,M0.5.2,UNEXPECTED,1
Ps.100.4,H8426,M0.5.4,UNEXPECTED,1
Ps.100.4,H8426,M0.5.6,UNEXPECTED,1
Ps.100.4,H8426,M0.5.8,UNEXPECTED,1
Ps.100.4,H8426,M0.6.5,UNEXPECTED,1
Ps.104.21,H1245,M0.5.11,UNEXPECTED,1
Ps.104.21,H1245,M0.5.9,UNEXPECTED,1
Ps.104.21,H1245,M0.6.5,UNEXPECTED,1
Ps.104.21,H7580,M0.1.1,UNEXPECTED,1
Ps.104.21,H7580,M0.5.1,UNEXPECTED,1
Ps.105.1,H3034,D7.7.1,UNEXPECTED,1
Ps.105.1,H3034,M0.6.5,UNEXPECTED,1
Ps.105.3,H1245,D7.7.1,UNEXPECTED,1
Ps.105.3,H1245,M0.1.2,UNEXPECTED,1
Ps.105.3,H1245,M0.5.1,UNEXPECTED,1
Ps.105.3,H1245,M0.5.10,UNEXPECTED,1
Ps.105.3,H1245,M0.5.11,UNEXPECTED,1
Ps.105.3,H1245,M0.5.2,UNEXPECTED,1
Ps.105.3,H1245,M0.5.7,UNEXPECTED,1
Ps.105.3,H1245,M0.5.8,UNEXPECTED,1
Ps.105.3,H1245,M0.6.5,UNEXPECTED,1
Ps.105.4,H1875,M0.1.3,UNEXPECTED,1
Ps.105.4,H1875,M0.5.11,UNEXPECTED,1
Ps.105.4,H1875,M0.5.6,UNEXPECTED,1
Ps.105.4,H1875,M0.6.5,UNEXPECTED,1
Ps.106.1,H3034,D7.7.1,UNEXPECTED,1
Ps.106.1,H3034,M0.5.1,UNEXPECTED,1
Ps.106.1,H3034,M0.5.11,UNEXPECTED,2
Ps.106.1,H3034,M0.5.2,UNEXPECTED,1
Ps.106.1,H3034,M0.5.7,UNEXPECTED,1
Ps.106.1,H3034,M0.6.5,UNEXPECTED,2
Ps.106.47,H3034,D7.7.1,UNEXPECTED,1
Ps.106.47,H3034,M0.5.11,UNEXPECTED,1
Ps.106.47,H3034,M0.5.2,UNEXPECTED,1
Ps.106.47,H3034,M0.6.5,UNEXPECTED,1
Ps.107.1,H3034,M0.1.2,UNEXPECTED,1
Ps.107.1,H3034,M0.5.11,UNEXPECTED,1
Ps.107.1,H3034,M0.5.9,UNEXPECTED,1
Ps.107.1,H3034,M0.6.5,UNEXPECTED,1
Ps.107.15,H3034,M0.5.11,UNEXPECTED,1
Ps.107.15,H3034,M0.5.2,UNEXPECTED,1
Ps.107.15,H3034,M0.6.5,UNEXPECTED,1
Ps.107.21,H3034,M0.5.11,UNEXPECTED,1
Ps.107.21,H3034,M0.5.3,UNEXPECTED,1
Ps.107.21,H3034,M0.6.5,UNEXPECTED,1
Ps.107.22,H8426,D7.7.1,UNEXPECTED,1
Ps.107.22,H8426,M0.5.11,UNEXPECTED,1
Ps.107.22,H8426,M0.6.5,UNEXPECTED,1
Ps.107.31,H3034,M0.5.11,UNEXPECTED,1
Ps.107.31,H3034,M0.5.4,UNEXPECTED,1
Ps.107.31,H3034,M0.6.5,UNEXPECTED,1
Ps.107.8,H3034,M0.5.1,UNEXPECTED,1
Ps.107.8,H3034,M0.5.10,UNEXPECTED,1
Ps.107.8,H3034,M0.5.11,UNEXPECTED,1
Ps.107.8,H3034,M0.6.5,UNEXPECTED,1
Ps.108.3,H3034,D7.7.1,UNEXPECTED,1
Ps.108.3,H3034,M0.1.1,UNEXPECTED,1
Ps.108.3,H3034,M0.1.2,UNEXPECTED,1
Ps.108.3,H3034,M0.1.3,UNEXPECTED,1
Ps.108.3,H3034,M0.5.1,UNEXPECTED,1
Ps.108.3,H3034,M0.5.10,UNEXPECTED,1
Ps.108.3,H3034,M0.5.11,UNEXPECTED,1
Ps.108.3,H3034,M0.5.2,UNEXPECTED,1
Ps.108.3,H3034,M0.5.3,UNEXPECTED,1
Ps.108.3,H3034,M0.5.5,UNEXPECTED,1
Ps.108.3,H3034,M0.5.6,UNEXPECTED,1
Ps.108.3,H3034,M0.5.7,UNEXPECTED,1
Ps.108.3,H3034,M0.5.8,UNEXPECTED,1
Ps.108.3,H3034,M0.5.9,UNEXPECTED,1
Ps.108.3,H3034,M0.6.5,UNEXPECTED,1
Ps.109.10,H1875,D7.7.1,UNEXPECTED,1
Ps.109.10,H1875,M0.1.2,UNEXPECTED,1
Ps.109.10,H1875,M0.5.11,UNEXPECTED,1
Ps.109.10,H1875,M0.5.2,UNEXPECTED,1
Ps.109.10,H1875,M0.5.6,UNEXPECTED,1
Ps.109.10,H1875,M0.5.9,UNEXPECTED,1
Ps.109.10,H1875,M0.6.5,UNEXPECTED,1
Ps.109.30,H3034,D7.7.1,UNEXPECTED,1
Ps.109.30,H3034,M0.5.11,UNEXPECTED,2
Ps.109.30,H3034,M0.5.3,UNEXPECTED,2
Ps.109.30,H3034,M0.6.5,UNEXPECTED,2
Ps.109.30,H6310G,M0.1.1,UNEXPECTED,1
Ps.109.30,H6310G,M0.5.1,UNEXPECTED,1
Ps.111.1,H3034,D7.7.1,UNEXPECTED,1
Ps.111.1,H3034,M0.1.3,UNEXPECTED,1
Ps.111.1,H3034,M0.5.11,UNEXPECTED,2
Ps.111.1,H3034,M0.5.4,UNEXPECTED,1
Ps.111.1,H3034,M0.5.8,UNEXPECTED,1
Ps.111.1,H3034,M0.6.5,UNEXPECTED,2
Ps.111.1,H3477G,M0.1.1,UNEXPECTED,1
Ps.111.1,H3477G,M0.5.1,UNEXPECTED,1
Ps.111.1,H3824,M0.1.1,UNEXPECTED,1
Ps.111.1,H3824,M0.5.1,UNEXPECTED,1
Ps.111.1,H5475,M0.1.1,UNEXPECTED,1
Ps.111.1,H5475,M0.5.1,UNEXPECTED,1
Ps.111.2,H1875,M0.5.1,UNEXPECTED,1
Ps.111.2,H1875,M0.5.11,UNEXPECTED,1
Ps.111.2,H1875,M0.5.6,UNEXPECTED,1
Ps.111.2,H1875,M0.6.5,UNEXPECTED,1
Ps.116.17,H8426,D7.7.1,UNEXPECTED,1
Ps.116.17,H8426,M0.1.2,UNEXPECTED,1
Ps.116.17,H8426,M0.5.11,UNEXPECTED,1
Ps.116.17,H8426,M0.5.5,UNEXPECTED,1
Ps.116.17,H8426,M0.5.8,UNEXPECTED,1
Ps.116.17,H8426,M0.6.5,UNEXPECTED,1
Ps.118.1,H3034,M0.1.3,UNEXPECTED,1
Ps.118.1,H3034,M0.5.11,UNEXPECTED,1
Ps.118.1,H3034,M0.5.5,UNEXPECTED,1
Ps.118.1,H3034,M0.6.5,UNEXPECTED,1
Ps.118.19,H3034,D7.7.1,UNEXPECTED,1
Ps.118.19,H3034,M0.5.11,UNEXPECTED,1
Ps.118.19,H3034,M0.6.5,UNEXPECTED,1
Ps.118.21,H3034,D7.7.1,UNEXPECTED,1
Ps.118.21,H3034,M0.1.2,UNEXPECTED,1
Ps.118.21,H3034,M0.5.11,UNEXPECTED,1
Ps.118.21,H3034,M0.5.6,UNEXPECTED,1
Ps.118.21,H3034,M0.6.5,UNEXPECTED,1
Ps.118.21,H3444,M0.1.1,UNEXPECTED,1
Ps.118.21,H3444,M0.5.1,UNEXPECTED,1
Ps.118.28,H3034,D7.7.1,UNEXPECTED,1
Ps.118.28,H3034,M0.5.11,UNEXPECTED,1
Ps.118.28,H3034,M0.6.5,UNEXPECTED,1
Ps.118.29,H3034,M0.5.11,UNEXPECTED,1
Ps.118.29,H3034,M0.5.6,UNEXPECTED,1
Ps.118.29,H3034,M0.6.5,UNEXPECTED,1
Ps.119.10,H1875,M0.1.2,UNEXPECTED,1
Ps.119.10,H1875,M0.5.11,UNEXPECTED,1
Ps.119.10,H1875,M0.5.6,UNEXPECTED,1
Ps.119.10,H1875,M0.6.5,UNEXPECTED,1
Ps.119.155,H1875,D7.7.1,UNEXPECTED,1
Ps.119.155,H1875,M0.1.1,UNEXPECTED,1
Ps.119.155,H1875,M0.5.11,UNEXPECTED,1
Ps.119.155,H1875,M0.5.2,UNEXPECTED,1
Ps.119.155,H1875,M0.5.5,UNEXPECTED,1
Ps.119.155,H1875,M0.5.9,UNEXPECTED,1
Ps.119.155,H1875,M0.6.5,UNEXPECTED,1
Ps.119.176,H1245,D7.7.1,UNEXPECTED,1
Ps.119.176,H1245,M0.5.11,UNEXPECTED,1
Ps.119.176,H1245,M0.5.5,UNEXPECTED,1
Ps.119.176,H1245,M0.6.5,UNEXPECTED,1
Ps.119.176,H7911,M0.1.1,UNEXPECTED,1
Ps.119.176,H7911,M0.5.1,UNEXPECTED,1
Ps.119.176,H8582,M0.1.1,UNEXPECTED,1
Ps.119.176,H8582,M0.5.1,UNEXPECTED,1
Ps.119.2,H0835,M0.1.1,UNEXPECTED,1
Ps.119.2,H0835,M0.5.1,UNEXPECTED,1
Ps.119.2,H1875,M0.5.11,UNEXPECTED,1
Ps.119.2,H1875,M0.5.3,UNEXPECTED,1
Ps.119.2,H1875,M0.6.5,UNEXPECTED,1
Ps.119.2,H5341,M0.1.1,UNEXPECTED,1
Ps.119.2,H5341,M0.5.1,UNEXPECTED,1
Ps.119.45,H1875,M0.5.11,UNEXPECTED,1
Ps.119.45,H1875,M0.5.2,UNEXPECTED,1
Ps.119.45,H1875,M0.5.5,UNEXPECTED,1
Ps.119.45,H1875,M0.6.5,UNEXPECTED,1
Ps.119.45,H7342H,M0.1.1,UNEXPECTED,1
Ps.119.45,H7342H,M0.5.1,UNEXPECTED,1
Ps.119.62,H3034,D7.7.1,UNEXPECTED,1
Ps.119.62,H3034,M0.5.7,UNEXPECTED,1
Ps.119.62,H3034,M0.6.5,UNEXPECTED,1
Ps.119.62,H4941G,M0.1.1,UNEXPECTED,1
Ps.119.62,H4941G,M0.5.1,UNEXPECTED,1
Ps.119.7,H3034,D7.7.1,UNEXPECTED,1
Ps.119.7,H3034,M0.1.1,UNEXPECTED,1
Ps.119.7,H3034,M0.1.2,UNEXPECTED,1
Ps.119.7,H3034,M0.1.3,UNEXPECTED,1
Ps.119.7,H3034,M0.5.1,UNEXPECTED,1
Ps.119.7,H3034,M0.5.10,UNEXPECTED,1
Ps.119.7,H3034,M0.5.11,UNEXPECTED,1
Ps.119.7,H3034,M0.5.2,UNEXPECTED,1
Ps.119.7,H3034,M0.5.3,UNEXPECTED,1
Ps.119.7,H3034,M0.5.4,UNEXPECTED,1
Ps.119.7,H3034,M0.5.5,UNEXPECTED,1
Ps.119.7,H3034,M0.5.6,UNEXPECTED,1
Ps.119.7,H3034,M0.5.7,UNEXPECTED,1
Ps.119.7,H3034,M0.5.8,UNEXPECTED,1
Ps.119.7,H3034,M0.5.9,UNEXPECTED,1
Ps.119.7,H3034,M0.6.5,UNEXPECTED,1
Ps.119.7,H3476,M0.1.1,UNEXPECTED,1
Ps.119.7,H3476,M0.5.1,UNEXPECTED,1
Ps.119.94,H1875,M0.5.11,UNEXPECTED,1
Ps.119.94,H1875,M0.5.3,UNEXPECTED,1
Ps.119.94,H1875,M0.5.8,UNEXPECTED,1
Ps.119.94,H1875,M0.6.5,UNEXPECTED,1
Ps.122.4,H3034,D7.7.1,UNEXPECTED,1
Ps.122.4,H3034,M0.5.11,UNEXPECTED,1
Ps.122.4,H3034,M0.5.3,UNEXPECTED,1
Ps.122.4,H3034,M0.6.5,UNEXPECTED,1
Ps.122.9,H1245,M0.1.3,UNEXPECTED,1
Ps.122.9,H1245,M0.6.5,UNEXPECTED,1
Ps.136.1,H3034,M0.5.11,UNEXPECTED,1
Ps.136.1,H3034,M0.5.7,UNEXPECTED,1
Ps.136.1,H3034,M0.6.5,UNEXPECTED,1
Ps.136.2,H3034,D7.7.1,UNEXPECTED,1
Ps.136.2,H3034,M0.1.1,UNEXPECTED,1
Ps.136.2,H3034,M0.5.11,UNEXPECTED,1
Ps.136.2,H3034,M0.6.5,UNEXPECTED,1
Ps.136.26,H3034,M0.5.7,UNEXPECTED,1
Ps.136.26,H3034,M0.6.5,UNEXPECTED,1
Ps.136.3,H3034,M0.5.6,UNEXPECTED,1
Ps.136.3,H3034,M0.6.5,UNEXPECTED,1
Ps.138.1,H3034,D7.7.1,UNEXPECTED,1
Ps.138.1,H3034,M0.5.11,UNEXPECTED,1
Ps.138.1,H3034,M0.6.5,UNEXPECTED,1
Ps.138.2,H0565A,M0.1.1,UNEXPECTED,1
Ps.138.2,H0565A,M0.5.1,UNEXPECTED,1
Ps.138.2,H0571G,M0.1.1,UNEXPECTED,1
Ps.138.2,H0571G,M0.5.1,UNEXPECTED,1
Ps.138.2,H3034,D7.7.1,UNEXPECTED,3
Ps.138.2,H3034,M0.1.1,UNEXPECTED,3
Ps.138.2,H3034,M0.5.10,UNEXPECTED,1
Ps.138.2,H3034,M0.5.11,UNEXPECTED,3
Ps.138.2,H3034,M0.5.7,UNEXPECTED,1
Ps.138.2,H3034,M0.6.5,UNEXPECTED,3
Ps.138.2,H6944G,M0.1.1,UNEXPECTED,1
Ps.138.4,H0561,M0.1.1,UNEXPECTED,1
Ps.138.4,H0561,M0.5.1,UNEXPECTED,1
Ps.138.4,H3034,M0.1.3,UNEXPECTED,1
Ps.138.4,H3034,M0.5.11,UNEXPECTED,1
Ps.138.4,H3034,M0.5.6,UNEXPECTED,1
Ps.138.4,H3034,M0.6.5,UNEXPECTED,1
Ps.139.14,H3034,D7.7.1,UNEXPECTED,2
Ps.139.14,H3034,M0.1.1,UNEXPECTED,1
Ps.139.14,H3034,M0.5.10,UNEXPECTED,1
Ps.139.14,H3034,M0.5.11,UNEXPECTED,3
Ps.139.14,H3034,M0.5.3,UNEXPECTED,1
Ps.139.14,H3034,M0.5.7,UNEXPECTED,1
Ps.139.14,H3034,M0.6.5,UNEXPECTED,3
Ps.139.14,H3045,M0.1.1,UNEXPECTED,1
Ps.139.14,H3045,M0.5.1,UNEXPECTED,1
Ps.139.14,H3372H,M0.5.11,UNEXPECTED,1
Ps.139.14,H5315G,M0.1.1,UNEXPECTED,1
Ps.139.14,H5315G,M0.5.1,UNEXPECTED,1
Ps.139.14,H6381,M0.1.1,UNEXPECTED,1
Ps.139.14,H6381,M0.5.1,UNEXPECTED,1
Ps.14.2,H1875,D7.7.1,UNEXPECTED,1
Ps.14.2,H1875,M0.5.6,UNEXPECTED,1
Ps.14.2,H1875,M0.6.5,UNEXPECTED,1
Ps.140.13,H3034,D7.7.1,UNEXPECTED,1
Ps.140.13,H3034,M0.5.11,UNEXPECTED,1
Ps.140.13,H3034,M0.5.4,UNEXPECTED,1
Ps.140.13,H3034,M0.6.5,UNEXPECTED,1
Ps.140.13,H6440H,M0.1.1,UNEXPECTED,1
Ps.140.13,H6440H,M0.5.1,UNEXPECTED,1
Ps.140.13,H6662,M0.1.1,UNEXPECTED,1
Ps.142.4,H1875,D7.7.1,UNEXPECTED,1
Ps.142.4,H1875,M0.1.1,UNEXPECTED,1
Ps.142.4,H1875,M0.1.3,UNEXPECTED,1
Ps.142.4,H1875,M0.5.10,UNEXPECTED,1
Ps.142.4,H1875,M0.5.11,UNEXPECTED,1
Ps.142.4,H1875,M0.5.2,UNEXPECTED,1
Ps.142.4,H1875,M0.5.4,UNEXPECTED,1
Ps.142.4,H1875,M0.5.5,UNEXPECTED,1
Ps.142.4,H1875,M0.5.7,UNEXPECTED,1
Ps.142.4,H1875,M0.5.9,UNEXPECTED,1
Ps.142.4,H1875,M0.6.5,UNEXPECTED,1
Ps.142.4,H4498,M0.1.1,UNEXPECTED,1
Ps.142.4,H4498,M0.5.1,UNEXPECTED,1
Ps.142.7,H3034,D7.7.1,UNEXPECTED,1
Ps.142.7,H3034,M0.5.11,UNEXPECTED,1
Ps.142.7,H3034,M0.5.5,UNEXPECTED,1
Ps.142.7,H3034,M0.6.5,UNEXPECTED,1
Ps.142.7,H5315I,M0.1.1,UNEXPECTED,1
Ps.142.7,H5315I,M0.5.1,UNEXPECTED,1
Ps.142.7,H6662,M0.5.1,UNEXPECTED,1
Ps.145.10,H3034,D7.7.1,UNEXPECTED,1
Ps.145.10,H3034,M0.5.1,UNEXPECTED,1
Ps.145.10,H3034,M0.5.9,UNEXPECTED,1
Ps.147.7,H8426,M0.1.1,UNEXPECTED,1
Ps.147.7,H8426,M0.1.2,UNEXPECTED,1
Ps.147.7,H8426,M0.1.3,UNEXPECTED,1
Ps.147.7,H8426,M0.5.1,UNEXPECTED,1
Ps.147.7,H8426,M0.5.10,UNEXPECTED,1
Ps.147.7,H8426,M0.5.11,UNEXPECTED,1
Ps.147.7,H8426,M0.5.2,UNEXPECTED,1
Ps.147.7,H8426,M0.5.3,UNEXPECTED,1
Ps.147.7,H8426,M0.5.4,UNEXPECTED,1
Ps.147.7,H8426,M0.5.5,UNEXPECTED,1
Ps.147.7,H8426,M0.5.6,UNEXPECTED,1
Ps.147.7,H8426,M0.5.7,UNEXPECTED,1
Ps.147.7,H8426,M0.5.8,UNEXPECTED,1
Ps.147.7,H8426,M0.5.9,UNEXPECTED,1
Ps.18.49,H3034,M0.5.6,UNEXPECTED,1
Ps.18.49,H3034,M0.6.5,UNEXPECTED,1
Ps.22.26,H1875,D7.7.1,UNEXPECTED,1
Ps.22.26,H1875,M0.5.11,UNEXPECTED,1
Ps.22.26,H1875,M0.5.3,UNEXPECTED,1
Ps.22.26,H1875,M0.5.9,UNEXPECTED,1
Ps.22.26,H1875,M0.6.5,UNEXPECTED,1
Ps.22.26,H7646,M0.1.1,UNEXPECTED,1
Ps.22.26,H7646,M0.5.1,UNEXPECTED,1
Ps.24.6,H1245,D7.7.1,UNEXPECTED,1
Ps.24.6,H1245,M0.6.5,UNEXPECTED,1
Ps.24.6,H1875,D7.7.1,UNEXPECTED,1
Ps.24.6,H1875,M0.1.2,UNEXPECTED,1
Ps.24.6,H1875,M0.5.1,UNEXPECTED,1
Ps.24.6,H1875,M0.5.11,UNEXPECTED,1
Ps.24.6,H1875,M0.5.3,UNEXPECTED,1
Ps.24.6,H1875,M0.5.6,UNEXPECTED,1
Ps.24.6,H1875,M0.5.7,UNEXPECTED,1
Ps.24.6,H1875,M0.5.9,UNEXPECTED,1
Ps.24.6,H1875,M0.6.5,UNEXPECTED,1
Ps.26.7,H8426,D7.7.1,UNEXPECTED,1
Ps.26.7,H8426,M0.1.2,UNEXPECTED,1
Ps.26.7,H8426,M0.5.1,UNEXPECTED,1
Ps.26.7,H8426,M0.5.11,UNEXPECTED,1
Ps.26.7,H8426,M0.5.3,UNEXPECTED,1
Ps.26.7,H8426,M0.5.5,UNEXPECTED,1
Ps.26.7,H8426,M0.5.7,UNEXPECTED,1
Ps.26.7,H8426,M0.5.9,UNEXPECTED,1
Ps.26.7,H8426,M0.6.5,UNEXPECTED,1
Ps.27.4,H1245,D7.7.1,UNEXPECTED,1
Ps.27.4,H1245,M0.1.1,UNEXPECTED,1
Ps.27.4,H1245,M0.5.11,UNEXPECTED,1
Ps.27.4,H1245,M0.5.3,UNEXPECTED,1
Ps.27.4,H1245,M0.5.7,UNEXPECTED,1
Ps.27.4,H1245,M0.6.5,UNEXPECTED,1
Ps.27.4,H5278,M0.1.1,UNEXPECTED,1
Ps.27.4,H5278,M0.5.1,UNEXPECTED,1
Ps.27.8,H1245,D7.7.1,UNEXPECTED,1
Ps.27.8,H1245,M0.1.1,UNEXPECTED,1
Ps.27.8,H1245,M0.5.2,UNEXPECTED,1
Ps.27.8,H1245,M0.5.6,UNEXPECTED,1
Ps.27.8,H1245,M0.5.7,UNEXPECTED,1
Ps.27.8,H1245,M0.6.5,UNEXPECTED,1
Ps.28.7,H0982,M0.1.1,UNEXPECTED,1
Ps.28.7,H0982,M0.5.1,UNEXPECTED,1
Ps.28.7,H0982,M0.5.11,UNEXPECTED,1
Ps.28.7,H3034,D7.7.1,UNEXPECTED,1
Ps.28.7,H3034,M0.5.10,UNEXPECTED,1
Ps.28.7,H3034,M0.5.11,UNEXPECTED,1
Ps.28.7,H3034,M0.5.2,UNEXPECTED,1
Ps.28.7,H3034,M0.5.4,UNEXPECTED,1
Ps.28.7,H3034,M0.5.7,UNEXPECTED,1
Ps.28.7,H3034,M0.6.5,UNEXPECTED,2
Ps.28.7,H5797,M0.1.1,UNEXPECTED,1
Ps.28.7,H5797,M0.5.1,UNEXPECTED,1
Ps.28.7,H5826,M0.1.1,UNEXPECTED,1
Ps.28.7,H5826,M0.5.1,UNEXPECTED,1
Ps.28.7,H5826,M0.5.11,UNEXPECTED,1
Ps.28.7,H5937,M0.1.1,UNEXPECTED,1
Ps.28.7,H5937,M0.5.1,UNEXPECTED,1
Ps.28.7,H5937,M0.5.11,UNEXPECTED,1
Ps.30.12,H1826H,M0.1.1,UNEXPECTED,1
Ps.30.12,H1826H,M0.5.1,UNEXPECTED,1
Ps.30.12,H3034,M0.1.1,UNEXPECTED,1
Ps.30.12,H3034,M0.5.11,UNEXPECTED,1
Ps.30.12,H3034,M0.5.3,UNEXPECTED,1
Ps.30.12,H3034,M0.5.5,UNEXPECTED,1
Ps.30.12,H3034,M0.5.8,UNEXPECTED,1
Ps.30.12,H3034,M0.6.5,UNEXPECTED,1
Ps.30.4,H3034,M0.1.1,UNEXPECTED,1
Ps.30.4,H3034,M0.5.11,UNEXPECTED,1
Ps.30.4,H3034,M0.5.7,UNEXPECTED,1
Ps.30.4,H3034,M0.6.5,UNEXPECTED,1
Ps.30.9,H1215,M0.1.1,UNEXPECTED,1
Ps.30.9,H1215,M0.5.1,UNEXPECTED,1
Ps.30.9,H3034,M0.5.1,UNEXPECTED,1
Ps.30.9,H3034,M0.5.11,UNEXPECTED,1
Ps.30.9,H3034,M0.6.5,UNEXPECTED,1
Ps.32.5,H3034,D7.7.1,UNEXPECTED,1
Ps.32.5,H3034,M0.1.3,UNEXPECTED,1
Ps.32.5,H3034,M0.5.10,UNEXPECTED,1
Ps.32.5,H3034,M0.5.11,UNEXPECTED,1
Ps.32.5,H3034,M0.5.3,UNEXPECTED,1
Ps.32.5,H3034,M0.5.4,UNEXPECTED,1
Ps.32.5,H3034,M0.5.8,UNEXPECTED,1
Ps.32.5,H3034,M0.6.5,UNEXPECTED,1
Ps.32.5,H3680,M0.1.1,UNEXPECTED,1
Ps.32.5,H3680,M0.5.1,UNEXPECTED,1
Ps.32.5,H5375I,M0.1.1,UNEXPECTED,1
Ps.32.5,H5375I,M0.5.1,UNEXPECTED,1
Ps.32.5,H5771G,M0.1.1,UNEXPECTED,1
Ps.32.5,H5771G,M0.5.1,UNEXPECTED,1
Ps.32.5,H6588,M0.1.1,UNEXPECTED,1
Ps.32.5,H6588,M0.5.1,UNEXPECTED,1
Ps.34.10,H1875,D7.7.1,UNEXPECTED,1
Ps.34.10,H1875,M0.5.1,UNEXPECTED,1
Ps.34.10,H1875,M0.5.11,UNEXPECTED,1
Ps.34.10,H1875,M0.5.6,UNEXPECTED,1
Ps.34.10,H1875,M0.6.5,UNEXPECTED,1
Ps.34.10,H7326,M0.1.1,UNEXPECTED,1
Ps.34.10,H7326,M0.5.1,UNEXPECTED,1
Ps.34.14,H1245,D7.7.1,UNEXPECTED,1
Ps.34.14,H1245,M0.5.1,UNEXPECTED,1
Ps.34.14,H1245,M0.5.11,UNEXPECTED,1
Ps.34.14,H1245,M0.6.5,UNEXPECTED,1
Ps.34.14,H5493G,M0.1.1,UNEXPECTED,1
Ps.34.14,H5493G,M0.5.1,UNEXPECTED,1
Ps.34.14,H5493G,M0.5.2,UNEXPECTED,1
Ps.34.4,H1875,D7.7.1,UNEXPECTED,1
Ps.34.4,H1875,M0.5.11,UNEXPECTED,1
