verse_reference,strong,surface,morph_code,is_home_strong,question_code,expected_reason
Rom.12.8,G4710,zeal,N-DSF,Y,M0.7.15,"per-occurrence, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.7.16,"per-occurrence, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.7.2,"per-occurrence, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.7.3,"per-occurrence, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.7.4,"per-occurrence, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.7.5,"per-occurrence, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.7.6,"per-occurrence, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.7.7,"per-occurrence, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.7.8,"per-occurrence, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.7.9,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.1,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.10,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.11,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.12,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.13,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.14,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.15,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.16,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.2,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.3,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.4,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.5,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.6,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.7,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.8,"per-occurrence, always expected"
Rom.12.8,G1653,mercy,V-PAP-NSM,N,M0.7.9,"per-occurrence, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.6.5,"home relational, always expected"
Rom.12.8,G4710,zeal,N-DSF,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.1,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.10,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.11,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.12,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.13,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.14,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.15,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.16,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.2,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.3,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.4,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.5,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.6,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.7,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.8,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.7.9,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.1,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.10,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.11,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.12,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.13,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.14,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.15,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.16,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.2,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.3,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.4,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.5,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.6,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.7,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.8,"per-occurrence, always expected"
Jude.1.3,G4991,salvation,N-GSF,N,M0.7.9,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.1,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.10,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.11,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.12,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.13,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.14,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.15,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.16,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.2,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.3,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.4,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.5,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.6,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.7,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.8,"per-occurrence, always expected"
Jude.1.3,G3870,appealing,V-PAP-NSM,N,M0.7.9,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.1,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.10,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.11,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.12,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.13,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.14,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.15,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.16,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.2,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.3,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.4,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.5,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.6,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.7,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.8,"per-occurrence, always expected"
Jude.1.3,G1864,contend,V-PNN,N,M0.7.9,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.1,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.10,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.11,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.12,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.13,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.14,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.15,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.16,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.2,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.3,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.4,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.5,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.6,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.7,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.8,"per-occurrence, always expected"
Jude.1.3,G4102G,faith,N-DSF,N,M0.7.9,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.1,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.10,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.11,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.12,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.13,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.14,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.15,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.16,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.2,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.3,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.4,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.5,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.6,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.7,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.8,"per-occurrence, always expected"
Jude.1.3,G0040H,saints,A-DPM,N,M0.7.9,"per-occurrence, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.6.5,"home relational, always expected"
Jude.1.3,G4710,eager,N-ASF,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.1,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.10,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.11,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.12,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.13,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.14,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.15,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.16,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.2,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.3,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.4,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.5,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.6,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.7,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.8,"per-occurrence, always expected"
2Pet.2.3,G4124,greed,N-DSF,N,M0.7.9,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.1,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.10,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.11,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.12,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.13,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.14,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.15,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.16,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.2,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.3,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.4,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.5,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.6,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.7,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.8,"per-occurrence, always expected"
2Pet.2.3,G3056,words,N-DPM,N,M0.7.9,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.1,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.10,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.11,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.12,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.13,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.14,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.15,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.16,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.2,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.3,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.4,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.5,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.6,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.7,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.8,"per-occurrence, always expected"
2Pet.2.3,G2917,condemnation,N-NSN,N,M0.7.9,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.1,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.10,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.11,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.12,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.13,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.14,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.15,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.16,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.2,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.3,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.4,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.5,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.6,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.7,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.8,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.7.9,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.1,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.10,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.11,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.12,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.13,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.14,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.15,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.16,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.2,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.3,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.4,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.5,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.6,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.7,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.8,"per-occurrence, always expected"
2Pet.2.3,G0684,destruction,N-NSF,N,M0.7.9,"per-occurrence, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.6.5,"home relational, always expected"
2Pet.2.3,G0691,idle,V-PAI-3S,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.1,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.10,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.11,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.12,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.13,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.14,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.15,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.16,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.2,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.3,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.4,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.5,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.6,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.7,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.8,"per-occurrence, always expected"
Heb.6.11,G1937,desire,V-PAI-1P,N,M0.7.9,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.1,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.10,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.11,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.12,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.13,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.14,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.15,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.16,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.2,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.3,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.4,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.5,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.6,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.7,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.8,"per-occurrence, always expected"
Heb.6.11,G1731,show,V-PMN,N,M0.7.9,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.1,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.10,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.11,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.12,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.13,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.14,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.15,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.16,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.2,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.3,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.4,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.5,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.6,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.7,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.8,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.7.9,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.1,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.10,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.11,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.12,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.13,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.14,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.15,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.16,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.2,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.3,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.4,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.5,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.6,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.7,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.8,"per-occurrence, always expected"
Heb.6.11,G1680,hope,N-GSF,N,M0.7.9,"per-occurrence, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.6.5,"home relational, always expected"
Heb.6.11,G4710,earnestness,N-ASF,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.1,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.10,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.11,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.12,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.13,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.14,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.15,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.16,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.2,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.3,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.4,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.5,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.6,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.7,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.8,"per-occurrence, always expected"
Phil.3.1,G0080,brothers,N-VPM,N,M0.7.9,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.1,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.10,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.11,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.12,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.13,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.14,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.15,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.16,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.2,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.3,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.4,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.5,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.6,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.7,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.8,"per-occurrence, always expected"
Phil.3.1,G5463,rejoice,V-PAM-2P,N,M0.7.9,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.1,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.10,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.11,"per-occurrence, always expected"
