observation_id,cluster_code,subject_strong,question_code,tag,status,created_at,tier,own_strong_contaminated,other_word_contaminated,contaminated_detail,obs_text
5293,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:45:25Z,relational-question,False,True,"Ps.54.3:H6965J role=['M08', 'M74', 'T10', 'T3'] live=['T3']; Ps.54.3:H7760A role=['M15', 'T3'] live=['T3']; Ps.54.3:H0430G role=['T10', 'T2', 'T7'] live=['T7']","In Ps.54.3, baqash (seek) is an operation directed by the 'ruthless men/strangers' party toward 'my life' -- the hostile subjects initiate the seeking-action aimed at the psalmist's life."
5294,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:45:25Z,relational-question,False,True,"Ps.86.14:H0430G role=['T10', 'T2', 'T7'] live=['T7']; Ps.86.14:H6965J role=['M08', 'M74', 'T10', 'T3'] live=['T3']; Ps.86.14:H7760A role=['M15', 'T3'] live=['T3']","In Ps.86.14, baqash is initiated by the 'band of ruthless men' toward the psalmist's life -- same hostile-seeking structure as Ps.54.3."
5295,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:45:26Z,relational-question,False,True,"Dan.1.8:H1840G role=['T2', 'T8'] live=['T2']; Dan.1.8:H7760A role=['M15', 'T3'] live=['T3']; Dan.1.8:H3820A role=['M47', 'T10'] live=['M47']","In Dan.1.8, baqash is initiated by Daniel toward the chief of the eunuchs, seeking permission not to defile himself -- the operation moves from a subordinate party toward an authority figure."
5296,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:45:26Z,relational-question,False,True,"1Sam.14.4:H4569B role=['T10', 'T11'] live=['T10']; 1Sam.14.4:H3129N role=['T2', 'T8'] live=['T8']; 1Sam.14.4:H5674A role=['M02', 'M08', 'M56', 'T10', 'T3'] live=['T3']","In 1Sam.14.4, baqash is initiated by Jonathan, directed toward crossing over to the Philistine garrison -- the operation targets a place/objective rather than a person."
5297,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:45:26Z,relational-question,False,True,"Ps.83.16:H6440H role=['M02', 'M50', 'T14', 'T2'] live=['T14']; Ps.83.16:H3068G role=['T10', 'T7'] live=['T7']","In Ps.83.16, baqash is initiated by the shamed enemies (implied subject 'they') directed toward the Lord's name -- the operation moves the humiliated party toward seeking God, per the psalmist's imprecation."
5311,M83,H1875,M0.5.11,no-impact,draft,2026-09-18T11:45:26Z,context-only,False,True,"2Chr.32.31:H0776G role=['T10', 'T13'] live=['T10']; 2Chr.32.31:H0430G role=['T10', 'T2', 'T7'] live=['T7']; 2Chr.32.31:H5800A role=['M30', 'M59', 'T10', 'T3'] live=['M30']","2Chr.32.31 'inquire about the sign' uses the standard investigative sense (1a5), squarely within the base gloss."
5312,M83,H1875,M0.5.11,no-impact,draft,2026-09-18T11:45:26Z,context-only,False,True,"Deut.12.5:H3068G role=['T10', 'T7'] live=['T7']; Deut.12.5:H0430G role=['T10', 'T2', 'T7'] live=['T7']; Deut.12.5:H7626H role=['T12', 'T2'] live=['T2']","Deut.12.5 'seek the place' draws on the 'resort to, frequent' sense (1a1) combined with devotional pursuit of the divinely chosen worship-site; a standard extension within the base gloss, no notable divergence."
5313,M83,H1875,M0.5.11,no-impact,draft,2026-09-18T11:45:26Z,context-only,False,True,"1Chr.22.19:H3068G role=['T10', 'T7'] live=['T7']; 1Chr.22.19:H0430G role=['T10', 'T2', 'T7'] live=['T7']; 1Chr.22.19:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']","1Chr.22.19 'seek the Lord' is the classic devotional sense (1a3a), squarely within the base gloss."
5314,M83,H1875,M0.5.11,alternative-meaning,draft,2026-09-18T11:45:26Z,context-only,False,True,"Ezra.10.16:H7218H role=['M24', 'M72', 'T14', 'T2'] live=['M72']; Ezra.10.16:H0001G role=['T2', 'T8'] live=['T2']; Ezra.10.16:H1004M role=['T10', 'T2'] live=['T2']","Ezra.10.16 'examine the matter' draws on the investigative/judicial sense (1a5, 'investigate, enquire') rather than the devotional 'seek God' sense dominant elsewhere in this batch -- a legal-procedural nuance applied to a case under review by appointed officials, distinct from the worship-oriented uses in Deut.12.5/1Chr.22.19/Ps.9.10/Ps.83.16."
5315,M83,H1875,M0.5.11,no-impact,draft,2026-09-18T11:45:26Z,context-only,False,True,"Ps.9.10:H3068G role=['T10', 'T7'] live=['T7']; Ps.9.10:H5800A role=['M30', 'M59', 'T10', 'T3'] live=['M30']","Ps.9.10 'those who seek you' is the devotional trust-sense (1a3a), squarely within the base gloss."
5316,M83,H1875,M0.6.5,no-direct-connection,draft,2026-09-18T11:45:26Z,relational-question,False,True,"2Chr.32.31:H0776G role=['T10', 'T13'] live=['T10']; 2Chr.32.31:H0430G role=['T10', 'T2', 'T7'] live=['T7']; 2Chr.32.31:H5800A role=['M30', 'M59', 'T10', 'T3'] live=['M30']","In 2Chr.32.31, other M-codes are present (envoys M08, princes/chief M72, sign M48, testing M35, knowing M15, heart M47, leaving/forsaking M30/M59) but darash's own act of inquiring about the sign is a distinct diplomatic episode from God's separate testing-purpose stated later in the verse -- the inquiry and the divine testing are parallel narrative threads, not directly interacting characteristics."
5317,M83,H1875,M0.6.5,no-direct-connection,draft,2026-09-18T11:45:26Z,relational-question,False,True,"Deut.12.5:H3068G role=['T10', 'T7'] live=['T7']; Deut.12.5:H0430G role=['T10', 'T2', 'T7'] live=['T7']; Deut.12.5:H7626H role=['T12', 'T2'] live=['T2']","In Deut.12.5, M15 (choose, of God choosing the place) is present but functions as God's own prior action, not something darash (Israel's seeking) directly modifies; the two characteristics operate on different agents (God chooses; the people seek) within the same verse without direct interaction."
5318,M83,H1875,M0.6.5,tightly-related,draft,2026-09-18T11:45:26Z,relational-question,False,True,"1Chr.22.19:H3068G role=['T10', 'T7'] live=['T7']; 1Chr.22.19:H0430G role=['T10', 'T2', 'T7'] live=['T7']; 1Chr.22.19:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']","In 1Chr.22.19, darash (seek the Lord) sits alongside M47 (heart/mind, 'set your mind and heart to seek') and M44 (covenant, the ark of the covenant) -- the seeking here is explicitly heart-directed, showing darash functions as the outward enactment of an inward disposition (heart/mind) toward covenant faithfulness."
5319,M83,H1875,M0.6.5,no-direct-connection,draft,2026-09-18T11:45:26Z,relational-question,False,True,"Ezra.10.16:H7218H role=['M24', 'M72', 'T14', 'T2'] live=['M72']; Ezra.10.16:H0001G role=['T2', 'T8'] live=['T2']; Ezra.10.16:H1004M role=['T10', 'T2'] live=['T2']","In Ezra.10.16, M36 (priest) and M24/M72 (heads/chiefs) are present as the officiating parties but darash's own act (examining the matter) is a procedural function performed by them, not a characteristic interacting with theirs directly."
5320,M83,H1875,M0.6.5,tightly-related,draft,2026-09-18T11:45:26Z,relational-question,False,True,"Ps.9.10:H3068G role=['T10', 'T7'] live=['T7']; Ps.9.10:H5800A role=['M30', 'M59', 'T10', 'T3'] live=['M30']","In Ps.9.10, M19 (trust) and M30/M59 (forsaken) co-occur with darash (seek); the verse structurally pairs 'trust' and 'seek' as two aspects of the same faithful posture, with 'not forsaken' as God's covenantal guarantee answering those who trust/seek -- darash here supplies the active-pursuit half of a trust-relationship whose passive/receiving half is trust itself."
5339,M83,G2212,M0.1.1,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","The characteristic is 'Seeking' (G2212 zeteo). The name signals an active, purposeful pursuit — to look for, search out, or strive to obtain something not yet possessed, whether concrete (a person) or abstract (truth, righteousness, God)."
5340,M83,G2212,M0.1.2,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","Greek zeteo at the definitional level denotes to seek, look for, search after, investigate, or require/demand; LSJ shows its range from simple physical searching (Homer) to philosophical inquiry and judicial investigation, and Mounce confirms 'to look for, seek out; to try to obtain, desire to possess, strive for'."
5341,M83,G2212,M0.1.3,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","The name carries a directional implication: the seeker moves toward an object or goal not currently held, implying lack, need, or desire that propels action toward another person or thing — here Paul seeking someone to lead him by the hand after his blinding."
5342,M83,G2212,M0.5.1,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","Primary Greek term is zeteo (G2212); root meaning shows a base sense of physical searching/looking-for that extends metaphorically to intellectual inquiry, desire, and demand — paralleling Hebrew baqash/darash/shachar which cover similar seeking-with-intent semantic territory."
5343,M83,G2212,M0.5.2,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","Grammatical range of zeteo is verbal only (no noun/adjective form in this cluster's own list), occurring across tenses/moods (imperfect here) — showing the characteristic operates as an ongoing or repeated action rather than a static state or possessed quality."
5344,M83,G2212,M0.5.3,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","Semantic range spans literal physical searching (for a lost object/person), to desiring/wanting, to demanding/requiring, to philosophical/judicial inquiry, and idiomatically 'to seek the life' (zetein ten psychen) meaning to seek to kill — showing the verb's sense is shaped heavily by its object."
5345,M83,G2212,M0.5.4,not-related-to-meaningful-word,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","No distinct disposition-vs-act or received-vs-given pairing is present within zeteo's own vocabulary; it denotes the act of seeking itself, not a possessed disposition."
5346,M83,G2212,M0.5.5,not-related-to-meaningful-word,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","No structural opposite term is evidenced in the sources for zeteo itself (its absence would simply be non-seeking/neglect, not a distinct lexeme)."
5347,M83,G2212,M0.5.6,not-related-to-meaningful-word,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']",No person-type noun (e.g. 'a seeker') is attested among the sources for zeteo; it remains purely verbal.
5348,M83,G2212,M0.5.7,not-related-to-meaningful-word,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']",Zeteo itself already denotes the seeking act; no separate supplication-specific term is given in these sources for it.
5349,M83,G2212,M0.5.8,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","Greek zeteo continues and extends the OT Hebrew seeking vocabulary (baqash, darash, shachar) — both testaments use seeking terms for physical search, desire, and religious inquiry, showing strong continuity from OT to NT in the semantic domain of intentional pursuit."
5350,M83,G2212,M0.5.9,attested-pre-nt,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']",Zeteo is not a NT coinage; LSJ attests it from Homer (8th c. BC) through classical and Hellenistic Greek in the same core senses used in the NT.
5351,M83,G2212,M0.5.10,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","The full vocabulary arc of zeteo shows a semantic range from simple physical search, through desire/aspiration, to demand/requirement and philosophical/judicial inquiry — a single root covering both mundane and profound senses of purposeful pursuit."
5352,M83,G2212,M0.5.11,no-impact,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","In Acts 13:11 zeteo is used in its base literal sense — Paul, now blind, seeks people to lead him by the hand. This sits squarely within the ordinary physical 'look for/seek' gloss with no metaphorical or idiomatic shift."
5353,M83,G2212,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:48:02Z,relational-question,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']",No other M-code characteristic co-occurs in this verse alongside G2212's seeking; the nearby M73 (blindness) tag belongs to a role list entry but is not otherwise flagged as a co-present M-code needing relational comment beyond noting the narrative link: blindness precipitates the seeking.
5354,M83,G2212,D7.7.1,answered-no-flag,draft,2026-09-18T11:48:02Z,relational-question,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","The seeking (role-T3 not tagged for this word directly, but the verb functions operationally) is initiated by Paul (the blinded man, party) and directed toward unnamed people ('some to lead him by the hand') — a party-directed search operation following his sudden blindness."
5355,M73,G5185,M0.1.1,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","G5185 tuphlos names 'blind' — a person or thing lacking sight, used literally and metaphorically for lack of perception or understanding."
5356,M73,G5185,M0.5.1,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Acts.13.11:G2962G role=['M72', 'T7'] live=['T7']","Primary Greek term tuphlos; root shows physical blindness extended metaphorically to mental/spiritual blindness (blind heart, blind mind) as seen from Homer onward."
5357,M83,H1245,M0.1.1,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Esth.4.8:H7200G role=['T3', 'T7'] live=['T3']; Esth.4.8:H0935G role=['T10', 'T3'] live=['T3']; Esth.4.8:H4428G role=['M72', 'T2', 'T7'] live=['M72']","The characteristic is 'Seeking' (H1245 baqash), Piel form emphasizing intensive, deliberate seeking or requesting — the name signals active pursuit or petitioning of a person, object, or favor."
5358,M83,H1245,M0.1.2,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Esth.4.8:H7200G role=['T3', 'T7'] live=['T3']; Esth.4.8:H0935G role=['T10', 'T3'] live=['T3']; Esth.4.8:H4428G role=['M72', 'T2', 'T7'] live=['M72']","At the definitional level baqash (Piel) means to seek to find, to seek to secure, to seek the face (of someone), to desire/demand, to require/exact, or to ask/request — a broad intentional-seeking term used both for concrete search and interpersonal petition."
5359,M83,H1245,M0.1.3,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Esth.4.8:H7200G role=['T3', 'T7'] live=['T3']; Esth.4.8:H0935G role=['T10', 'T3'] live=['T3']; Esth.4.8:H4428G role=['M72', 'T2', 'T7'] live=['M72']","The name carries a strong relational implication — baqash frequently targets a person's favor or presence ('seek the face'), implying petitioner-to-benefactor movement, as in Esther's plea to the king through Mordecai's instruction."
5360,M83,H1245,M0.5.1,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Esth.4.8:H7200G role=['T3', 'T7'] live=['T3']; Esth.4.8:H0935G role=['T10', 'T3'] live=['T3']; Esth.4.8:H4428G role=['M72', 'T2', 'T7'] live=['M72']","Primary Hebrew term baqash (Piel/Pual); root meaning centers on intentional seeking-to-find or seeking-to-secure, extending to requesting/demanding from a superior or seeking a person's favor."
5361,M83,H1245,M0.5.2,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Eccl.7.25:H3820A role=['M47', 'T10'] live=['M47']","Grammatical range of baqash is verbal, occurring in Piel (active intensive seeking) and Pual (passive, 'to be sought') — showing the characteristic operates primarily as a deliberate act performed by an agent upon an object/person, with a passive form for what is being sought."
5362,M83,H1245,M0.5.3,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Song.3.2:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']; Song.3.2:H5892B role=['T11', 'T2'] live=['T11']; 2Chr.15.15:H3063G role=['T10', 'T11', 'T8'] live=['T11']","Semantic range spans physical searching (Song 3:2, seeking a beloved in the city), intellectual pursuit (Eccl 7:25, seeking wisdom), covenantal seeking of God (2Chr 15:15), and courtly petition/pleading with a superior (Esth 4:8) — showing baqash flexes between literal search and formal request depending on context and object."
5363,M83,H1245,M0.5.4,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Eccl.7.25:H3820A role=['M47', 'T10'] live=['M47']","The vocabulary distinguishes disposition versus act: baqash names the ACT of seeking (not a static disposition of being a seeker), contrasted with the Pual passive 'to be sought' which marks the object's condition of being sought after."
5364,M83,H1245,M0.5.5,not-related-to-meaningful-word,draft,2026-09-18T11:48:02Z,context-only,False,True,"Eccl.7.25:H3820A role=['M47', 'T10'] live=['M47']",No structural opposite term (e.g. 'to abandon' or 'to neglect') is given among the sources specifically paired with baqash; its absence would simply be non-seeking.
5365,M83,H1245,M0.5.6,not-related-to-meaningful-word,draft,2026-09-18T11:48:02Z,context-only,False,True,"Eccl.7.25:H3820A role=['M47', 'T10'] live=['M47']",No person-type noun for 'habitual seeker' is attested among the sources for baqash.
5366,M83,H1245,M0.5.7,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Esth.4.8:H7200G role=['T3', 'T7'] live=['T3']; Esth.4.8:H0935G role=['T10', 'T3'] live=['T3']; Esth.4.8:H4428G role=['M72', 'T2', 'T7'] live=['M72']","Baqash itself functions as the supplication/seeking term when directed at a person of higher standing — Esth 4:8 uses it explicitly for pleading with the king ('plead with him'), making baqash the vocabulary's own petition-term."
5367,M83,H1245,M0.5.8,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"2Chr.15.15:H3063G role=['T10', 'T11', 'T8'] live=['T11']; 2Chr.15.15:H3068G role=['T10', 'T7'] live=['T7']","OT baqash (seeking with intent, petition, favor-seeking) finds its NT continuation in Greek zeteo, both spanning literal search and covenantal/relational petitioning of God or superiors, showing lexical and thematic continuity across Testaments."
5368,M83,H1245,M0.5.10,answered-no-flag,draft,2026-09-18T11:48:02Z,context-only,False,True,"Song.3.2:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']; Song.3.2:H5892B role=['T11', 'T2'] live=['T11']; 2Chr.15.15:H3063G role=['T10', 'T11', 'T8'] live=['T11']","The full vocabulary arc of baqash shows movement from concrete physical searching (a lost beloved, Song 3:2) through intellectual/investigative seeking (wisdom, Eccl 7:25) to relational/covenantal seeking (God, 2Chr 15:15) and formal court petition (Esth 4:8) — a single root spanning the whole spectrum of intentional pursuit."
5369,M83,H1245,M0.5.11,no-impact,draft,2026-09-18T11:48:02Z,context-only,False,True,"Esth.4.8:H7200G role=['T3', 'T7'] live=['T3']; Esth.4.8:H0935G role=['T10', 'T3'] live=['T3']; Esth.4.8:H4428G role=['M72', 'T2', 'T7'] live=['M72']",Esth 4:8's 'plead' rendering sits within baqash's normal range of formal petition/requesting favor from a superior; no unusual divergence from the base gloss.
5370,M83,H1245,M0.5.11,no-impact,draft,2026-09-18T11:48:02Z,context-only,False,True,"Eccl.7.25:H3820A role=['M47', 'T10'] live=['M47']","Eccl 7:25's 'seek' (wisdom) is the standard intellectual-pursuit sense of baqash, well within its base gloss; no notable divergence."
5371,M83,H1245,M0.5.11,no-impact,draft,2026-09-18T11:48:02Z,context-only,False,True,"Song.3.2:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']; Song.3.2:H5892B role=['T11', 'T2'] live=['T11']; Song.3.2:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']","Song 3:2's repeated 'seek'/'sought' for the beloved is the literal physical-search sense of baqash and matches the base gloss with emotional intensification from repetition, but no shift in core meaning."
5372,M83,H1245,M0.5.11,no-impact,draft,2026-09-18T11:48:02Z,context-only,False,True,"2Chr.15.15:H3063G role=['T10', 'T11', 'T8'] live=['T11']; 2Chr.15.15:H3068G role=['T10', 'T7'] live=['T7']",2Chr 15:15's 'sought him' (God) with 'whole desire' reflects baqash's ordinary covenantal-seeking sense; no divergence from base gloss beyond the intensifying qualifier phrase.
5373,M83,H1245,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:48:02Z,relational-question,False,True,"Esth.4.8:H7200G role=['T3', 'T7'] live=['T3']; Esth.4.8:H0935G role=['T10', 'T3'] live=['T3']; Esth.4.8:H4428G role=['M72', 'T2', 'T7'] live=['M72']","In Esth 4:8, other M-codes present (M10 destruction, M65 explain, M50 favor, M02/M50 behalf-of, M72 king) relate to political/relational context but none directly characterizes a co-present virtue/vice paired with seeking; baqash here functions as the operative petition-act toward the king, distinct from the surrounding administrative/favor vocabulary. No prior relational context given, so this begins the chain: seeking here is the vehicle FOR obtaining favor (M50), not itself favor."
5374,M83,H1245,M0.6.5,answered-no-flag,draft,2026-09-18T11:48:03Z,relational-question,False,True,"Eccl.7.25:H3820A role=['M47', 'T10'] live=['M47']","In Eccl 7:25, baqash (seeking wisdom) co-occurs with M16 (wisdom/folly terms), M43 (scheme/devices), M58 (wickedness), M66 (madness) and M15 (knowing). This characteristic's vantage: seeking is the METHOD by which the Preacher pursues and tests wisdom and folly — it is the investigative operation binding the other M-codes together as objects of inquiry rather than being one of them itself."
5375,M83,H1245,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:48:03Z,relational-question,False,True,"Song.3.2:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']; Song.3.2:H5892B role=['T11', 'T2'] live=['T11']","In Song 3:2, no other M-code characteristic besides M83 (seeking, appearing twice) and M47 (soul) is present as a distinct virtue/vice; M47 names the faculty (soul) doing the loving, not a separate characteristic in tension with seeking. Seeking here functions relationally as devoted pursuit of the beloved."
5376,M83,H1245,M0.6.5,answered-no-flag,draft,2026-09-18T11:48:03Z,relational-question,False,True,"2Chr.15.15:H3063G role=['T10', 'T11', 'T8'] live=['T11']; 2Chr.15.15:H3068G role=['T10', 'T7'] live=['T7']","In 2Chr 15:15, baqash (sought God) co-occurs with M04 (rejoiced), M47 (heart), M18 (desire), M33 (gave rest). This characteristic's vantage: seeking-with-whole-heart is presented as the covenantal precondition that results in God being found and rest (M33) being granted — seeking functions as the causal/relational hinge between the people's disposition (heart, desire) and the divine outcome (rest)."
5377,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:48:03Z,relational-question,False,True,"Esth.4.8:H7200G role=['T3', 'T7'] live=['T3']; Esth.4.8:H0935G role=['T10', 'T3'] live=['T3']; Esth.4.8:H4428G role=['M72', 'T2', 'T7'] live=['M72']","In Esth 4:8, baqash-plead is directed from Esther/Mordecai's plan toward the king (M72, party) — the operation of pleading is initiated by Esther per Mordecai's instruction and directed toward the king on behalf of her people."
5378,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:48:03Z,relational-question,False,True,"Song.3.2:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']; Song.3.2:H5892B role=['T11', 'T2'] live=['T11']","In Song 3:2, the seeking operation is initiated by the speaker (the woman) and directed toward her beloved ('him whom my soul loves') — a party-to-party pursuit through the city streets."
5379,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:48:03Z,relational-question,False,True,"2Chr.15.15:H3063G role=['T10', 'T11', 'T8'] live=['T11']; 2Chr.15.15:H3068G role=['T10', 'T7'] live=['T7']","In 2Chr 15:15, the seeking operation is initiated by all Judah (party, M08/T11) and directed toward the Lord (party, T7) — covenantal seeking resulting in the Lord being found."
5380,M83,H1875,M0.1.1,answered-no-flag,draft,2026-09-18T11:48:03Z,context-only,False,True,"Isa.16.5:H3678G role=['M72', 'T2'] live=['M72']; Isa.16.5:H3559H role=['M23', 'T2', 'T3'] live=['T3']; Isa.16.5:H2617A role=['M07', 'M50'] live=['M50']","The characteristic is 'Seeking/Inquiring' (H1875 darash), a term signaling formal, careful consultation or resort to — often used of seeking God through worship/prayer, or of a ruler/judge exacting requirement."
5381,M83,H1875,M0.1.2,answered-no-flag,draft,2026-09-18T11:48:03Z,context-only,False,True,"1Chr.10.14:H3068G role=['T10', 'T7'] live=['T7']","At the definitional level darash means to resort to, frequent, consult, inquire of, seek deity in prayer/worship, seek with a demand/requirement, investigate, or study/follow with application — showing a term straddling cultic devotion and legal/administrative demand."
5382,M83,H1875,M0.1.3,answered-no-flag,draft,2026-09-18T11:48:03Z,context-only,False,True,"1Chr.10.14:H3068G role=['T10', 'T7'] live=['T7']",The name carries a strong constitutional implication in covenant contexts: to darash the Lord is to constitute or maintain the relationship of dependence and consultation; failure to do so (1Chr 10:14) constitutes covenant breach leading to death and transfer of kingship.
5383,M83,H1875,M0.5.1,answered-no-flag,draft,2026-09-18T11:48:03Z,context-only,False,True,"Hos.10.12:H7114B role=['T2', 'T3'] live=['T3']; Hos.10.12:H6310G role=['M65', 'T14'] live=['T14']; Hos.10.12:H2617A role=['M07', 'M50'] live=['M50']","Primary Hebrew term darash; root meaning centers on treading toward/resorting to a place or person for consultation, extending to formal seeking of God, judicial investigation, and demand/requirement."
5384,M83,H1875,M0.5.2,answered-no-flag,draft,2026-09-18T11:48:03Z,context-only,False,True,"Isa.16.5:H3678G role=['M72', 'T2'] live=['M72']; Isa.16.5:H3559H role=['M23', 'T2', 'T3'] live=['T3']; Isa.16.5:H2617A role=['M07', 'M50'] live=['M50']","Grammatical range of darash is verbal (Qal and Niphal), including participial 'one who seeks/requires' usage (Isa 16:5, Mic 6:8) — showing the characteristic can function almost adjectivally to describe an ongoing quality of a ruler's justice-seeking conduct."
5385,M83,H1875,M0.5.3,answered-no-flag,draft,2026-09-18T11:48:03Z,context-only,False,True,"Isa.16.5:H3678G role=['M72', 'T2'] live=['M72']; Isa.16.5:H3559H role=['M23', 'T2', 'T3'] live=['T3']; Isa.16.5:H2617A role=['M07', 'M50'] live=['M50']","Semantic range spans cultic seeking of God (Hos 10.12, 1Chr 10.14), judicial 'seeking justice' as royal virtue (Isa 16:5), and covenantal 'requirement' by the Lord of ethical conduct (Mic 6:8) — the term flexes between devotional pursuit and formal demand depending on subject/object."
5386,M83,H1875,M0.5.4,answered-no-flag,draft,2026-09-18T11:48:03Z,context-only,False,True,"Isa.16.5:H3678G role=['M72', 'T2'] live=['M72']; Isa.16.5:H3559H role=['M23', 'T2', 'T3'] live=['T3']; Isa.16.5:H2617A role=['M07', 'M50'] live=['M50']","The vocabulary distinguishes disposition versus act: darash names ongoing habitual seeking (participial 'one who seeks justice', Isa 16:5) versus punctual failure-to-seek as a completed act (1Chr 10:14, Qal perfect)."
5387,M83,H1875,M0.5.5,answered-no-flag,draft,2026-09-18T11:48:03Z,context-only,False,True,"1Chr.10.14:H3068G role=['T10', 'T7'] live=['T7']","1Chr 10:14 itself supplies the structural opposite in narrative form: 'he did not seek [darash] the Lord' — the negated form functions as the vocabulary's own antonym-in-context, i.e. covenant neglect/abandonment."
5388,M83,H1875,M0.5.6,answered-no-flag,draft,2026-09-18T11:48:03Z,context-only,False,True,"Isa.16.5:H3678G role=['M72', 'T2'] live=['M72']; Isa.16.5:H3559H role=['M23', 'T2', 'T3'] live=['T3']; Isa.16.5:H2617A role=['M07', 'M50'] live=['M50']",The Qal participle usage in Isa 16:5 ('one who judges and seeks justice') functions as a person-type description — the ideal Davidic ruler characterized by habitual seeking/exercising of justice.
5389,M83,H1875,M0.5.7,not-related-to-meaningful-word,draft,2026-09-18T11:48:03Z,context-only,False,True,"Hos.10.12:H7114B role=['T2', 'T3'] live=['T3']; Hos.10.12:H6310G role=['M65', 'T14'] live=['T14']; Hos.10.12:H2617A role=['M07', 'M50'] live=['M50']",No separate supplication-term distinct from darash itself is present in these verses; darash already functions as the seeking/consulting act toward God.
5390,M83,H1875,M0.5.8,answered-no-flag,draft,2026-09-18T11:48:03Z,context-only,False,True,"Mic.6.8:H2896A role=['M05', 'M18', 'T2'] live=['M18']; Mic.6.8:H3068G role=['T10', 'T7'] live=['T7']; Mic.6.8:H4941H role=['FLAG', 'M12', 'M26'] live=['FLAG', 'M12']","OT darash (formal seeking/consulting of God, exacting requirement) parallels NT zeteo's use for seeking God's kingdom/righteousness, showing continuity in the theological demand that covenant people actively pursue God rather than assume passive relationship."
