from_span,to_span,edge_type,ve_nr,direction,pair_kind,phrase,book,from_verse_ref
269846,269848,source,103,,pair,God-content qualifier,19,Psa 106:7
269847,269848,source,103,,pair,God-content qualifier,19,Psa 106:7
269853,269848,source,103,,pair,God-content qualifier,19,Psa 106:8
269855,269848,source,103,,pair,God-content qualifier,19,Psa 106:8
269857,269848,source,103,,pair,God-content qualifier,19,Psa 106:8
269859,269848,source,103,,pair,God-content qualifier,19,Psa 106:8
307442,269848,source,103,,pair,God-content qualifier,19,Psa 106:9
307445,269848,source,103,,pair,God-content qualifier,19,Psa 106:9
307459,269630,source,103,,pair,God-content qualifier,19,Psa 106:21
307467,269716,source,103,,pair,God-content qualifier,19,Psa 106:33
269862,269860,source,103,,pair,God-content qualifier,19,Psa 107:1
269863,269860,source,103,,pair,God-content qualifier,19,Psa 107:1
269875,269883,source,103,,pair,God-content qualifier,19,Psa 107:11
269887,269883,source,103,,pair,God-content qualifier,19,Psa 107:13
269892,269883,source,103,,pair,God-content qualifier,19,Psa 107:15
269893,269883,source,103,,pair,God-content qualifier,19,Psa 107:15
269912,269908,source,103,,pair,God-content qualifier,19,Psa 107:19
269915,269860,source,103,,pair,God-content qualifier,19,Psa 107:2
269918,269860,source,103,,pair,God-content qualifier,19,Psa 107:2
269920,269908,source,103,,pair,God-content qualifier,19,Psa 107:20
269921,269908,source,103,,pair,God-content qualifier,19,Psa 107:20
269922,269908,source,103,,pair,God-content qualifier,19,Psa 107:20
269923,269908,source,103,,pair,God-content qualifier,19,Psa 107:20
269928,269908,source,103,,pair,God-content qualifier,19,Psa 107:21
269929,269908,source,103,,pair,God-content qualifier,19,Psa 107:21
269936,269908,source,103,,pair,God-content qualifier,19,Psa 107:22
269940,269957,source,103,,pair,God-content qualifier,19,Psa 107:24
269942,269957,source,103,,pair,God-content qualifier,19,Psa 107:24
269945,269957,source,103,,pair,God-content qualifier,19,Psa 107:25
269963,269957,source,103,,pair,God-content qualifier,19,Psa 107:28
269964,269957,source,103,,pair,God-content qualifier,19,Psa 107:29
269966,269957,source,103,,pair,God-content qualifier,19,Psa 107:29
269968,269957,source,103,,pair,God-content qualifier,19,Psa 107:29
269971,269957,source,103,,pair,God-content qualifier,19,Psa 107:30
269977,269957,source,103,,pair,God-content qualifier,19,Psa 107:31
269978,269957,source,103,,pair,God-content qualifier,19,Psa 107:31
269988,270040,source,103,,pair,God-content qualifier,19,Psa 107:34
270001,270040,source,103,,pair,God-content qualifier,19,Psa 107:38
270002,270040,source,103,,pair,God-content qualifier,19,Psa 107:38
270005,270040,source,103,,pair,God-content qualifier,19,Psa 107:38
270006,270040,source,103,,pair,God-content qualifier,19,Psa 107:39
270018,270040,source,103,,pair,God-content qualifier,19,Psa 107:40
270025,270040,source,103,,pair,God-content qualifier,19,Psa 107:41
270028,270040,source,103,,pair,God-content qualifier,19,Psa 107:41
270041,270040,source,103,,pair,God-content qualifier,19,Psa 107:43
270051,270047,source,103,,pair,God-content qualifier,19,Psa 107:6
270054,270047,source,103,,pair,God-content qualifier,19,Psa 107:7
270062,270047,source,103,,pair,God-content qualifier,19,Psa 107:8
270063,270047,source,103,,pair,God-content qualifier,19,Psa 107:8
270066,270047,source,103,,pair,God-content qualifier,19,Psa 107:9
270071,270047,source,103,,pair,God-content qualifier,19,Psa 107:9
270072,270047,source,103,,pair,God-content qualifier,19,Psa 107:9
307482,269860,source,103,,pair,God-content qualifier,19,Psa 107:3
307493,269883,source,103,,pair,God-content qualifier,19,Psa 107:14
307495,269883,source,103,,pair,God-content qualifier,19,Psa 107:16
307513,270040,source,103,,pair,God-content qualifier,19,Psa 107:33
307519,270040,source,103,,pair,God-content qualifier,19,Psa 107:35
307528,270040,source,103,,pair,God-content qualifier,19,Psa 107:36
307529,270040,source,103,,pair,God-content qualifier,19,Psa 107:36
270085,270102,source,103,,pair,God-content qualifier,19,Psa 108:11
270091,270102,source,103,,pair,God-content qualifier,19,Psa 108:11
270092,270102,source,103,,pair,God-content qualifier,19,Psa 108:12
270093,270102,source,103,,pair,God-content qualifier,19,Psa 108:12
270101,270102,source,103,,pair,God-content qualifier,19,Psa 108:13
270104,270102,source,103,,pair,God-content qualifier,19,Psa 108:13
270119,270076,source,103,,pair,God-content qualifier,19,Psa 108:4
270124,270076,source,103,,pair,God-content qualifier,19,Psa 108:4
270126,270076,source,103,,pair,God-content qualifier,19,Psa 108:5
270130,270076,source,103,,pair,God-content qualifier,19,Psa 108:5
270136,270102,source,103,,pair,God-content qualifier,19,Psa 108:6
270137,270102,source,103,,pair,God-content qualifier,19,Psa 108:6
270139,270102,source,103,,pair,God-content qualifier,19,Psa 108:6
270143,270102,source,103,,pair,God-content qualifier,19,Psa 108:7
270144,270102,source,103,,pair,God-content qualifier,19,Psa 108:7
270145,270102,source,103,,pair,God-content qualifier,19,Psa 108:7
270147,270102,source,103,,pair,God-content qualifier,19,Psa 108:7
307536,270102,source,103,,pair,God-content qualifier,19,Psa 108:9
307540,270102,source,103,,pair,God-content qualifier,19,Psa 108:9
307542,270102,source,103,,pair,God-content qualifier,19,Psa 108:10
307546,270102,source,103,,pair,God-content qualifier,19,Psa 108:10
270160,270323,source,103,,pair,God-content qualifier,19,Psa 109:1
270179,270203,source,103,,pair,God-content qualifier,19,Psa 109:14
270184,270203,source,103,,pair,God-content qualifier,19,Psa 109:14
270189,270203,source,103,,pair,God-content qualifier,19,Psa 109:15
270250,270259,source,103,,pair,God-content qualifier,19,Psa 109:21
270251,270259,source,103,,pair,God-content qualifier,19,Psa 109:21
270254,270259,source,103,,pair,God-content qualifier,19,Psa 109:21
270255,270259,source,103,,pair,God-content qualifier,19,Psa 109:21
270256,270259,source,103,,pair,God-content qualifier,19,Psa 109:21
270282,270302,source,103,,pair,God-content qualifier,19,Psa 109:28
270283,270302,source,103,,pair,God-content qualifier,19,Psa 109:28
270309,270302,source,103,,pair,God-content qualifier,19,Psa 109:31
270314,270302,source,103,,pair,God-content qualifier,19,Psa 109:31
270333,270203,source,103,,pair,God-content qualifier,19,Psa 109:6
307570,270259,source,103,,pair,God-content qualifier,19,Psa 109:26
307573,270259,source,103,,pair,God-content qualifier,19,Psa 109:26
307575,270259,source,103,,pair,God-content qualifier,19,Psa 109:26
307582,270302,source,103,,pair,God-content qualifier,19,Psa 109:27
270501,270560,source,103,,pair,God-content qualifier,19,Psa 110:1
270504,270560,source,103,,pair,God-content qualifier,19,Psa 110:1
270508,270560,source,103,,pair,God-content qualifier,19,Psa 110:2
270513,270560,source,103,,pair,God-content qualifier,19,Psa 110:2
270531,270560,source,103,,pair,God-content qualifier,19,Psa 110:4
270533,270560,source,103,,pair,God-content qualifier,19,Psa 110:4
270543,270560,source,103,,pair,God-content qualifier,19,Psa 110:5
270546,270560,source,103,,pair,God-content qualifier,19,Psa 110:5
270547,270560,source,103,,pair,God-content qualifier,19,Psa 110:6
270549,270560,source,103,,pair,God-content qualifier,19,Psa 110:6
270551,270560,source,103,,pair,God-content qualifier,19,Psa 110:6
270555,270560,source,103,,pair,God-content qualifier,19,Psa 110:7
270580,270572,source,103,,pair,God-content qualifier,19,Psa 111:10
270581,270572,source,103,,pair,God-content qualifier,19,Psa 111:10
270584,270588,source,103,,pair,God-content qualifier,19,Psa 111:2
270589,270588,source,103,,pair,God-content qualifier,19,Psa 111:3
270590,270588,source,103,,pair,God-content qualifier,19,Psa 111:3
270591,270588,source,103,,pair,God-content qualifier,19,Psa 111:3
270592,270588,source,103,,pair,God-content qualifier,19,Psa 111:3
270593,270588,source,103,,pair,God-content qualifier,19,Psa 111:3
270595,270588,source,103,,pair,God-content qualifier,19,Psa 111:4
270596,270588,source,103,,pair,God-content qualifier,19,Psa 111:4
270597,270588,source,103,,pair,God-content qualifier,19,Psa 111:4
270599,270603,source,103,,pair,God-content qualifier,19,Psa 111:4
270600,270603,source,103,,pair,God-content qualifier,19,Psa 111:4
270601,270603,source,103,,pair,God-content qualifier,19,Psa 111:5
270605,270603,source,103,,pair,God-content qualifier,19,Psa 111:5
270607,270603,source,103,,pair,God-content qualifier,19,Psa 111:5
270610,270603,source,103,,pair,God-content qualifier,19,Psa 111:6
270613,270603,source,103,,pair,God-content qualifier,19,Psa 111:6
270615,270603,source,103,,pair,God-content qualifier,19,Psa 111:6
270616,270603,source,103,,pair,God-content qualifier,19,Psa 111:6
270618,270603,source,103,,pair,God-content qualifier,19,Psa 111:7
270620,270603,source,103,,pair,God-content qualifier,19,Psa 111:7
270621,270603,source,103,,pair,God-content qualifier,19,Psa 111:7
270624,270603,source,103,,pair,God-content qualifier,19,Psa 111:7
270625,270603,source,103,,pair,God-content qualifier,19,Psa 111:7
270626,270603,source,103,,pair,God-content qualifier,19,Psa 111:8
270629,270603,source,103,,pair,God-content qualifier,19,Psa 111:8
270630,270603,source,103,,pair,God-content qualifier,19,Psa 111:8
270631,270603,source,103,,pair,God-content qualifier,19,Psa 111:8
270632,270603,source,103,,pair,God-content qualifier,19,Psa 111:9
270633,270603,source,103,,pair,God-content qualifier,19,Psa 111:9
270636,270603,source,103,,pair,God-content qualifier,19,Psa 111:9
270637,270603,source,103,,pair,God-content qualifier,19,Psa 111:9
270639,270603,source,103,,pair,God-content qualifier,19,Psa 111:9
270640,270603,source,103,,pair,God-content qualifier,19,Psa 111:9
270642,270603,source,103,,pair,God-content qualifier,19,Psa 111:9
270651,270650,source,103,,pair,God-content qualifier,19,Psa 112:1
270675,270678,source,103,,pair,God-content qualifier,19,Psa 112:4
270727,270726,source,103,,pair,God-content qualifier,19,Psa 113:1
270730,270726,source,103,,pair,God-content qualifier,19,Psa 113:2
270731,270726,source,103,,pair,God-content qualifier,19,Psa 113:2
270741,270726,source,103,,pair,God-content qualifier,19,Psa 113:3
270743,270726,source,103,,pair,God-content qualifier,19,Psa 113:3
270745,270726,source,103,,pair,God-content qualifier,19,Psa 113:4
270749,270726,source,103,,pair,God-content qualifier,19,Psa 113:4
270755,270726,source,103,,pair,God-content qualifier,19,Psa 113:5
270757,270726,source,103,,pair,God-content qualifier,19,Psa 113:6
270758,270726,source,103,,pair,God-content qualifier,19,Psa 113:6
270762,270763,source,103,,pair,God-content qualifier,19,Psa 113:7
270766,270763,source,103,,pair,God-content qualifier,19,Psa 113:7
270771,270763,source,103,,pair,God-content qualifier,19,Psa 113:8
270778,270763,source,103,,pair,God-content qualifier,19,Psa 113:9
270821,270873,source,103,,pair,God-content qualifier,19,Psa 115:1
270822,270873,source,103,,pair,God-content qualifier,19,Psa 115:1
270823,270873,source,103,,pair,God-content qualifier,19,Psa 115:1
270825,270873,source,103,,pair,God-content qualifier,19,Psa 115:1
270827,270873,source,103,,pair,God-content qualifier,19,Psa 115:1
270833,270830,source,103,,pair,God-content qualifier,19,Psa 115:10
270841,270838,source,103,,pair,God-content qualifier,19,Psa 115:11
270845,270854,source,103,,pair,God-content qualifier,19,Psa 115:12
270846,270854,source,103,,pair,God-content qualifier,19,Psa 115:12
270847,270854,source,103,,pair,God-content qualifier,19,Psa 115:12
270850,270854,source,103,,pair,God-content qualifier,19,Psa 115:12
270853,270854,source,103,,pair,God-content qualifier,19,Psa 115:13
270859,270854,source,103,,pair,God-content qualifier,19,Psa 115:15
270861,270854,source,103,,pair,God-content qualifier,19,Psa 115:15
270888,270873,source,103,,pair,God-content qualifier,19,Psa 115:3
270891,270873,source,103,,pair,God-content qualifier,19,Psa 115:3
270917,270914,source,103,,pair,God-content qualifier,19,Psa 115:9
305868,270854,source,103,,pair,God-content qualifier,19,Psa 115:16
307620,270854,source,103,,pair,God-content qualifier,19,Psa 115:14
270923,270920,source,103,,pair,God-content qualifier,19,Psa 116:1
270933,270951,source,103,,pair,God-content qualifier,19,Psa 116:13
270935,270951,source,103,,pair,God-content qualifier,19,Psa 116:13
270953,270951,source,103,,pair,God-content qualifier,19,Psa 116:17
270971,270973,source,103,,pair,God-content qualifier,19,Psa 116:2
270985,270984,source,103,,pair,God-content qualifier,19,Psa 116:4
270989,270984,source,103,,pair,God-content qualifier,19,Psa 116:4
270992,271002,source,103,,pair,God-content qualifier,19,Psa 116:5
270994,271002,source,103,,pair,God-content qualifier,19,Psa 116:5
270996,271002,source,103,,pair,God-content qualifier,19,Psa 116:5
270998,271002,source,103,,pair,God-content qualifier,19,Psa 116:6
271001,271002,source,103,,pair,God-content qualifier,19,Psa 116:6
271006,271002,source,103,,pair,God-content qualifier,19,Psa 116:7
271009,271002,source,103,,pair,God-content qualifier,19,Psa 116:8
307647,270951,source,103,,pair,God-content qualifier,19,Psa 116:16
271031,271023,source,103,,pair,God-content qualifier,19,Psa 117:2
271032,271023,source,103,,pair,God-content qualifier,19,Psa 117:2
271034,271023,source,103,,pair,God-content qualifier,19,Psa 117:2
271042,271039,source,103,,pair,God-content qualifier,19,Psa 118:1
271045,271039,source,103,,pair,God-content qualifier,19,Psa 118:1
271050,271165,source,103,,pair,God-content qualifier,19,Psa 118:11
271054,271165,source,103,,pair,God-content qualifier,19,Psa 118:14
271057,271165,source,103,,pair,God-content qualifier,19,Psa 118:14
271059,271061,source,103,,pair,God-content qualifier,19,Psa 118:15
271062,271061,source,103,,pair,God-content qualifier,19,Psa 118:15
271064,271061,source,103,,pair,God-content qualifier,19,Psa 118:15
271065,271061,source,103,,pair,God-content qualifier,19,Psa 118:15
271066,271061,source,103,,pair,God-content qualifier,19,Psa 118:16
271068,271061,source,103,,pair,God-content qualifier,19,Psa 118:16
271069,271061,source,103,,pair,God-content qualifier,19,Psa 118:16
271071,271061,source,103,,pair,God-content qualifier,19,Psa 118:16
271072,271061,source,103,,pair,God-content qualifier,19,Psa 118:16
271078,271076,source,103,,pair,God-content qualifier,19,Psa 118:17
271081,271076,source,103,,pair,God-content qualifier,19,Psa 118:18
271082,271076,source,103,,pair,God-content qualifier,19,Psa 118:18
271084,271076,source,103,,pair,God-content qualifier,19,Psa 118:18
271096,271157,source,103,,pair,God-content qualifier,19,Psa 118:2
271106,271104,source,103,,pair,God-content qualifier,19,Psa 118:21
271108,271104,source,103,,pair,God-content qualifier,19,Psa 118:21
271118,271119,source,103,,pair,God-content qualifier,19,Psa 118:24
271122,271141,source,103,,pair,God-content qualifier,19,Psa 118:25
271127,271141,source,103,,pair,God-content qualifier,19,Psa 118:25
271130,271128,source,103,,pair,God-content qualifier,19,Psa 118:26
271144,271141,source,103,,pair,God-content qualifier,19,Psa 118:29
271147,271141,source,103,,pair,God-content qualifier,19,Psa 118:29
271154,271157,source,103,,pair,God-content qualifier,19,Psa 118:3
271161,271157,source,103,,pair,God-content qualifier,19,Psa 118:4
271168,271165,source,103,,pair,God-content qualifier,19,Psa 118:5
271169,271165,source,103,,pair,God-content qualifier,19,Psa 118:5
271177,271165,source,103,,pair,God-content qualifier,19,Psa 118:7
307654,271165,source,103,,pair,God-content qualifier,19,Psa 118:10
307663,271165,source,103,,pair,God-content qualifier,19,Psa 118:12
307670,271165,source,103,,pair,God-content qualifier,19,Psa 118:13
307679,271141,source,103,,pair,God-content qualifier,19,Psa 118:27
271198,271194,source,103,,pair,God-content qualifier,19,Psa 119:1
271208,271202,source,103,,pair,God-content qualifier,19,Psa 119:10
271214,271209,source,103,,pair,God-content qualifier,19,Psa 119:100
271224,271215,source,103,,pair,God-content qualifier,19,Psa 119:101
271228,271226,source,103,,pair,God-content qualifier,19,Psa 119:102
271231,271226,source,103,,pair,God-content qualifier,19,Psa 119:102
271234,271235,source,103,,pair,God-content qualifier,19,Psa 119:104
271241,271194,source,103,,pair,God-content qualifier,19,Psa 119:105
271251,271250,source,103,,pair,God-content qualifier,19,Psa 119:106
271252,271250,source,103,,pair,God-content qualifier,19,Psa 119:106
271255,271254,source,103,,pair,God-content qualifier,19,Psa 119:107
271257,271254,source,103,,pair,God-content qualifier,19,Psa 119:107
271258,271194,source,103,,pair,God-content qualifier,19,Psa 119:108
271262,271194,source,103,,pair,God-content qualifier,19,Psa 119:108
271264,271194,source,103,,pair,God-content qualifier,19,Psa 119:108
271271,271265,source,103,,pair,God-content qualifier,19,Psa 119:109
271274,271273,source,103,,pair,God-content qualifier,19,Psa 119:11
271286,271280,source,103,,pair,God-content qualifier,19,Psa 119:110
271287,271292,source,103,,pair,God-content qualifier,19,Psa 119:111
271298,271295,source,103,,pair,God-content qualifier,19,Psa 119:113
271303,271301,source,103,,pair,God-content qualifier,19,Psa 119:114
271308,271304,source,103,,pair,God-content qualifier,19,Psa 119:115
271311,271316,source,103,,pair,God-content qualifier,19,Psa 119:116
271313,271316,source,103,,pair,God-content qualifier,19,Psa 119:116
271314,271316,source,103,,pair,God-content qualifier,19,Psa 119:116
271318,271320,source,103,,pair,God-content qualifier,19,Psa 119:118
271322,271320,source,103,,pair,God-content qualifier,19,Psa 119:118
271335,271328,source,103,,pair,God-content qualifier,19,Psa 119:119
271339,271336,source,103,,pair,God-content qualifier,19,Psa 119:12
271341,271336,source,103,,pair,God-content qualifier,19,Psa 119:12
271348,271345,source,103,,pair,God-content qualifier,19,Psa 119:120
271350,271354,source,103,,pair,God-content qualifier,19,Psa 119:121
271351,271354,source,103,,pair,God-content qualifier,19,Psa 119:121
271353,271354,source,103,,pair,God-content qualifier,19,Psa 119:121
271357,271359,source,103,,pair,God-content qualifier,19,Psa 119:122
271363,271362,source,103,,pair,God-content qualifier,19,Psa 119:123
271364,271362,source,103,,pair,God-content qualifier,19,Psa 119:123
271366,271362,source,103,,pair,God-content qualifier,19,Psa 119:123
271369,271370,source,103,,pair,God-content qualifier,19,Psa 119:125
271372,271370,source,103,,pair,God-content qualifier,19,Psa 119:125
271375,271377,source,103,,pair,God-content qualifier,19,Psa 119:128
271376,271377,source,103,,pair,God-content qualifier,19,Psa 119:128
271381,271385,source,103,,pair,God-content qualifier,19,Psa 119:129
271382,271385,source,103,,pair,God-content qualifier,19,Psa 119:129
271391,271194,source,103,,pair,God-content qualifier,19,Psa 119:13
271395,271194,source,103,,pair,God-content qualifier,19,Psa 119:130
271397,271194,source,103,,pair,God-content qualifier,19,Psa 119:130
271405,271400,source,103,,pair,God-content qualifier,19,Psa 119:131
271406,271411,source,103,,pair,God-content qualifier,19,Psa 119:132
271408,271411,source,103,,pair,God-content qualifier,19,Psa 119:132
271410,271411,source,103,,pair,God-content qualifier,19,Psa 119:132
271413,271411,source,103,,pair,God-content qualifier,19,Psa 119:132
271414,271418,source,103,,pair,God-content qualifier,19,Psa 119:133
271416,271418,source,103,,pair,God-content qualifier,19,Psa 119:133
271420,271424,source,103,,pair,God-content qualifier,19,Psa 119:134
271426,271424,source,103,,pair,God-content qualifier,19,Psa 119:134
271435,271433,source,103,,pair,God-content qualifier,19,Psa 119:136
271436,271194,source,103,,pair,God-content qualifier,19,Psa 119:137
271439,271194,source,103,,pair,God-content qualifier,19,Psa 119:137
271441,271194,source,103,,pair,God-content qualifier,19,Psa 119:137
271442,271194,source,103,,pair,God-content qualifier,19,Psa 119:138
271443,271194,source,103,,pair,God-content qualifier,19,Psa 119:138
271444,271194,source,103,,pair,God-content qualifier,19,Psa 119:138
271446,271194,source,103,,pair,God-content qualifier,19,Psa 119:138
271453,271447,source,103,,pair,God-content qualifier,19,Psa 119:139
271456,271457,source,103,,pair,God-content qualifier,19,Psa 119:14
271462,271466,source,103,,pair,God-content qualifier,19,Psa 119:140
271464,271466,source,103,,pair,God-content qualifier,19,Psa 119:140
271472,271469,source,103,,pair,God-content qualifier,19,Psa 119:141
271473,271194,source,103,,pair,God-content qualifier,19,Psa 119:142
271474,271194,source,103,,pair,God-content qualifier,19,Psa 119:142
271476,271194,source,103,,pair,God-content qualifier,19,Psa 119:142
271477,271194,source,103,,pair,God-content qualifier,19,Psa 119:142
271481,271479,source,103,,pair,God-content qualifier,19,Psa 119:143
271483,271194,source,103,,pair,God-content qualifier,19,Psa 119:144
271484,271194,source,103,,pair,God-content qualifier,19,Psa 119:144
271486,271194,source,103,,pair,God-content qualifier,19,Psa 119:144
271487,271194,source,103,,pair,God-content qualifier,19,Psa 119:144
271495,271490,source,103,,pair,God-content qualifier,19,Psa 119:145
271497,271496,source,103,,pair,God-content qualifier,19,Psa 119:146
271500,271496,source,103,,pair,God-content qualifier,19,Psa 119:146
271505,271503,source,103,,pair,God-content qualifier,19,Psa 119:147
271512,271510,source,103,,pair,God-content qualifier,19,Psa 119:148
271513,271194,source,103,,pair,God-content qualifier,19,Psa 119:149
271515,271194,source,103,,pair,God-content qualifier,19,Psa 119:149
271518,271194,source,103,,pair,God-content qualifier,19,Psa 119:149
271519,271194,source,103,,pair,God-content qualifier,19,Psa 119:149
271521,271520,source,103,,pair,God-content qualifier,19,Psa 119:15
271527,271194,source,103,,pair,God-content qualifier,19,Psa 119:151
271528,271194,source,103,,pair,God-content qualifier,19,Psa 119:151
271531,271530,source,103,,pair,God-content qualifier,19,Psa 119:152
271533,271530,source,103,,pair,God-content qualifier,19,Psa 119:152
271538,271537,source,103,,pair,God-content qualifier,19,Psa 119:153
271542,271537,source,103,,pair,God-content qualifier,19,Psa 119:153
271543,271194,source,103,,pair,God-content qualifier,19,Psa 119:154
271545,271194,source,103,,pair,God-content qualifier,19,Psa 119:154
271546,271194,source,103,,pair,God-content qualifier,19,Psa 119:154
271547,271194,source,103,,pair,God-content qualifier,19,Psa 119:154
271548,271551,source,103,,pair,God-content qualifier,19,Psa 119:155
271555,271551,source,103,,pair,God-content qualifier,19,Psa 119:155
271557,271194,source,103,,pair,God-content qualifier,19,Psa 119:156
271559,271194,source,103,,pair,God-content qualifier,19,Psa 119:156
271560,271194,source,103,,pair,God-content qualifier,19,Psa 119:156
271565,271194,source,103,,pair,God-content qualifier,19,Psa 119:157
271567,271194,source,103,,pair,God-content qualifier,19,Psa 119:157
271574,271569,source,103,,pair,God-content qualifier,19,Psa 119:158
271578,271577,source,103,,pair,God-content qualifier,19,Psa 119:159
271579,271577,source,103,,pair,God-content qualifier,19,Psa 119:159
271581,271577,source,103,,pair,God-content qualifier,19,Psa 119:159
271583,271582,source,103,,pair,God-content qualifier,19,Psa 119:16
271587,271582,source,103,,pair,God-content qualifier,19,Psa 119:16
271589,271194,source,103,,pair,God-content qualifier,19,Psa 119:160
271590,271194,source,103,,pair,God-content qualifier,19,Psa 119:160
271592,271194,source,103,,pair,God-content qualifier,19,Psa 119:160
271593,271194,source,103,,pair,God-content qualifier,19,Psa 119:160
271600,271598,source,103,,pair,God-content qualifier,19,Psa 119:161
271602,271601,source,103,,pair,God-content qualifier,19,Psa 119:162
271611,271607,source,103,,pair,God-content qualifier,19,Psa 119:163
271615,271614,source,103,,pair,God-content qualifier,19,Psa 119:164
271616,271614,source,103,,pair,God-content qualifier,19,Psa 119:164
271620,271619,source,103,,pair,God-content qualifier,19,Psa 119:165
271624,271623,source,103,,pair,God-content qualifier,19,Psa 119:166
271627,271623,source,103,,pair,God-content qualifier,19,Psa 119:166
271630,271628,source,103,,pair,God-content qualifier,19,Psa 119:167
271634,271633,source,103,,pair,God-content qualifier,19,Psa 119:168
271635,271633,source,103,,pair,God-content qualifier,19,Psa 119:168
271646,271641,source,103,,pair,God-content qualifier,19,Psa 119:169
271648,271641,source,103,,pair,God-content qualifier,19,Psa 119:169
271649,271653,source,103,,pair,God-content qualifier,19,Psa 119:17
271652,271653,source,103,,pair,God-content qualifier,19,Psa 119:17
271655,271653,source,103,,pair,God-content qualifier,19,Psa 119:17
271659,271657,source,103,,pair,God-content qualifier,19,Psa 119:170
271661,271657,source,103,,pair,God-content qualifier,19,Psa 119:170
271666,271664,source,103,,pair,God-content qualifier,19,Psa 119:171
271668,271664,source,103,,pair,God-content qualifier,19,Psa 119:171
271671,271194,source,103,,pair,God-content qualifier,19,Psa 119:172
271674,271194,source,103,,pair,God-content qualifier,19,Psa 119:172
271675,271194,source,103,,pair,God-content qualifier,19,Psa 119:172
271677,271679,source,103,,pair,God-content qualifier,19,Psa 119:173
271680,271679,source,103,,pair,God-content qualifier,19,Psa 119:173
271682,271681,source,103,,pair,God-content qualifier,19,Psa 119:174
271684,271681,source,103,,pair,God-content qualifier,19,Psa 119:174
271687,271686,source,103,,pair,God-content qualifier,19,Psa 119:175
271689,271686,source,103,,pair,God-content qualifier,19,Psa 119:175
271690,271686,source,103,,pair,God-content qualifier,19,Psa 119:175
271695,271692,source,103,,pair,God-content qualifier,19,Psa 119:176
271700,271692,source,103,,pair,God-content qualifier,19,Psa 119:176
271701,271194,source,103,,pair,God-content qualifier,19,Psa 119:18
271704,271194,source,103,,pair,God-content qualifier,19,Psa 119:18
271707,271194,source,103,,pair,God-content qualifier,19,Psa 119:18
271710,271708,source,103,,pair,God-content qualifier,19,Psa 119:2
271718,271715,source,103,,pair,God-content qualifier,19,Psa 119:20
271721,271722,source,103,,pair,God-content qualifier,19,Psa 119:21
271727,271722,source,103,,pair,God-content qualifier,19,Psa 119:21
271728,271733,source,103,,pair,God-content qualifier,19,Psa 119:22
271734,271733,source,103,,pair,God-content qualifier,19,Psa 119:22
271742,271740,source,103,,pair,God-content qualifier,19,Psa 119:23
271743,271744,source,103,,pair,God-content qualifier,19,Psa 119:24
271749,271746,source,103,,pair,God-content qualifier,19,Psa 119:25
271751,271746,source,103,,pair,God-content qualifier,19,Psa 119:25
271752,271755,source,103,,pair,God-content qualifier,19,Psa 119:27
271754,271755,source,103,,pair,God-content qualifier,19,Psa 119:27
271757,271755,source,103,,pair,God-content qualifier,19,Psa 119:27
271763,271758,source,103,,pair,God-content qualifier,19,Psa 119:28
271764,271765,source,103,,pair,God-content qualifier,19,Psa 119:29
271768,271765,source,103,,pair,God-content qualifier,19,Psa 119:29
271770,271765,source,103,,pair,God-content qualifier,19,Psa 119:29
271779,271777,source,103,,pair,God-content qualifier,19,Psa 119:30
271781,271777,source,103,,pair,God-content qualifier,19,Psa 119:30
271783,271782,source,103,,pair,God-content qualifier,19,Psa 119:31
271787,271788,source,103,,pair,God-content qualifier,19,Psa 119:34
271789,271788,source,103,,pair,God-content qualifier,19,Psa 119:34
271795,271797,source,103,,pair,God-content qualifier,19,Psa 119:35
271798,271799,source,103,,pair,God-content qualifier,19,Psa 119:36
271801,271799,source,103,,pair,God-content qualifier,19,Psa 119:36
271805,271194,source,103,,pair,God-content qualifier,19,Psa 119:37
271810,271194,source,103,,pair,God-content qualifier,19,Psa 119:37
271814,271816,source,103,,pair,God-content qualifier,19,Psa 119:38
271817,271820,source,103,,pair,God-content qualifier,19,Psa 119:39
271821,271820,source,103,,pair,God-content qualifier,19,Psa 119:39
271822,271820,source,103,,pair,God-content qualifier,19,Psa 119:39
271824,271827,source,103,,pair,God-content qualifier,19,Psa 119:4
271825,271827,source,103,,pair,God-content qualifier,19,Psa 119:4
271831,271830,source,103,,pair,God-content qualifier,19,Psa 119:40
271833,271830,source,103,,pair,God-content qualifier,19,Psa 119:40
271834,271830,source,103,,pair,God-content qualifier,19,Psa 119:40
271840,271836,source,103,,pair,God-content qualifier,19,Psa 119:42
271841,271849,source,103,,pair,God-content qualifier,19,Psa 119:43
271843,271849,source,103,,pair,God-content qualifier,19,Psa 119:43
271844,271849,source,103,,pair,God-content qualifier,19,Psa 119:43
271850,271849,source,103,,pair,God-content qualifier,19,Psa 119:43
271852,271851,source,103,,pair,God-content qualifier,19,Psa 119:44
271861,271856,source,103,,pair,God-content qualifier,19,Psa 119:45
271863,271867,source,103,,pair,God-content qualifier,19,Psa 119:46
271869,271868,source,103,,pair,God-content qualifier,19,Psa 119:47
271874,271872,source,103,,pair,God-content qualifier,19,Psa 119:48
271879,271872,source,103,,pair,God-content qualifier,19,Psa 119:48
271880,271885,source,103,,pair,God-content qualifier,19,Psa 119:49
271881,271885,source,103,,pair,God-content qualifier,19,Psa 119:49
271888,271890,source,103,,pair,God-content qualifier,19,Psa 119:5
271892,271890,source,103,,pair,God-content qualifier,19,Psa 119:5
