strong,stepGloss,language,cluster_code,short_name,source,created_at
H7725L,to return: refuse,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
H7725M,to return: reply,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
H7725N,to return: recall,Hebrew,M81,Memory (act),heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7725O,to return: repent,Hebrew,M11,Turning & Repentance,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7726,turning back,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7727G,Shobab,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7727H,Shobab,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7728,backsliding,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7729,returning,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7730,thicket,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7731,Shobach,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7732G,Shobal,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7732H,Shobal,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7734,to turn back,Hebrew,M11,Turning & Repentance,claude-scan-20260908,2026-09-08 09:15:29
H7735,to grow,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
H7737A,be like,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7737B,to set,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H7739A,be like,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7739B,be set,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7740,Shaveh,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7742,to meditate,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7743,to sink,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7744,Shuah,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7745,pit,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:54Z
H7746,Shuhah,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7747,Shuhite,Hebrew,T11,Corporate-Collective,claude-scan-20260908,2026-09-08 12:47:48
H7750,to swerve,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H7751A,to rove,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7751B,to row,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7752,whip,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7753,to hedge,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7754A,branch,Hebrew,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:43
H7754B,branch,Hebrew,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:43
H7755G,Socoh,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7755I,Soco,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7756,Sucathites,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7757,hem,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7758,barefoot,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7759,Shulammites,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7760A,to set: make,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7760B,fate,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
H7760H,to set: put,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7760I,to set: take,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7760J,to set: accuse,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7760K,to set: consider,Hebrew,M15,Knowing & Understanding,auto-precedent,2026-08-12T14:53:54Z
H7760L,to set: appoint,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
H7760M,to set: name,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7761G,to set: make,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7761H,to set: put/give,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7761I,to set: appoint,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 11:02:44
H7762,garlic,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7763G,Shomer,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7763H,Shomer,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7766,Shunem,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7767,Shunammites,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7768,to cry,Hebrew,M42,Prayer & Petition,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7769,cry,Hebrew,M42,Prayer & Petition,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7770,Shua,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7771A,rich,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7771B,cry,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7772,Shoa,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7773,to cry,Hebrew,M42,Prayer & Petition,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7774,Shua,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7775,cry,Hebrew,M42,Prayer & Petition,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7776,fox,Hebrew,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:43
H7777A,Shual,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7778,gatekeeper,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7779,to bruise,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7780,Shophach,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7782,trumpet,Hebrew,T12,Objects-Artifacts,claude-scan-20260908,2026-09-08 13:14:43
H7783,to overflow,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7784,street,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7785,leg,Hebrew,T14,Body-Parts,claude-scan-20260908,2026-09-08 13:19:57
H7786,to reign,Hebrew,M72,Authority & Dominion,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7787,to saw,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7788,to travel,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7789,to see,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:54Z
H7790,enemy,Hebrew,M06,Malice & Enmity,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7791A,wall,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:54Z
H7792,wall,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:54Z
H7793,Shur,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7794,cattle,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7795,row,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:54Z
H7796,[Valley of] Sorek,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7797,to rejoice,Hebrew,M04,Joy & Gladness,old-system-migration,2026-08-11T15:45:16Z
H7799,lily,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7800,Susa,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7801,Susa,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:47:48
H7803H,Shuthelah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7804,to rescue,Hebrew,M45,Renewal & Transformation,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7805,to see,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:55Z
H7806,to twist,Hebrew,M57,Corruption & Perversion,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7807,lowly,Hebrew,M09,Humility & Lowliness,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7808,thought,Hebrew,M15,Knowing & Understanding,old-system-migration,2026-08-11T15:45:16Z
H7809,to bribe,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7810,bribe,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7811,to swim,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7812,to bow,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H7813,swimming,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7814,laughter,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7815,blackness,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7816,pit,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7817,to bow,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7818,to squeeze,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7819A,to slaughter,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7819B,slaughtering,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7820,beaten,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:55Z
H7821,slaughtering,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7822,boil,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7823,offspring,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:55Z
H7824,paneled,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7825,pit,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7826,lion,Hebrew,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:43
H7827,onycha,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7828,gull,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7829,illness,Hebrew,M73,Sickness & Weakness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7830,pride,Hebrew,M08,Pride & Arrogance,old-system-migration,2026-08-11T15:45:16Z
H7831,Shahazumah,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7832,to laugh,Hebrew,M04,Joy & Gladness,old-system-migration,2026-08-11T15:45:16Z
H7833,to beat,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7834,cloud,Hebrew,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:42
H7835,be black,Hebrew,M41,Being Heard,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7836,to seek,Hebrew,M83,Seeking & Inquiring,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7837,dawn,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7838,black,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7839,dark hair,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7840,blackish,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7842,Shaharaim,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7843,to ruin,Hebrew,M55,Destruction & Ruin,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7844,to corrupt,Hebrew,M57,Corruption & Perversion,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7845G,Pit: hell,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7845H,pit: grave,Hebrew,T10,Places,old-system-migration,2026-08-11T15:45:16Z
H7846,rebellion,Hebrew,M30,Rebellion & Stubbornness,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7847,to turn aside,Hebrew,M11,Turning & Repentance,claude-scan-20260908,2026-09-08 09:15:29
H7848,acacia,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7849,to spread,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:55Z
H7850,scourge,Hebrew,M06,Malice & Enmity,old-system-migration,2026-08-11T15:45:16Z
H7851G,Shittim,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7851H,[Valley of] Shittim,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7852,to hate,Hebrew,M06,Malice & Enmity,old-system-migration,2026-08-11T15:45:16Z
H7853,to oppose,Hebrew,M06,Malice & Enmity,old-system-migration,2026-08-11T15:45:16Z
H7854,Satan,Hebrew,T4,Adversarial,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7855,accusation,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7856,Sitnah,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7857,to overflow,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7858,flood,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7859,side,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7860,official,Hebrew,T3,Operations,old-system-migration,2026-08-11T15:45:16Z
H7861,Shitrai,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7862,gift,Hebrew,M39,Gift & Favor,old-system-migration,2026-08-11T15:45:16Z
H7863,loftiness,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7865,[Mount] Sirion,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7867,be gray,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7868,be gray,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7869,age,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7870,captivity,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7871,sojourn,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7872,greyheaded,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7873,pursuing,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7874,to whitewash,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7875,lime,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7876,to forget,Hebrew,M81,Memory (act),heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7877,Shiza,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7878,to muse,Hebrew,M15,Knowing & Understanding,old-system-migration,2026-08-11T15:45:16Z
H7879,complaint,Hebrew,M42,Prayer & Petition,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7880,bush,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7881,meditation,Hebrew,M15,Knowing & Understanding,old-system-migration,2026-08-11T15:45:16Z
H7882,pit,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:55Z
H7883G,Shihor,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7883H,Nile,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7884,Shihor-libnath,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7885,oar,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7886,`tribute`,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7887,Shiloh,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7888,Shilonite,Hebrew,T11,Corporate-Collective,claude-scan-20260908,2026-09-08 12:47:48
H7891,to sing,Hebrew,M22,Praise & Song,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7892A,song,Hebrew,M22,Praise & Song,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7892B,song,Hebrew,M22,Praise & Song,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7893,alabaster,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7894,Shisha,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7895,Shishak,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7896G,to set: make,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:56Z
H7896H,to set: put,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7896I,to set: appoint,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
H7896J,to set: accuse,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7896K,to set: consider,Hebrew,M15,Knowing & Understanding,old-system-migration,2026-08-11T15:45:16Z
H7897,garment,Hebrew,T12,Objects-Artifacts,claude-scan-20260908,2026-09-08 13:14:44
H7898,thornbush,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7899,thorn,Hebrew,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:43
H7900,booth,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7901G,to lie down: lay down,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7901H,to lie down: sleep,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7901I,to lie down: have sex,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7901J,to lie down: be dead,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7902,semen,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7903,copulation,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7904,to lust,Hebrew,M18,Desire & Longing,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7905,spear,Hebrew,T12,Objects-Artifacts,claude-scan-20260908,2026-09-08 13:14:44
H7906,Secu,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7907,heart,Hebrew,M47,Inner Seat,old-system-migration,2026-08-11T15:45:16Z
H7908,bereavement,Hebrew,M03,Grief & Lament,old-system-migration,2026-08-11T15:45:16Z
H7909,childless,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7910,drunken,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7911,to forget,Hebrew,M81,Memory (act),heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7912,to find,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7913,forgetful,Hebrew,M81,Memory (act),heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7914,craft,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7915,knife,Hebrew,T12,Objects-Artifacts,claude-scan-20260908,2026-09-08 13:14:44
H7916,hired,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7917,hired,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7918,to subside,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7919A,be prudent,Hebrew,M16,Wisdom & Folly,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H7919B,to cross hands,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7920,to contemplate,Hebrew,M15,Knowing & Understanding,old-system-migration,2026-08-11T15:45:16Z
H7921A,be bereaved,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7921C,barrenness,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
H7922,understanding,Hebrew,M15,Knowing & Understanding,old-system-migration,2026-08-11T15:45:16Z
H7923,bereavement,Hebrew,M03,Grief & Lament,auto-precedent,2026-08-12T14:53:56Z
H7924,insight,Hebrew,M43,Prophecy & Vision,old-system-migration,2026-08-11T15:45:16Z
H7925,to rise,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 08:55:17
H7926,shoulder,Hebrew,T14,Body-Parts,claude-scan-20260908,2026-09-08 13:19:57
H7927G,Shechem,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7927H,Shechem,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7928G,Shechem,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7928H,Shechem,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7929,shoulder,Hebrew,T14,Body-Parts,claude-scan-20260908,2026-09-08 13:19:58
H7931,to dwell,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7932,to dwell,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7934,neighboring,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7935I,Shecaniah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7935J,Shecaniah,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7935L,Shecaniah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7935M,Shecaniah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7936A,to hire,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7936B,to hire,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7937,be drunk,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7938,hire,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7939,wages,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7941,strong drink,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7942,Shikkeron,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:15
H7943,drunkenness,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7944,irreverence,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7946,at ease,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7947,to fit,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7948,frame,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7949,to snow,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 13:19:47
H7950,snow,Hebrew,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:42
H7951,to prosper,Hebrew,M46,Wealth & Riches,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7952,to neglect,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:57Z
H7953,to extract,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7954,be safe,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7956,Shelah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7957,flame,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7958,quail,Hebrew,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:43
H7959,prosperity,Hebrew,M46,Wealth & Riches,auto-precedent,2026-08-12T14:53:57Z
H7960,neglect,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7961,at ease,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7962,ease,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7963,ease,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7964,parting gift,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7965G,peace,Hebrew,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
H7965H,Peace [God],Hebrew,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
H7965I,peace: well-being,Hebrew,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
H7965J,peace: friendship,Hebrew,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
H7965K,peace: greeting,Hebrew,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
H7965L,peace: completely,Hebrew,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
H7966,recompense,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7967G,Shallum,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7967H,Shallum,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7967I,Shallum,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7967L,Shallum,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7967M,Shallum,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7967N,Shallum,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7967O,Shallum,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7967Q,Shallum,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7967R,Shallum,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7967S,Shallum,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7967U,Shallum,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7968,Shallum,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:47
H7969,three,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7970,thirty,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:33
H7971G,to send: depart,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H7971H,to send: let go,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H7971I,to send: divorce,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
