id,strongs_number,transliteration,gloss,language,owning_registry,owning_registry_fk,owning_word,owning_part,word_data_reference,word_data_ref_fk,status,status_note,exclusion_reason,extraction_date,strongs_reconciled,anchor_note,last_changed
1103,H7836,sha.char,to seek,Hebrew,140,140,seeking,,172,172,extracted,,,2026-03-18,0,,2026-03-18 13:41:43
2423,H7836,sha.char,to seek,Hebrew,212,212,,,,,extracted,Phase 1 supplement — sha.char: to seek early/diligently. Dawn-prayer vocabulary (Psa 63:1; Hos 5:15; Pro 8:17).,,,0,,2026-03-25T11:44:25Z
4901,H7843,sha.chat,to ruin,Hebrew,31,,to ruin,,,,,,,2026-03-28,0,,2026-03-28 14:05:17
747,H7845G,sha.chat,Pit: hell,Hebrew,31,31,corruption,,77,77,extracted,,,2026-03-18,1,,2026-03-18 13:41:34
4908,H7845H,sha.chat,pit: grave,Hebrew,31,,pit: grave,,,,,,,2026-03-28,0,,2026-03-28 14:05:17
4902,H7848,shit.tah,acacia,Hebrew,31,,acacia,,,,,,,2026-03-28,0,,2026-03-28 14:05:17
5519,H7850,sho.tet,scourge,Hebrew,75,,scourge,,,,,,,2026-03-28,0,,2026-03-28 14:07:57
4907,H7851H,shit.tim,[Valley of] Shittim,Hebrew,31,,[Valley of] Shittim,,,,,,,2026-03-28,0,,2026-03-28 14:05:17
5518,H7852,sa.tam,to hate,Hebrew,75,,to hate,,,,,,,2026-03-28,0,,2026-03-28 14:07:57
2975,H7860,sho.ter,official,Hebrew,199,,official,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T07:02:00Z
2976,H7862,shay,gift,Hebrew,199,,gift,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T07:02:00Z
2173,H7863,si,loftiness,Hebrew,43,,loftiness,,,,delete,"A6b-F1: zero verses returned by STEP (1 occurrence(s)), zero analytical signals","Bleed vocabulary. H7613 se.et elevation — majority of verses are skin swellings (Lev 13-14) and divine majesty; Gen 4:7 analytically noted but covered by NASA raise. H7863/H7865 — loftiness and proper noun, no guilt content.",2026-03-25,0,,2026-03-26T14:46:32Z
2480,H7863,si,loftiness,Hebrew,73,,loftiness,,,,delete,,"Bleed vocabulary. H7613 se.et elevation — majority of verses are skin swellings (Lev 13-14) and divine majesty; Gen 4:7 analytically noted but covered by NASA raise. H7863/H7865 — loftiness and proper noun, no guilt content.",2026-03-25,0,,2026-03-26T14:46:32Z
4136,H7863,si,loftiness,Hebrew,163,,loftiness,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
5063,H7863,si,loftiness,Hebrew,47,,loftiness,,,,,,,2026-03-28,0,,2026-03-28 14:06:00
2174,H7865,si.on,[Mount] Sirion,Hebrew,43,,[Mount] Sirion,,,,delete,"A6b-F1: zero verses returned by STEP (1 occurrence(s)), zero analytical signals","Bleed vocabulary. H7613 se.et elevation — majority of verses are skin swellings (Lev 13-14) and divine majesty; Gen 4:7 analytically noted but covered by NASA raise. H7863/H7865 — loftiness and proper noun, no guilt content.",2026-03-25,0,,2026-03-26T14:46:32Z
2481,H7865,si.on,[Mount] Sirion,Hebrew,73,,[Mount] Sirion,,,,delete,,"Bleed vocabulary. H7613 se.et elevation — majority of verses are skin swellings (Lev 13-14) and divine majesty; Gen 4:7 analytically noted but covered by NASA raise. H7863/H7865 — loftiness and proper noun, no guilt content.",2026-03-25,0,,2026-03-26T14:46:32Z
4137,H7865,si.on,[Mount] Sirion,Hebrew,163,,[Mount] Sirion,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
5064,H7865,si.on,[Mount] Sirion,Hebrew,47,,[Mount] Sirion,,,,,,,2026-03-28,0,,2026-03-28 14:06:00
2679,H7870,shi.vah,captivity,Hebrew,135,,captivity,,,,delete,,"shi.vah: captivity/restoration (occ=1, 1 verse — Psa 126:1 'when the Lord restored the fortunes of Zion'). Single occurrence; restoration-from-captivity sense. Content better addressed through H7725H (shuv: rescue/restore, extracted). Delete.",2026-03-25,0,,2026-03-26T11:37:14Z
3518,H7870,shi.vah,captivity,Hebrew,160,,captivity,,,,delete,,,2026-03-26,0,,2026-03-26T11:37:14Z
2977,H7876,sha.yah,to forget,Hebrew,199,,to forget,,,,delete,,,2026-03-26,0,,2026-03-26T07:02:00Z
242,H7878,si.ach,to muse,Hebrew,51,51,distress,3,47,47,extracted,"TO MUSE/MEDITATE/POUR OUT. 20 occurrences, 20 verses. 1Sa 1:16 — Hannah: 'I have been speaking (si.ach) out of my great anxiety and vexation.' Psa 55:17 — 'Evening and morning and at noon I utter my complaint (si.ach) and moan, and he hears my voice.' Psa 77:3 — 'when I meditate (si.ach), my spirit faints.' Psa 119:15,23,27,48,78,97,99,148 — meditating on God's word/precepts. The si.ach vocabulary",,,0,,2026-03-26T11:47:32Z
2372,H7878,si.ach,to muse,Hebrew,212,,to muse,,,,extracted,"TO MUSE/MEDITATE/POUR OUT. 20 occurrences, 20 verses. 1Sa 1:16 — Hannah: 'I have been speaking (si.ach) out of my great anxiety and vexation.' Psa 55:17 — 'Evening and morning and at noon I utter my complaint (si.ach) and moan, and he hears my voice.' Psa 77:3 — 'when I meditate (si.ach), my spirit faints.' Psa 119:15,23,27,48,78,97,99,148 — meditating on God's word/precepts. The si.ach vocabulary",,2026-03-25,0,,2026-03-26T11:47:32Z
3446,H7878,si.ach,to muse,Hebrew,160,,to muse,,,,extracted,,,2026-03-26,0,,2026-03-26T11:47:32Z
5879,H7878,si.ach,to muse,Hebrew,108,,to muse,,,,,,,2026-03-28,0,,2026-03-28 14:09:51
978,H7879,si.ach,complaint,Hebrew,108,108,meditation,,144,144,extracted,"COMPLAINT/MEDITATION (noun form). 14 occurrences, 14 verses. 1Ki 18:27 — Elijah: 'either he is musing (si.ach).' Job 7:13 — 'my couch will ease my complaint (si.ach).' Psa 64:1 — 'hear my voice, O God, in my complaint (si.ach).' Psa 102:1 — 'a prayer (te.phil.lah) of one afflicted, when he is faint and pours out his complaint (si.ach) before the Lord.' The noun form of H7878 si.ach: the complaint/",,2026-03-18,0,,2026-03-26T11:47:32Z
2373,H7879,si.ach,complaint,Hebrew,212,,complaint,,,,extracted,"COMPLAINT/MEDITATION (noun form). 14 occurrences, 14 verses. 1Ki 18:27 — Elijah: 'either he is musing (si.ach).' Job 7:13 — 'my couch will ease my complaint (si.ach).' Psa 64:1 — 'hear my voice, O God, in my complaint (si.ach).' Psa 102:1 — 'a prayer (te.phil.lah) of one afflicted, when he is faint and pours out his complaint (si.ach) before the Lord.' The noun form of H7878 si.ach: the complaint/",,2026-03-25,0,,2026-03-26T11:47:32Z
3447,H7879,si.ach,complaint,Hebrew,160,,complaint,,,,extracted,,,2026-03-26,0,,2026-03-26T11:47:32Z
5207,H7879,si.ach,complaint,Hebrew,51,,complaint,,,,,,,2026-03-28,0,,2026-03-28 14:06:20
975,H7881,si.chah,meditation,Hebrew,108,108,meditation,,144,144,extracted,"MEDITATION (noun form, feminine). 3 occurrences, 3 verses. Job 15:4 — 'you are doing away with the fear of God and hindering meditation (si.chah) before God.' Psa 119:97 — 'oh how I love your law! It is my meditation (si.chah) all the day.' Psa 119:99 — 'I have more understanding... because your testimonies are my meditation (si.chah).' The meditative-prayer vocabulary in its most contemplative fo",,2026-03-18,0,,2026-03-26T11:47:32Z
2374,H7881,si.chah,meditation,Hebrew,212,,meditation,,,,extracted,"MEDITATION (noun form, feminine). 3 occurrences, 3 verses. Job 15:4 — 'you are doing away with the fear of God and hindering meditation (si.chah) before God.' Psa 119:97 — 'oh how I love your law! It is my meditation (si.chah) all the day.' Psa 119:99 — 'I have more understanding... because your testimonies are my meditation (si.chah).' The meditative-prayer vocabulary in its most contemplative fo",,2026-03-25,0,,2026-03-26T11:47:32Z
3448,H7881,si.chah,meditation,Hebrew,160,,meditation,,,,extracted,,,2026-03-26,0,,2026-03-26T11:47:32Z
5208,H7881,si.chah,meditation,Hebrew,51,,meditation,,,,,,,2026-03-28,0,,2026-03-28 14:06:20
2978,H7886,shi.loh,`tribute`,Hebrew,199,,`tribute`,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T07:02:00Z
3576,H7896G,shit,to set: make,Hebrew,126,,to set: make,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
4428,H7896G,shit,to set: make,Hebrew,112,,to set: make,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
3577,H7896H,shit,to set: put,Hebrew,126,,to set: put,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
4429,H7896H,shit,to set: put,Hebrew,112,,to set: put,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
3580,H7896I,shit,to set: appoint,Hebrew,126,,to set: appoint,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
4430,H7896I,shit,to set: appoint,Hebrew,112,,to set: appoint,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
3582,H7896J,shit,to set: accuse,Hebrew,126,,to set: accuse,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
4431,H7896J,shit,to set: accuse,Hebrew,112,,to set: accuse,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
3578,H7896K,shit,to set: consider,Hebrew,126,112,to set: consider,,,,extracted,confirmed — to set/consider; directing inner attention,,2026-03-26,0,,2026-03-27T13:16:29Z
4427,H7896K,shit,to set: consider,Hebrew,112,112,to set: consider,,,,extracted,confirmed — to set/consider; directing inner attention,,2026-03-27,0,,2026-03-27T13:16:29Z
3581,H7897,shit,garment,Hebrew,126,,garment,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
4433,H7897,shit,garment,Hebrew,112,,garment,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
3579,H7898,sha.yit,thornbush,Hebrew,126,,thornbush,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
4432,H7898,sha.yit,thornbush,Hebrew,112,,thornbush,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
583,H7907,sekh.vi,heart,Hebrew,183,183,heart,Part1,37,37,extracted,,,2026-03-15,0,,2026-03-16 10:34:12
4245,H7907,sekh.vi,heart,Hebrew,112,,heart,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
5567,H7907,sekh.vi,heart,Hebrew,85,,heart,,,,,,,2026-03-28,0,,2026-03-28 14:08:23
1829,H7914,se.khiy.yah,craft,Hebrew,183,,craft,,,,delete,"A6b-F1: zero verses returned by STEP (1 occurrence(s)), zero analytical signals",Session A relatedNos bleed confirmed in pre-analysis review. No heart content.,2026-03-25,0,,2026-03-25T08:24:40Z
4247,H7914,se.khiy.yah,craft,Hebrew,112,,craft,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
5568,H7914,se.khiy.yah,craft,Hebrew,85,,craft,,,,,,,2026-03-28,0,,2026-03-28 14:08:23
1830,H7915,sak.kin,knife,Hebrew,183,,knife,,,,delete,"A6b-F1: zero verses returned by STEP (1 occurrence(s)), zero analytical signals",Session A relatedNos bleed confirmed in pre-analysis review. No heart content.,2026-03-25,0,,2026-03-25T08:24:40Z
4248,H7915,sak.kin,knife,Hebrew,112,,knife,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
5569,H7915,sak.kin,knife,Hebrew,85,,knife,,,,,,,2026-03-28,0,,2026-03-28 14:08:23
519,H7919A,sa.khal,be prudent,Hebrew,174,174,wisdom,Part1,33,33,extracted,,,,0,,2026-03-16 10:34:12
5643,H7919A,sa.khal,be prudent,Hebrew,91,,be prudent,,,,,,,2026-03-28,0,,2026-03-28 14:08:50
4484,H7919B,sa.khal,to cross hands,Hebrew,211,,to cross hands,,,,xref_wisdom,,,2026-03-27,0,,2026-03-27T14:40:27Z
5660,H7919B,sa.khal,to cross hands,Hebrew,91,,to cross hands,,,,,,,2026-03-28,0,,2026-03-28 14:08:50
6666,H7919B,sa.khal,to cross hands,Hebrew,174,,to cross hands,,,,,,,2026-03-28,0,,2026-03-28 14:16:44
5662,H7920,se.khal,to contemplate,Hebrew,91,,to contemplate,,,,,,,2026-03-28,0,,2026-03-28 14:08:50
6667,H7920,se.khal,to contemplate,Hebrew,174,,to contemplate,,,,,,,2026-03-28,0,,2026-03-28 14:16:44
525,H7922,se.khel,understanding,Hebrew,174,174,wisdom,Part1,33,33,extracted,,,,0,,2026-03-16 10:34:12
5661,H7922,se.khel,understanding,Hebrew,91,,understanding,,,,,,,2026-03-28,0,,2026-03-28 14:08:50
1200,H7924,sokh.le.ta.nu,insight,Hebrew,166,166,understanding,,195,195,extracted,,,2026-03-18,0,,2026-03-18 13:41:46
2577,H7946,shal.a.nan,at ease,Hebrew,117,,at ease,,,,extracted,"shal.a.nan: at ease/quiet/secure (occ=1, 1 verse — Jer 48:11 'Moab has been at ease from his youth') — the condition of undisturbed rest. Single occurrence but within the core SHALAM semantic field.",,2026-03-25,0,,2026-03-25T17:01:04Z
395,H7951,sha.lah,to prosper,Hebrew,78,78,hope,1,19,19,delete,"sha.lah: to prosper/be at rest/be quiet (occ=5, 5 verses) — prosperity and rest as aspects of peace. Job 3:26 'I am not at ease, nor am I quiet, nor am I at rest'. 5 verses.","sha.lah: to prosper/be at ease (occ=5, contaminated v=6, OP-003) — ease and prosperity. This term belongs to the peace registry (117, where it is extracted). It entered the hope registry as bleed from the ease/security proximity. Contamination noted. Delete.",,0,,2026-03-25T17:27:42Z
2543,H7951,sha.lah,to prosper,Hebrew,117,,to prosper,,,,delete,"sha.lah: to prosper/be at rest/be quiet (occ=5, 5 verses) — prosperity and rest as aspects of peace. Job 3:26 'I am not at ease, nor am I quiet, nor am I at rest'. 5 verses.","sha.lah: to prosper/be at ease (occ=5, contaminated v=6, OP-003) — ease and prosperity. This term belongs to the peace registry (117, where it is extracted). It entered the hope registry as bleed from the ease/security proximity. Contamination noted. Delete.",2026-03-25,0,,2026-03-25T17:27:42Z
4894,H7951,sha.lah,to prosper,Hebrew,29,,to prosper,,,,,,,2026-03-28,0,,2026-03-28 14:05:14
2544,H7952,sha.lah,to neglect,Hebrew,117,,to neglect,,,,delete,,sha.lah: to neglect (occ=2) — negligence sense. No hope content.,2026-03-25,0,,2026-03-25T17:27:42Z
2632,H7952,sha.lah,to neglect,Hebrew,78,,to neglect,,,,delete,,sha.lah: to neglect (occ=2) — negligence sense. No hope content.,2026-03-25,0,,2026-03-25T17:27:42Z
4895,H7952,sha.lah,to neglect,Hebrew,29,,to neglect,,,,,,,2026-03-28,0,,2026-03-28 14:05:14
2633,H7954,she.leh,be safe,Hebrew,78,,be safe,,,,delete,,"she.leh: be safe (Aramaic, occ=1) — Aramaic ease/safety. Belongs to peace registry. Delete.",2026-03-25,0,,2026-03-25T17:27:42Z
2545,H7959,sha.lu,prosperity,Hebrew,117,,prosperity,,,,delete,"sha.lu: prosperity/ease (occ=1, 1 verse — Psa 122:7 'Peace be within your walls, prosperity within your towers') — prosperity and peace together in the Jerusalem peace formula. Single occurrence.","sha.lu: prosperity (occ=1) — ease/prosperity. Belongs to peace registry (117, extracted there). Bleed. Delete.",2026-03-25,0,,2026-03-25T17:27:42Z
2634,H7959,sha.lu,prosperity,Hebrew,78,,prosperity,,,,delete,"sha.lu: prosperity/ease (occ=1, 1 verse — Psa 122:7 'Peace be within your walls, prosperity within your towers') — prosperity and peace together in the Jerusalem peace formula. Single occurrence.","sha.lu: prosperity (occ=1) — ease/prosperity. Belongs to peace registry (117, extracted there). Bleed. Delete.",2026-03-25,0,,2026-03-25T17:27:42Z
4896,H7959,sha.lu,prosperity,Hebrew,29,,prosperity,,,,,,,2026-03-28,0,,2026-03-28 14:05:14
407,H7961,sha.lev,at ease,Hebrew,117,117,peace,1,48,48,delete,,"sha.lev: at ease (occ=8) — ease. Belongs to peace registry (117, active there). Bleed. Delete.",,1,,2026-03-25T17:27:42Z
2630,H7961,sha.lev,at ease,Hebrew,78,,at ease,,,,delete,,"sha.lev: at ease (occ=8) — ease. Belongs to peace registry (117, active there). Bleed. Delete.",2026-03-25,0,,2026-03-25T17:27:42Z
4892,H7961,sha.lev,at ease,Hebrew,29,,at ease,,,,,,,2026-03-28,0,,2026-03-28 14:05:14
2542,H7962,shal.vah,ease,Hebrew,117,,ease,,,,delete,"shal.vah: ease/prosperity/quietness (occ=8, 8 verses) — ease and security as a condition. Psa 122:7 'Peace be within your walls and security within your towers'. Zec 7:7 'when Jerusalem was inhabited and at ease'. 8 verses.","shal.vah: ease/prosperity (occ=8) — belongs to peace registry (117, extracted there). Bleed. Delete.",2026-03-25,0,,2026-03-25T17:27:42Z
2631,H7962,shal.vah,ease,Hebrew,78,,ease,,,,delete,"shal.vah: ease/prosperity/quietness (occ=8, 8 verses) — ease and security as a condition. Psa 122:7 'Peace be within your walls and security within your towers'. Zec 7:7 'when Jerusalem was inhabited and at ease'. 8 verses.","shal.vah: ease/prosperity (occ=8) — belongs to peace registry (117, extracted there). Bleed. Delete.",2026-03-25,0,,2026-03-25T17:27:42Z
4893,H7962,shal.vah,ease,Hebrew,29,,ease,,,,,,,2026-03-28,0,,2026-03-28 14:05:14
2508,H7965G,sha.lom,peace,Hebrew,117,,peace,,,,delete,"sha.lom: peace sense (occ=164, 148 verses) — the primary peace sub-gloss covering completeness, wholeness, safety, welfare, covenant peace. The core of the entire registry. Required for analysis.",,2026-03-25,0,,2026-03-26T14:46:32Z
3290,H7965G,sha.lom,peace,Hebrew,34,,peace,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
4055,H7965G,sha.lom,peace,Hebrew,163,,peace,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
406,H7965H,sha.lom,peace,Hebrew,117,117,peace,1,48,48,delete,,,,1,,2026-03-26T14:46:32Z
3298,H7965H,sha.lom ,Peace [God],Hebrew,34,,Peace [God],,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
4056,H7965H,sha.lom ,Peace [God],Hebrew,163,,Peace [God],,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
2509,H7965I,sha.lom,peace: well-being,Hebrew,117,,peace: well-being,,,,delete,"sha.lom: well-being sense (occ=54, 46 verses) — wholeness as personal welfare and flourishing. Essential dimension of shalom's semantic range.",,2026-03-25,0,,2026-03-26T14:46:32Z
3292,H7965I,sha.lom,peace: well-being,Hebrew,34,,peace: well-being,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
4057,H7965I,sha.lom,peace: well-being,Hebrew,163,,peace: well-being,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
2510,H7965J,sha.lom,peace: friendship,Hebrew,117,,peace: friendship,,,,delete,"sha.lom: friendship/covenant sense (occ=5, 5 verses) — peace as relational covenant bond between parties. The social-relational dimension of shalom.",,2026-03-25,0,,2026-03-26T14:46:32Z
3295,H7965J,sha.lom,peace: friendship,Hebrew,34,,peace: friendship,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
4054,H7965J,sha.lom,peace: friendship,Hebrew,163,,peace: friendship,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
2511,H7965K,sha.lom,peace: greeting,Hebrew,117,,peace: greeting,,,,delete,"sha.lom: greeting sense (occ=12, 8 verses) — 'shalom' as a greeting encoding the wish for wholeness. The social/liturgical expression of peace.",,2026-03-25,0,,2026-03-26T14:46:32Z
3294,H7965K,sha.lom,peace: greeting,Hebrew,34,,peace: greeting,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
4058,H7965K,sha.lom,peace: greeting,Hebrew,163,,peace: greeting,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
2512,H7965L,sha.lom,peace: completely,Hebrew,117,,peace: completely,,,,delete,"sha.lom: completely/fully sense (occ=1, 1 verse) — adverbial use expressing totality. Completes the shalom family inventory.",,2026-03-25,0,,2026-03-26T14:46:32Z
3299,H7965L,sha.lom,peace: completely,Hebrew,34,,peace: completely,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
4059,H7965L,sha.lom,peace: completely,Hebrew,163,,peace: completely,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
2570,H7966,shil.lum,recompense,Hebrew,117,,recompense,,,,delete,,"shil.lum: recompense/retribution (occ=3) — retributive payment, not restorative. Mic 7:3; Hos 9:7. Legal penalty sense, not peace vocabulary.",2026-03-25,0,,2026-03-26T14:46:32Z
3296,H7966,shil.lum,recompense,Hebrew,34,,recompense,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
4065,H7966,shil.lum,recompense,Hebrew,163,,recompense,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
1304,H7980,sha.lat,to domineer,Hebrew,196,197,power,,217,217,extracted,shalat - to domineer/have mastery. Ps 119:133 let no iniquity have dominion over me; Ecc 2:19; Neh 5:15 governors laid heavy burdens. PROCESS_DYNAMIC: authority-as-mastery including inner-person dimension.,,2026-03-18,1,,2026-03-26T07:02:00Z
2806,H7980,sha.lat,to domineer,Hebrew,197,197,to domineer,,,,extracted,shalat - to domineer/have mastery. Ps 119:133 let no iniquity have dominion over me; Ecc 2:19; Neh 5:15 governors laid heavy burdens. PROCESS_DYNAMIC: authority-as-mastery including inner-person dimension.,,2026-03-26,1,,2026-03-26T07:02:00Z
2917,H7980,sha.lat,to domineer,Hebrew,199,197,to domineer,,,,extracted,shalat - to domineer/have mastery. Ps 119:133 let no iniquity have dominion over me; Ecc 2:19; Neh 5:15 governors laid heavy burdens. PROCESS_DYNAMIC: authority-as-mastery including inner-person dimension.,,2026-03-26,1,,2026-03-26T07:02:00Z
1314,H7981,she.let,to rule,Hebrew,196,197,power,,217,217,extracted,shelet (Aramaic) - to rule. Dan 2:38-39; 2:48; 3:27; 5:7; 5:16. Nebuchadnezzar given rule; Daniel made ruler; God rules kingdoms. Core Aramaic rule term.,,2026-03-18,1,,2026-03-26T07:02:00Z
2813,H7981,she.let,to rule,Hebrew,197,197,to rule,,,,extracted,shelet (Aramaic) - to rule. Dan 2:38-39; 2:48; 3:27; 5:7; 5:16. Nebuchadnezzar given rule; Daniel made ruler; God rules kingdoms. Core Aramaic rule term.,,2026-03-26,1,,2026-03-26T07:02:00Z
2918,H7981,she.let,to rule,Hebrew,199,197,to rule,,,,extracted,shelet (Aramaic) - to rule. Dan 2:38-39; 2:48; 3:27; 5:7; 5:16. Nebuchadnezzar given rule; Daniel made ruler; God rules kingdoms. Core Aramaic rule term.,,2026-03-26,1,,2026-03-26T07:02:00Z
1313,H7983,shil.ton,power,Hebrew,196,197,power,,217,217,extracted,shilton - power/authority of the king. Ecc 8:4 word of king supreme; 8:8 no power over death or spirit. Supreme royal authority; limits of human authority.,,2026-03-18,1,,2026-03-18 13:41:48
2780,H7983,shil.ton,power,Hebrew,197,197,power,,,,extracted,shilton - power/authority of the king. Ecc 8:4 word of king supreme; 8:8 no power over death or spirit. Supreme royal authority; limits of human authority.,,2026-03-26,1,,2026-03-26 05:24:21
2814,H7984,shil.ton,governor,Hebrew,197,197,governor,,,,extracted,shilton (Aramaic) - governor. Dan 3:2-3. Governmental authority figure.,,2026-03-26,1,,2026-03-26T07:02:00Z
2919,H7984,shil.ton,governor,Hebrew,199,197,governor,,,,extracted,shilton (Aramaic) - governor. Dan 3:2-3. Governmental authority figure.,,2026-03-26,1,,2026-03-26T07:02:00Z
1355,H7985,shol.tan,dominion,Hebrew,199,197,dominion,,220,220,extracted,sholtan (Aramaic) - dominion. Dan 4:3; 4:22; 4:34; 6:26; 7:6; 7:12; 7:14; 7:26-27. Dominion of God everlasting; kingdoms dominion taken/given. Central cosmic-authority term in Daniel.,,2026-03-18,1,ANCHOR: Dan 7:13-14 — everlasting dominion to Son of Man. Dan 4:34-35 — Nebuchadnezzar's doxology. Dan 7:27 — dominion to saints.,2026-03-26T07:02:00Z
2812,H7985,shol.tan,dominion,Hebrew,197,197,dominion,,,,extracted,sholtan (Aramaic) - dominion. Dan 4:3; 4:22; 4:34; 6:26; 7:6; 7:12; 7:14; 7:26-27. Dominion of God everlasting; kingdoms dominion taken/given. Central cosmic-authority term in Daniel.,,2026-03-26,1,ANCHOR: Dan 7:13-14 — everlasting dominion to Son of Man. Dan 4:34-35 — Nebuchadnezzar's doxology. Dan 7:27 — dominion to saints.,2026-03-26T07:02:00Z
2807,H7986,shal.le.tet,imperious,Hebrew,197,197,imperious,,,,extracted_thin,shalleteth - imperious/domineering. Eze 16:30 only. Imperious self-authority as negative moral portrait. PROCESS_DYNAMIC. Thin.,,2026-03-26,0,,2026-03-26 05:24:21
2546,H7987,she.li,quietness,Hebrew,117,,quietness,,,,delete,"she.li: quietness/private (occ=1, 1 verse — Job 3:26 'I have no quietness') — Job's lament of absent peace. Single occurrence; rounds out the quietness vocabulary.","she.li: quietness (occ=1) — belongs to peace registry (117, extracted there). Bleed. Delete.",2026-03-25,0,,2026-03-25T17:27:42Z
2635,H7987,she.li,quietness,Hebrew,78,,quietness,,,,delete,"she.li: quietness/private (occ=1, 1 verse — Job 3:26 'I have no quietness') — Job's lament of absent peace. Single occurrence; rounds out the quietness vocabulary.","she.li: quietness (occ=1) — belongs to peace registry (117, extracted there). Bleed. Delete.",2026-03-25,0,,2026-03-25T17:27:42Z
4897,H7987,she.li,quietness,Hebrew,29,,quietness,,,,,,,2026-03-28,0,,2026-03-28 14:05:14
1312,H7989,shal.lit,domineering,Hebrew,196,197,power,,217,217,extracted,shallit - domineering/having authority. Gen 42:6 Joseph governor; Ecc 7:19; 8:8 no man has power over death/spirit; Ecc 10:5 error from ruler. Authority-as-mastery over death and the spirit.,,2026-03-18,1,,2026-03-18 13:41:48
2804,H7989,shal.lit,domineering,Hebrew,197,197,domineering,,,,extracted,shallit - domineering/having authority. Gen 42:6 Joseph governor; Ecc 7:19; 8:8 no man has power over death/spirit; Ecc 10:5 error from ruler. Authority-as-mastery over death and the spirit.,,2026-03-26,1,,2026-03-26 05:24:21
2805,H7990,shal.lit,ruling,Hebrew,197,197,ruling,,,,extracted,shallit (Aramaic) - ruling/authorized. Ezr 4:20; 7:24; Dan 2:10; 4:17; 4:25. Mighty kings ruled; lawful decree; watchers sentence. Aramaic authority-authorization.,,2026-03-26,1,,2026-03-26T07:02:00Z
2916,H7990,shal.lit,ruling,Hebrew,199,197,ruling,,,,extracted,shallit (Aramaic) - ruling/authorized. Ezr 4:20; 7:24; Dan 2:10; 4:17; 4:25. Mighty kings ruled; lawful decree; watchers sentence. Aramaic authority-authorization.,,2026-03-26,1,,2026-03-26T07:02:00Z
3719,H7997A,sha.lal,to take,Hebrew,126,,to take,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
3720,H7997B,sha.lal,to loot,Hebrew,126,,to loot,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
3721,H7998,sha.lal,spoil,Hebrew,126,,spoil,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
414,H7999A,sha.lam,to ally,Hebrew,117,117,peace,1,48,48,delete,Consolidated sub-gloss of sha.lem (H7999A). No separate verse record.,Consolidated sub-gloss of sha.lem (H7999A). Verse set handled by sha.lem entry (id=416). No separate verse record.,,1,,2026-03-26T14:46:32Z
416,H7999A,sha.lem,to complete,Hebrew,117,117,peace,1,48,48,delete,,,,1,,2026-03-26T14:46:32Z
3289,H7999A,sha.lem,to complete,Hebrew,34,,to complete,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
4060,H7999A,sha.lem,to complete,Hebrew,163,,to complete,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
2569,H7999B,sha.lam,to ally,Hebrew,117,,to ally,,,,delete,"sha.lam: to be in covenant of peace/be at peace (occ=13, 13 verses) — the peace-covenant sense of the SHALAM root. Distinct from the completeness sense of H7999A. Required for the covenant peace analysis.",,2026-03-25,0,,2026-03-26T14:46:32Z
