verse_span_id,ve_nr,ve_label,value,from_span,to_span,resolution,pair_kind
285472,115,role,characteristic,,,,value
285472,116,locus,external:god,,,,value
285472,117,device,"literal — the glad music of worship, praise in song.",,,inferred,value
285472,118,direction,"toward-god — the glad music of worship, praise in song.",,,inferred,value
285474,101,sense,praise (zamir),,,,value
285474,103,source,God-content qualifier,285474,285472,span,pair
285474,114,discovery,v2: 'with songs of PRAISE (zamir)' - the praise-songs rendered to God. Qualifier.,,,,note
285474,115,role,qualifier,,,,value
285477,101,sense,depths (mechqar),,,,value
285477,114,discovery,"v4: 'In his hand are the DEPTHS (mechqar) of the earth' - the deep places, image of God's dominion. Standalone.",,,,note
285477,115,role,standalone,,,,value
285479,101,sense,heights (toaphah),,,,value
285479,114,discovery,"v4: 'the HEIGHTS (toaphah) of the mountains are his also' - the mountain peaks, image of God's ownership. Standalone.",,,,note
285479,115,role,standalone,,,,value
285485,101,sense,made (asah),,,,value
285485,103,source,God-content qualifier,285485,285490,span,pair
285485,114,discovery,"v5: 'The sea is his, for he MADE (asah) it' - God's making of the sea. Qualifier.",,,,note
285485,115,role,qualifier,,,,value
285487,101,sense,formed (yatsar),,,,value
285487,103,source,God-content qualifier,285487,285490,span,pair
285487,114,discovery,v5: 'his hands FORMED (yatsar) the dry land' - God's forming of the land. Qualifier.,,,,note
285487,115,role,qualifier,,,,value
285488,101,sense,dry land (yabbesheth),,,,value
285488,114,discovery,"v5: 'his hands formed the DRY LAND (yabbesheth)' - the land, object of God's forming. Standalone.",,,,note
285488,115,role,standalone,,,,value
285490,101,sense,worship (shachah),,,,value
285490,102,type,action,,,,value
285490,104,seat,none,,,none,flag
285490,105,bearer,the worshippers,,285490,inferred,flag
285490,106,operation,worship / bow,,,,event
285490,107,target,before God,,285490,inferred,flag
285490,108,manner,none,,,none,flag
285490,109,intensity,none,,,none,flag
285490,110,specifier,none,,,none,flag
285490,111,effect,none,,,none,flag
285490,112,coupling,external:god,,285490,inferred,flag
285490,114,discovery,"v6: 'Oh come, let us WORSHIP (shachah) and bow down' - the reverent prostration before God, worship as homage.",,,,note
285490,115,role,characteristic,,,,value
285490,116,locus,paired with bowing and kneeling,,,,value
285490,117,device,"literal — the reverent prostration before God, worship as homage.",,,inferred,value
285490,118,direction,"static — the reverent prostration before God, worship as ho",,,inferred,value
285491,101,sense,bow down (kara),,,,value
285491,102,type,action,,,,value
285491,104,seat,none,,,none,flag
285491,105,bearer,the worshippers,,285491,inferred,flag
285491,106,operation,bow down,,,,event
285491,107,target,before God,,285491,inferred,flag
285491,108,manner,none,,,none,flag
285491,109,intensity,none,,,none,flag
285491,110,specifier,none,,,none,flag
285491,111,effect,none,,,none,flag
285491,112,coupling,external:god,,285491,inferred,flag
285491,114,discovery,"v6: 'let us WORSHIP and BOW DOWN (kara)' - the bending of the body in reverence, humility before the Maker.",,,,note
285491,115,role,characteristic,,,,value
285491,116,locus,paired with worshipping,,,,value
285491,117,device,"literal — the bending of the body in reverence, humility before the Maker.",,,inferred,value
285491,118,direction,"static — the bending of the body in reverence, humility bef",,,inferred,value
285492,101,sense,kneel (barak),,,,value
285492,102,type,action,,,,value
285492,104,seat,none,,,none,flag
285492,105,bearer,the worshippers,,285492,inferred,flag
285492,106,operation,kneel,,,,event
285492,107,target,before the LORD our Maker,,285492,inferred,flag
285492,108,manner,none,,,none,flag
285492,109,intensity,none,,,none,flag
285492,110,specifier,none,,,none,flag
285492,111,effect,none,,,none,flag
285492,112,coupling,external:god,,285492,inferred,flag
285492,114,discovery,"v6: 'let us KNEEL (barak) before the LORD our Maker!' - the kneeling of worship, creatures before their creator.",,,,note
285492,115,role,characteristic,,,,value
285492,116,locus,paired with bowing down,,,,value
285492,117,device,"literal — the kneeling of worship, creatures before their creator.",,,inferred,value
285492,118,direction,"toward-god — the kneeling of worship, creatures before their cr",,,inferred,value
285495,101,sense,Maker (asah),,,,value
285495,103,source,God-content qualifier,285495,285490,span,pair
285495,114,discovery,v6: 'let us kneel before the LORD our MAKER (asah)' - God as creator. Qualifier.,,,,note
285495,115,role,qualifier,,,,value
285501,101,sense,pasture (marith),,,,value
285501,114,discovery,v7: 'we are the people of his PASTURE (marith)' - the flock-image of the people. Standalone.,,,,note
285501,115,role,standalone,,,,value
285502,101,sense,sheep (tson),,,,value
285502,114,discovery,"v7: 'the SHEEP (tson) of his hand' - the people as God's flock, image. Standalone.",,,,note
285502,115,role,standalone,,,,value
285506,101,sense,hear (shama),,,,value
285506,102,type,action,,,,value
285506,104,seat,none,,,none,flag
285506,105,bearer,the people,,285506,inferred,flag
285506,106,operation,hear / heed,,,,event
285506,107,target,God's voice today,,285506,inferred,flag
285506,108,manner,none,,,none,flag
285506,109,intensity,none,,,none,flag
285506,110,specifier,none,,,none,flag
285506,111,effect,none,,,none,flag
285506,112,coupling,external:god,,285506,inferred,flag
285506,114,discovery,"v7: 'Today, if you HEAR (shama) his voice' - the summons to heed God now, the hinge from praise to warning.",,,,note
285506,115,role,characteristic,,,,value
285506,116,locus,paired with not hardening the heart,,,,value
285506,117,device,"literal — the summons to heed God now, the hinge from praise to warning.",,,inferred,value
285506,118,direction,"toward-god — the summons to heed God now, the hinge from praise",,,inferred,value
285507,101,sense,voice (qol),,,,value
285507,114,discovery,"v7: 'Today, if you hear his VOICE (qol)' - God's voice, object of the hearing (char, 285506). Standalone.",,,,note
285507,115,role,standalone,,,,value
285509,101,sense,harden (qashah),,,,value
285509,102,type,disposition,,,,value
285509,104,seat,none,,,none,flag
285509,105,bearer,the people,,285509,inferred,flag
285509,106,operation,harden,,,,event
285509,107,target,their hearts,,285509,inferred,flag
285509,108,manner,none,,,none,flag
285509,109,intensity,none,,,none,flag
285509,110,specifier,none,,,none,flag
285509,111,effect,none,,,none,flag
285509,112,coupling,internal:ib-state,,285509,inferred,flag
285509,114,discovery,"v8: 'do not HARDEN (qashah) your hearts, as at Meribah' - the obduracy warned against, the heart set against God's voice.",,,,note
285509,115,role,characteristic,,,,value
285509,116,locus,paired with the hardened hearts,,,,value
285509,117,device,"literal — the obduracy warned against, the heart set against God's voice.",,,inferred,value
285509,118,direction,"static — the obduracy warned against, the heart set against",,,inferred,value
285510,101,sense,hearts (lebab),,,,value
285510,102,type,faculty,,,,value
285510,104,seat,none,,,none,flag
285510,105,bearer,the people,,285510,inferred,flag
285510,106,operation,harden the heart,,,,event
285510,107,target,against God,,285510,inferred,flag
285510,108,manner,none,,,none,flag
285510,109,intensity,none,,,none,flag
285510,110,specifier,none,,,none,flag
285510,111,effect,none,,,none,flag
285510,112,coupling,internal:ib-state,,285510,inferred,flag
285510,114,discovery,"v8: 'do not harden your HEARTS (lebab)' - the inner self that must not be closed to God, seat of the warned obduracy.",,,,note
285510,115,role,characteristic,,,,value
285510,116,locus,paired with the hardening,,,,value
285510,117,device,"literal — the inner self that must not be closed to God, seat of the warned obduracy.",,,inferred,value
285510,118,direction,"toward-god — the inner self that must not be closed to God, sea",,,inferred,value
285517,101,sense,test (nasah),,,,value
285517,102,type,action,,,,value
285517,104,seat,none,,,none,flag
285517,105,bearer,the fathers,,285517,inferred,flag
285517,106,operation,test / put to proof,,,,event
285517,107,target,God,,285517,inferred,flag
285517,108,manner,none,,,none,flag
285517,109,intensity,none,,,none,flag
285517,110,specifier,'of God' — narrows to God,,,inferred,flag
285517,111,effect,none,,,none,flag
285517,112,coupling,external:god,,285517,inferred,flag
285517,114,discovery,"v9: 'when your fathers put me to the TEST (nasah)' - the presumptuous testing of God in the wilderness, unbelief made trial.",,,,note
285517,115,role,characteristic,,,,value
285517,116,locus,paired with putting God to the proof,,,,value
285517,117,device,"literal — the presumptuous testing of God in the wilderness, unbelief made trial.",,,inferred,value
285517,118,direction,"static — the presumptuous testing of God in the wilderness,",,,inferred,value
285518,101,sense,put to proof (bachan),,,,value
285518,102,type,action,,,,value
285518,104,seat,none,,,none,flag
285518,105,bearer,the fathers,,285518,inferred,flag
285518,106,operation,put to the proof,,,,event
285518,107,target,God,,285518,inferred,flag
285518,108,manner,none,,,none,flag
285518,109,intensity,none,,,none,flag
285518,110,specifier,none,,,none,flag
285518,111,effect,none,,,none,flag
285518,112,coupling,external:god,,285518,inferred,flag
285518,114,discovery,"v9: 'and put me to the PROOF (bachan), though they had seen my work' - the demand for proof despite the works already seen.",,,,note
285518,115,role,characteristic,,,,value
285518,116,locus,paired with the testing,,,,value
285518,117,device,literal — the demand for proof despite the works already seen.,,,inferred,value
285518,118,direction,static — the demand for proof despite the works already see,,,inferred,value
285521,101,sense,work (poal),,,,value
285521,114,discovery,"v9: 'though they had seen my WORK (poal)' - God's deeds the fathers had witnessed, object. Standalone.",,,,note
285521,115,role,standalone,,,,value
285525,101,sense,reigns (malak),,,,value
285525,103,source,God-content qualifier,285525,285618,span,pair
285525,114,discovery,"v10: 'Say among the nations, The LORD REIGNS (malak)!' - God's kingship. Qualifier.",,,,note
285525,115,role,qualifier,,,,value
285528,101,sense,established (kun),,,,value
285528,103,source,God-content qualifier,285528,285618,span,pair
285528,114,discovery,v10: 'the world is ESTABLISHED (kun)' - God's firm ordering. Qualifier.,,,,note
285528,115,role,qualifier,,,,value
285530,101,sense,moved (mot),,,,value
285530,103,source,God-content qualifier,285530,285618,span,pair
285530,114,discovery,v10: 'it shall never be MOVED (mot)' - God's stable rule. Qualifier.,,,,note
285530,115,role,qualifier,,,,value
285531,101,sense,judge (din),,,,value
285531,103,source,God-content qualifier,285531,285618,span,pair
285531,114,discovery,v10: 'he will JUDGE (din) the peoples with equity' - God's just judgment. Qualifier.,,,,note
285531,115,role,qualifier,,,,value
285533,101,sense,equity (meshar),,,,value
285533,103,source,God-content qualifier,285533,285618,span,pair
285533,114,discovery,v10: 'judge the peoples with EQUITY (meshar)' - God's equity. Qualifier.,,,,note
285533,115,role,qualifier,,,,value
285535,101,sense,glad (samach),,,,value
285535,114,discovery,"v11: 'Let the HEAVENS be glad (samach)' - the heavens' joy, creation-personification. Standalone.",,,,note
285535,115,role,standalone,,,,value
285537,101,sense,rejoice (gil),,,,value
285537,114,discovery,"v11: 'and let the earth REJOICE (gil)' - the earth's joy, cosmic personification. Standalone.",,,,note
285537,115,role,standalone,,,,value
285539,101,sense,roar (raam),,,,value
285539,114,discovery,"v11: 'let the sea ROAR (raam)' - the sea's acclaim, cosmic personification. Standalone.",,,,note
285539,115,role,standalone,,,,value
285540,101,sense,fills (melo),,,,value
285540,114,discovery,"v11: 'and all that FILLS (melo) it' - the sea's fullness joining the praise, image. Standalone.",,,,note
285540,115,role,standalone,,,,value
285541,101,sense,field (sadeh),,,,value
285541,114,discovery,"v12: 'let the FIELD (sadeh) exult' - the field's joy, cosmic personification. Standalone.",,,,note
285541,115,role,standalone,,,,value
285542,101,sense,exult (alaz),,,,value
285542,114,discovery,"v12: 'let the field EXULT (alaz), and everything in it!' - the field's exultation, cosmic personification. Standalone.",,,,note
285542,115,role,standalone,,,,value
285546,101,sense,trees (ets),,,,value
285546,114,discovery,"v12: 'then shall all the TREES (ets) of the forest sing for joy' - the trees' praise, cosmic personification. Standalone.",,,,note
285546,115,role,standalone,,,,value
285548,101,sense,sing for joy (ranan),,,,value
285548,114,discovery,"v12: 'all the trees of the forest SING FOR JOY (ranan)' - the forest's song, creation joining worship (cosmic, not human IB). Standalone.",,,,note
285548,115,role,standalone,,,,value
285556,101,sense,judge (shaphat),,,,value
285556,103,source,God-content qualifier,285556,285614,span,pair
285556,114,discovery,v13: 'for he comes to JUDGE (shaphat) the earth' - God's coming judgment. Qualifier.,,,,note
285556,115,role,qualifier,,,,value
285558,101,sense,judge (shaphat),,,,value
285558,103,source,God-content qualifier,285558,285614,span,pair
285558,114,discovery,v13: 'He will JUDGE (shaphat) the world in righteousness' - God's judgment. Qualifier.,,,,note
285558,115,role,qualifier,,,,value
285560,101,sense,righteousness (tsedeq),,,,value
285560,103,source,God-content qualifier,285560,285614,span,pair
285560,114,discovery,v13: 'judge the world in RIGHTEOUSNESS (tsedeq)' - God's righteousness. Qualifier.,,,,note
285560,115,role,qualifier,,,,value
285563,101,sense,faithfulness (emunah),,,,value
285563,103,source,God-content qualifier,285563,285614,span,pair
285563,114,discovery,v13: 'and the peoples in his FAITHFULNESS (emunah)' - God's faithfulness. Qualifier.,,,,note
285563,115,role,qualifier,,,,value
285564,101,sense,sing (shir),,,,value
285564,102,type,action,,,,value
285564,104,seat,none,,,none,flag
285564,105,bearer,all the earth,,285564,inferred,flag
285564,106,operation,sing / bless,,,,event
285564,107,target,the LORD's name,,285564,inferred,flag
285564,108,manner,none,,,none,flag
285564,109,intensity,none,,,none,flag
285564,110,specifier,'of God' — narrows to God,,,inferred,flag
285564,111,effect,none,,,none,flag
285564,112,coupling,external:god,,285564,inferred,flag
285564,114,discovery,"v2: 'SING (shir) to the LORD, bless his name' - the sung blessing of God's name.",,,,note
285564,115,role,characteristic,,,,value
285564,116,locus,paired with blessing his name,,,,value
285564,117,device,literal — the sung blessing of God's name.,,,inferred,value
285564,118,direction,toward-god — the sung blessing of God's name.,,,inferred,value
285566,101,sense,bless (barak),,,,value
285566,102,type,action,,,,value
285566,104,seat,none,,,none,flag
285566,105,bearer,all the earth,,285566,inferred,flag
285566,106,operation,bless,,,,event
285566,107,target,God's name,,285566,inferred,flag
285566,108,manner,none,,,none,flag
285566,109,intensity,none,,,none,flag
285566,110,specifier,'of God' — narrows to God,,,inferred,flag
285566,111,effect,none,,,none,flag
285566,112,coupling,external:god,,285566,inferred,flag
285566,114,discovery,"v2: 'BLESS (barak) his name' - the adoration of God's name, praise as blessing.",,,,note
285566,115,role,characteristic,,,,value
285566,116,locus,paired with singing,,,,value
285566,117,device,"literal — the adoration of God's name, praise as blessing.",,,inferred,value
285566,118,direction,"toward-god — the adoration of God's name, praise as blessing.",,,inferred,value
285567,101,sense,name (shem),,,,value
285567,103,source,God-content qualifier,285567,285566,span,pair
285567,114,discovery,v2: 'bless his NAME (shem)' - God's name. Qualifier.,,,,note
285567,115,role,qualifier,,,,value
285568,101,sense,tell (basar),,,,value
285568,102,type,action,,,,value
285568,104,seat,none,,,none,flag
285568,105,bearer,the worshippers,,285568,inferred,flag
285568,106,operation,tell / proclaim,,,,event
285568,107,target,God's salvation day to day,,285568,inferred,flag
285568,108,manner,none,,,none,flag
285568,109,intensity,none,,,none,flag
285568,110,specifier,'of God' — narrows to God,,,inferred,flag
285568,111,effect,none,,,none,flag
285568,112,coupling,external:god,,285568,inferred,flag
285568,114,discovery,v2: 'TELL (basar) of his salvation from day to day' - the daily proclaiming of God's saving news.,,,,note
285568,115,role,characteristic,,,,value
285568,116,locus,paired with declaring his glory,,,,value
285568,117,device,literal — the daily proclaiming of God's saving news.,,,inferred,value
285568,118,direction,static — the daily proclaiming of God's saving news.,,,inferred,value
285570,101,sense,salvation (yeshuah),,,,value
285570,103,source,God-content qualifier,285570,285568,span,pair
285570,114,discovery,v2: 'tell of his SALVATION (yeshuah)' - God's saving. Qualifier.,,,,note
285570,115,role,qualifier,,,,value
285574,101,sense,declare (saphar),,,,value
285574,102,type,action,,,,value
285574,104,seat,none,,,none,flag
285574,105,bearer,the worshippers,,285574,inferred,flag
285574,106,operation,declare / recount,,,,event
285574,107,target,God's glory among the nations,,285574,inferred,flag
285574,108,manner,none,,,none,flag
285574,109,intensity,none,,,none,flag
285574,110,specifier,'of God' — narrows to God,,,inferred,flag
285574,111,effect,none,,,none,flag
285574,112,coupling,external:god,,285574,inferred,flag
285574,114,discovery,"v3: 'DECLARE (saphar) his glory among the nations' - the recounting of God's glory to the peoples, worship as witness.",,,,note
285574,115,role,characteristic,,,,value
285574,116,locus,paired with telling of salvation,,,,value
285574,117,device,"literal — the recounting of God's glory to the peoples, worship as witness.",,,inferred,value
285574,118,direction,"outward — the recounting of God's glory to the peoples, wors",,,inferred,value
285575,101,sense,glory (kabod),,,,value
285575,103,source,God-content qualifier,285575,285574,span,pair
285575,114,discovery,v3: 'Declare his GLORY (kabod) among the nations' - God's glory. Qualifier.,,,,note
285575,115,role,qualifier,,,,value
285578,101,sense,marvelous works (pala),,,,value
285578,103,source,God-content qualifier,285578,285574,span,pair
285578,114,discovery,v3: 'his MARVELLOUS WORKS (pala) among all the peoples' - God's wonders. Qualifier.,,,,note
285578,115,role,qualifier,,,,value
285585,101,sense,praised (halal),,,,value
285585,103,source,God-content qualifier,285585,285618,span,pair
285585,114,discovery,v4: 'greatly to be PRAISED (halal)' - God's praiseworthiness. Qualifier.,,,,note
285585,115,role,qualifier,,,,value
285586,101,sense,feared (yare),,,,value
285586,103,source,God-content qualifier,285586,285618,span,pair
285586,114,discovery,v4: 'he is to be FEARED (yare) above all gods' - God's fearsomeness. Qualifier.,,,,note
285586,115,role,qualifier,,,,value
285590,101,sense,splendor (hod),,,,value
285590,103,source,God-content qualifier,285590,285614,span,pair
285590,114,discovery,v6: 'SPLENDOUR (hod) and majesty are before him' - God's splendour. Qualifier.,,,,note
285590,115,role,qualifier,,,,value
285591,101,sense,majesty (hadar),,,,value
285591,103,source,God-content qualifier,285591,285614,span,pair
285591,114,discovery,v6: 'splendour and MAJESTY (hadar) are before him' - God's majesty. Qualifier.,,,,note
285591,115,role,qualifier,,,,value
285593,101,sense,strength (oz),,,,value
285593,103,source,God-content qualifier,285593,285614,span,pair
285593,114,discovery,v6: 'STRENGTH (oz) and beauty are in his sanctuary' - God's strength. Qualifier.,,,,note
285593,115,role,qualifier,,,,value
285594,101,sense,beauty (tiphereth),,,,value
285594,103,source,God-content qualifier,285594,285614,span,pair
285594,114,discovery,v6: 'strength and BEAUTY (tiphereth) are in his sanctuary' - God's beauty. Qualifier.,,,,note
285594,115,role,qualifier,,,,value
285596,101,sense,sanctuary (miqdash),,,,value
285596,114,discovery,v6: 'strength and beauty are in his SANCTUARY (miqdash)' - God's holy place. Standalone.,,,,note
285596,115,role,standalone,,,,value
285597,101,sense,ascribe (yahab),,,,value
285597,102,type,action,,,,value
285597,104,seat,none,,,none,flag
285597,105,bearer,the families of the peoples,,285597,inferred,flag
285597,106,operation,ascribe,,,,event
285597,107,target,glory and strength to the LORD,,285597,inferred,flag
285597,108,manner,none,,,none,flag
285597,109,intensity,none,,,none,flag
285597,110,specifier,none,,,none,flag
285597,111,effect,none,,,none,flag
285597,112,coupling,external:god,,285597,inferred,flag
285597,114,discovery,"v7: 'ASCRIBE (yahab) to the LORD, O families of the peoples' - the rendering of glory to God, worship as giving him his due.",,,,note
285597,115,role,characteristic,,,,value
285597,116,locus,paired with the repeated ascribing,,,,value
285597,117,device,"literal — the rendering of glory to God, worship as giving him his due.",,,inferred,value
285597,118,direction,"toward-god — the rendering of glory to God, worship as giving h",,,inferred,value
285599,101,sense,families (mishpachah),,,,value
285599,114,discovery,"v7: 'O FAMILIES (mishpachah) of the peoples' - the clans of the nations, the worshippers addressed. Standalone.",,,,note
285599,115,role,standalone,,,,value
285601,101,sense,ascribe (yahab),,,,value
285601,102,type,action,,,,value
285601,104,seat,none,,,none,flag
285601,105,bearer,the peoples,,285601,inferred,flag
285601,106,operation,ascribe,,,,event
285601,107,target,glory and strength to the LORD,,285601,inferred,flag
285601,108,manner,none,,,none,flag
285601,109,intensity,none,,,none,flag
285601,110,specifier,none,,,none,flag
285601,111,effect,none,,,none,flag
285601,112,coupling,external:god,,285601,inferred,flag
285601,114,discovery,v7: 'ASCRIBE (yahab) to the LORD glory and strength!' - the peoples giving God the honour of his might.,,,,note
285601,115,role,characteristic,,,,value
285601,116,locus,paired with the first ascribing,,,,value
285601,117,device,literal — the peoples giving God the honour of his might.,,,inferred,value
285601,118,direction,toward-god — the peoples giving God the honour of his might.,,,inferred,value
285603,101,sense,glory (kabod),,,,value
285603,103,source,God-content qualifier,285603,285597,span,pair
285603,114,discovery,v7: 'ascribe to the LORD GLORY (kabod) and strength' - God's glory. Qualifier.,,,,note
285603,115,role,qualifier,,,,value
285604,101,sense,strength (oz),,,,value
285604,103,source,God-content qualifier,285604,285597,span,pair
285604,114,discovery,v7: 'ascribe to the LORD glory and STRENGTH (oz)' - God's strength. Qualifier.,,,,note
285604,115,role,qualifier,,,,value
285605,101,sense,ascribe (yahab),,,,value
285605,102,type,action,,,,value
285605,104,seat,none,,,none,flag
285605,105,bearer,the peoples,,285605,inferred,flag
285605,106,operation,ascribe,,,,event
285605,107,target,the glory due God's name,,285605,inferred,flag
285605,108,manner,none,,,none,flag
285605,109,intensity,none,,,none,flag
285605,110,specifier,none,,,none,flag
285605,111,effect,none,,,none,flag
285605,112,coupling,external:god,,285605,inferred,flag
285605,114,discovery,"v8: 'ASCRIBE (yahab) to the LORD the glory due his name' - the honour owed God's name, worship as tribute.",,,,note
285605,115,role,characteristic,,,,value
285605,116,locus,paired with bringing an offering,,,,value
285605,117,device,"literal — the honour owed God's name, worship as tribute.",,,inferred,value
285605,118,direction,"toward-god — the honour owed God's name, worship as tribute.",,,inferred,value
285607,101,sense,glory (kabod),,,,value
285607,103,source,God-content qualifier,285607,285605,span,pair
285607,114,discovery,v8: 'the GLORY (kabod) due his name' - God's glory. Qualifier.,,,,note
285607,115,role,qualifier,,,,value
285608,101,sense,name (shem),,,,value
285608,103,source,God-content qualifier,285608,285605,span,pair
285608,114,discovery,v8: 'the glory due his NAME (shem)' - God's name. Qualifier.,,,,note
285608,115,role,qualifier,,,,value
285609,101,sense,bring (nasa),,,,value
285609,102,type,action,,,,value
285609,104,seat,none,,,none,flag
285609,105,bearer,the worshippers,,285609,inferred,flag
285609,106,operation,bring,,,,event
285609,107,target,an offering into God's courts,,285609,inferred,flag
285609,108,manner,none,,,none,flag
285609,109,intensity,none,,,none,flag
285609,110,specifier,none,,,none,flag
285609,111,effect,"bring — the offering carried to God, worship enacted in gift.",,,inferred,flag
285609,112,coupling,external:god,,285609,inferred,flag
285609,114,discovery,"v8: 'BRING (nasa) an offering, and come into his courts!' - the offering carried to God, worship enacted in gift.",,,,note
285609,115,role,characteristic,,,,value
285609,116,locus,paired with ascribing glory,,,,value
285609,117,device,"literal — the offering carried to God, worship enacted in gift.",,,inferred,value
285609,118,direction,"toward-god — the offering carried to God, worship enacted in gi",,,inferred,value
285610,101,sense,offering (minchah),,,,value
285610,114,discovery,"v8: 'bring an OFFERING (minchah)' - the gift brought to God (char bring, 285609). Standalone.",,,,note
285610,115,role,standalone,,,,value
285613,101,sense,courts (chatser),,,,value
285613,114,discovery,"v8: 'and come into his COURTS (chatser)' - the temple courts, place of worship. Standalone.",,,,note
285613,115,role,standalone,,,,value
285614,101,sense,worship (shachah),,,,value
285614,102,type,action,,,,value
285614,104,seat,none,,,none,flag
285614,105,bearer,all the earth,,285614,inferred,flag
285614,106,operation,worship,,,,event
285614,107,target,the LORD in holy splendour,,285614,inferred,flag
285614,108,manner,none,,,none,flag
285614,109,intensity,none,,,none,flag
285614,110,specifier,none,,,none,flag
285614,111,effect,none,,,none,flag
285614,112,coupling,external:god,,285614,inferred,flag
285614,114,discovery,v9: 'WORSHIP (shachah) the LORD in the splendour of holiness' - the reverent prostration before the holy God.,,,,note
285614,115,role,characteristic,,,,value
285614,116,locus,paired with trembling before him,,,,value
285614,117,device,literal — the reverent prostration before the holy God.,,,inferred,value
285614,118,direction,toward-god — the reverent prostration before the holy God.,,,inferred,value
285616,101,sense,splendor (hadarah),,,,value
285616,103,source,God-content qualifier,285616,285614,span,pair
285616,114,discovery,v9: 'in the SPLENDOUR (hadarah) of holiness' - the holy splendour of God. Qualifier.,,,,note
285616,115,role,qualifier,,,,value
285617,101,sense,holiness (qodesh),,,,value
285617,103,source,God-content qualifier,285617,285614,span,pair
285617,114,discovery,v9: 'the splendour of HOLINESS (qodesh)' - God's holiness. Qualifier.,,,,note
285617,115,role,qualifier,,,,value
285618,101,sense,tremble (chul),,,,value
285618,102,type,state,,,,value
285618,104,seat,none,,,none,flag
285618,105,bearer,all the earth,,285618,inferred,flag
285618,106,operation,tremble,,,,event
285618,107,target,before God,,285618,inferred,flag
285618,108,manner,none,,,none,flag
285618,109,intensity,none,,,none,flag
285618,110,specifier,none,,,none,flag
285618,111,effect,none,,,none,flag
285618,112,coupling,internal:ib-state,,285618,inferred,flag
285618,114,discovery,"v9: 'TREMBLE (chul) before him, all the earth!' - the awe of the whole earth before God, worship shot through with holy fear.",,,,note
285618,115,role,characteristic,,,,value
285618,116,locus,paired with worshipping,,,,value
285618,117,device,"literal — the awe of the whole earth before God, worship shot through with holy fear.",,,inferred,value
285618,118,direction,"static — the awe of the whole earth before God, worship sho",,,inferred,value
285623,101,sense,reigns (malak),,,,value
285623,103,source,God-content qualifier,285623,285697,span,pair
285623,114,discovery,v1: 'The LORD REIGNS (malak)' - God's kingship. Qualifier.,,,,note
285623,115,role,qualifier,,,,value
285625,101,sense,rejoice (gil),,,,value
285625,114,discovery,"v1: 'let the EARTH rejoice (gil)' - the earth's joy, cosmic-geographic personification. Standalone.",,,,note
285625,115,role,standalone,,,,value
285628,101,sense,glad (samach),,,,value
285628,114,discovery,"v1: 'let the many coastlands be GLAD (samach)!' - the distant lands' gladness, cosmic-geographic personification. Standalone.",,,,note
285628,115,role,standalone,,,,value
285629,101,sense,love (aheb),,,,value
285629,102,type,disposition,,,,value
285629,104,seat,none,,,none,flag
285629,105,bearer,those who love God,,285629,inferred,flag
285629,106,operation,love,,,,event
285629,107,target,the LORD,,285629,inferred,flag
285629,108,manner,none,,,none,flag
285629,109,intensity,none,,,none,flag
285629,110,specifier,'of God' — narrows to God,,,inferred,flag
285629,111,effect,none,,,none,flag
285629,112,coupling,external:god,,285629,inferred,flag
285629,114,discovery,"v10: 'O you who LOVE (aheb) the LORD, hate evil!' - the love of God that is the ground of the moral charge, devotion that shapes conduct.",,,,note
285629,115,role,characteristic,,,,value
285629,116,locus,paired with hating evil,,,,value
285629,117,device,"literal — the love of God that is the ground of the moral charge, devotion that shapes conduct.",,,inferred,value
285629,118,direction,toward-god — the love of God that is the ground of the moral ch,,,inferred,value
285631,101,sense,hate (sane),,,,value
285631,102,type,disposition,,,,value
285631,104,seat,none,,,none,flag
285631,105,bearer,those who love God,,285631,inferred,flag
285631,106,operation,hate,,,,event
285631,107,target,evil,,285631,inferred,flag
285631,108,manner,none,,,none,flag
285631,109,intensity,none,,,none,flag
285631,110,specifier,none,,,none,flag
285631,111,effect,none,,,none,flag
285631,112,coupling,internal:ib-state,,285631,inferred,flag
285631,114,discovery,"v10: 'O you who love the LORD, HATE (sane) evil!' - the aversion to evil that flows from loving God, love and hate rightly ordered.",,,,note
285631,115,role,characteristic,,,,value
285631,116,locus,paired with loving God,,,,value
285631,117,device,"literal — the aversion to evil that flows from loving God, love and hate rightly ordered.",,,inferred,value
285631,118,direction,"toward-god — the aversion to evil that flows from loving God, l",,,inferred,value
285632,101,sense,evil (ra),,,,value
285632,114,discovery,"v10: 'hate EVIL (ra)!' - the evil to be hated, object of the char hate (285631). Standalone.",,,,note
285632,115,role,standalone,,,,value
285633,101,sense,preserve (shamar),,,,value
285633,103,source,God-content qualifier,285633,285635,span,pair
285633,114,discovery,v10: 'He PRESERVES (shamar) the lives of his saints' - God's guarding of the godly. Qualifier.,,,,note
285633,115,role,qualifier,,,,value
285634,101,sense,lives (nephesh),,,,value
285634,114,discovery,"v10: 'He preserves the LIVES (nephesh) of his saints' - the lives God guards, object. Standalone.",,,,note
285634,115,role,standalone,,,,value
285635,101,sense,saints (chasid),,,,value
285635,102,type,status,,,,value
285635,104,seat,none,,,none,flag
285635,105,bearer,the saints (the godly),,285635,inferred,flag
285635,106,operation,be godly,,,,event
285635,107,target,preserved by God,,285635,inferred,flag
285635,108,manner,none,,,none,flag
285635,109,intensity,none,,,none,flag
285635,110,specifier,none,,,none,flag
285635,111,effect,none,,,none,flag
285635,112,coupling,internal:ib-state,,285635,inferred,flag
