id,span_id,lemma_key,candidate_tag,seed_source,set_at,deleted
279388,4157,H1245,to seek,registry-direct,2026-07-19T13:43:35Z,0
279389,4158,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279390,4160,H3477,upright:right,registry-direct,2026-07-19T13:43:35Z,0
279391,4162,H2505,he flatters himself about his sin,read-emergent,2026-07-19T13:43:35Z,0
279392,4165,H8130,to hate,registry-direct,2026-07-19T13:43:35Z,0
279393,4166,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279394,4167,H8085,to hear: hear,registry-direct,2026-07-19T13:43:35Z,0
279395,4168,H0423,mouth full of cursing and deceit,read-emergent,2026-07-19T13:43:35Z,0
279396,4170,H5046,"I confess my iniquity, I am sorry for my sin",read-emergent,2026-07-19T13:43:35Z,0
279397,4173,H8130,to hate,registry-direct,2026-07-19T13:43:35Z,0
279398,5236,H6310,all flesh bless his name,read-emergent,2026-07-19T13:43:35Z,0
279399,5237,H2114,be estranged / alienated (zur - estranged from the womb),read-emergent,2026-07-19T13:43:35Z,0
279400,5240,H2194,be indignant,registry-direct,2026-07-19T13:43:35Z,0
279401,5241,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279402,5244,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:43:35Z,0
279403,5245,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279404,5247,H6662,righteous,registry-direct,2026-07-19T13:43:35Z,0
279405,5248,H6895,to curse,registry-direct,2026-07-19T13:43:35Z,0
279406,5252,H2194,be indignant,registry-direct,2026-07-19T13:43:35Z,0
279407,5256,H7307,spirit,registry-direct,2026-07-19T13:43:35Z,0
279408,5257,H2342,to twist: tremble,ib-judgement,2026-07-19T13:43:35Z,0
279409,5260,H3956,enemies' grave-throated deceit,read-emergent,2026-07-19T13:43:35Z,0
279410,5261,H2194,be indignant,registry-direct,2026-07-19T13:43:35Z,0
279411,7320,H3868,,ib-judgement,2026-07-19T13:43:35Z,0
279412,7321,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279413,7322,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279414,7323,H3477,upright:right,registry-direct,2026-07-19T13:43:35Z,0
279415,7327,H5475,counsel,registry-direct,2026-07-19T13:43:35Z,0
279416,7330,H1897,to mutter,registry-direct,2026-07-19T13:43:35Z,0
279417,7331,H0571,truth: faithful,registry-direct,2026-07-19T13:43:35Z,0
279418,7332,H7562,wickedness,registry-direct,2026-07-19T13:43:35Z,0
279419,7334,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279420,7338,H4820,deceit,registry-direct,2026-07-19T13:43:35Z,0
279421,7340,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279422,7341,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279423,7346,H7522,,ib-judgement,2026-07-19T13:43:35Z,0
279424,7347,H6141,perverse (iqqesh),read-emergent,2026-07-19T13:43:35Z,0
279425,7348,H3820,heart,registry-direct,2026-07-19T13:43:35Z,0
279426,7349,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279427,7350,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279428,7351,H8549,unblemished,registry-direct,2026-07-19T13:43:35Z,0
279429,7353,H1870,,ib-judgement,2026-07-19T13:43:35Z,0
279430,7354,H7522,,ib-judgement,2026-07-19T13:43:35Z,0
279431,7356,H8267,deception,registry-direct,2026-07-19T13:43:35Z,0
279432,7358,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279433,7359,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279434,7360,H6213,practice (asah),read-emergent,2026-07-19T13:43:35Z,0
279435,7361,H0530,faithfulness,registry-direct,2026-07-19T13:43:35Z,0
279436,7363,H7522,,ib-judgement,2026-07-19T13:43:35Z,0
279437,7364,H8378,desire,registry-direct,2026-07-19T13:43:35Z,0
279438,7366,H6149,to please,registry-direct,2026-07-19T13:43:35Z,0
279439,7367,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279440,7369,H5493,"turn aside (sur, negated)",read-emergent,2026-07-19T13:43:35Z,0
279441,7371,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279442,7372,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279443,7374,H3684,fool,registry-direct,2026-07-19T13:43:35Z,0
279444,7376,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279445,7377,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279446,7378,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279447,7379,H8605,prayer,registry-direct,2026-07-19T13:43:35Z,0
279448,7381,H3477,upright:right,registry-direct,2026-07-19T13:43:35Z,0
279449,7382,H7522,,ib-judgement,2026-07-19T13:43:35Z,0
279450,7384,H1870,,ib-judgement,2026-07-19T13:43:35Z,0
279451,7385,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279452,7386,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279453,7387,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279454,7388,H0157,to love: lover,registry-direct,2026-07-19T13:43:35Z,0
279455,7389,H7291,pursue (radaph),read-emergent,2026-07-19T13:43:35Z,0
279456,7390,H6666,righteousness,registry-direct,2026-07-19T13:43:35Z,0
279457,7391,H4284,plot,ib-judgement,2026-07-19T13:43:35Z,0
279458,7392,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279459,7393,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279460,7394,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279461,7395,H5278,pleasantness,ib-judgement,2026-07-19T13:43:35Z,0
279462,7397,H2889,pure,registry-direct,2026-07-19T13:43:35Z,0
279463,7400,H1364,haughty (gaboah),read-emergent,2026-07-19T13:43:35Z,0
279464,7401,H3820,heart,registry-direct,2026-07-19T13:43:35Z,0
279465,7402,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279466,7403,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279467,7409,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279468,7411,H6213,practice (asah),read-emergent,2026-07-19T13:43:35Z,0
279469,7412,H7562,wickedness,registry-direct,2026-07-19T13:43:35Z,0
279470,7416,H6666,righteousness,registry-direct,2026-07-19T13:43:35Z,0
279471,7418,H6663,to justify,registry-direct,2026-07-19T13:43:35Z,0
279472,7419,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279473,7420,H7561,be wicked,registry-direct,2026-07-19T13:43:35Z,0
279474,7421,H6662,righteous,registry-direct,2026-07-19T13:43:35Z,0
279475,7425,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279476,7426,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279477,7436,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279478,7437,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279479,7441,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279480,7442,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279481,7443,H4820,deceit,registry-direct,2026-07-19T13:43:35Z,0
279482,7447,H2896,pleasant,registry-direct,2026-07-19T13:43:35Z,0
279483,7449,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279484,7450,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279485,7453,H0935,come before (bo),read-emergent,2026-07-19T13:43:35Z,0
279486,7455,H2154,wickedness,registry-direct,2026-07-19T13:43:35Z,0
279487,7457,H2154,wickedness,registry-direct,2026-07-19T13:43:35Z,0
279488,7458,H0200,folly,registry-direct,2026-07-19T13:43:35Z,0
279489,7459,H2403,sin,registry-direct,2026-07-19T13:43:35Z,0
279490,7460,H3887,to mock,registry-direct,2026-07-19T13:43:35Z,0
279491,7461,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279492,7466,H2603,be gracious,ib-judgement,2026-07-19T13:43:35Z,0
279493,7467,H0539,be faithful,registry-direct,2026-07-19T13:43:35Z,0
279494,7475,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279495,7477,H3820,heart,registry-direct,2026-07-19T13:43:35Z,0
279496,7479,H5493,"turn aside (sur, negated)",read-emergent,2026-07-19T13:43:35Z,0
279497,7481,H8085,to hear: hear,registry-direct,2026-07-19T13:43:35Z,0
279498,7484,H8451,"the law in his heart, steps not slipping",read-emergent,2026-07-19T13:43:35Z,0
279499,7486,H8605,prayer,registry-direct,2026-07-19T13:43:35Z,0
279500,7487,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279501,7489,H5766,injustice,registry-direct,2026-07-19T13:43:35Z,0
279502,7491,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279503,7492,H6662,righteous,registry-direct,2026-07-19T13:43:35Z,0
279504,7493,H1870,,ib-judgement,2026-07-19T13:43:35Z,0
279505,7494,H3477,upright:right,registry-direct,2026-07-19T13:43:35Z,0
279506,7495,H8441,abomination,registry-direct,2026-07-19T13:43:35Z,0
279507,7497,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279508,13429,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279509,13431,H8394,understanding,registry-direct,2026-07-19T13:43:35Z,0
279510,13434,H7307,spirit,registry-direct,2026-07-19T13:43:35Z,0
279511,13435,H7311,extol (rum),read-emergent,2026-07-19T13:43:35Z,0
279512,13436,H0200,folly,registry-direct,2026-07-19T13:43:35Z,0
279513,13437,H7390,tender,registry-direct,2026-07-19T13:43:35Z,0
279514,13439,H7725,return (shuv),read-emergent,2026-07-19T13:43:35Z,0
279515,13440,H2534,rage,registry-direct,2026-07-19T13:43:35Z,0
279516,13441,H6089,toil,ib-judgement,2026-07-19T13:43:35Z,0
279517,13445,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279518,13446,H2534,rage,registry-direct,2026-07-19T13:43:35Z,0
279519,13449,H4066,strife,registry-direct,2026-07-19T13:43:35Z,0
279520,13452,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279521,13453,H8252,to quiet,ib-judgement,2026-07-19T13:43:35Z,0
279522,13454,H7379,strife,registry-direct,2026-07-19T13:43:35Z,0
279523,13456,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279524,13457,H2896,pleasant,registry-direct,2026-07-19T13:43:35Z,0
279525,13460,H4910,given dominion,read-emergent,2026-07-19T13:43:35Z,0
279526,13461,H7307,spirit,registry-direct,2026-07-19T13:43:35Z,0
279527,13467,H7922,understanding,registry-direct,2026-07-19T13:43:35Z,0
279528,13470,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279529,13476,H6588,transgression,registry-direct,2026-07-19T13:43:35Z,0
279530,13482,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279531,13487,H5794,strong,registry-direct,2026-07-19T13:43:35Z,0
279532,13488,H2534,rage,registry-direct,2026-07-19T13:43:35Z,0
279533,13493,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279534,13495,H0935,come before (bo),read-emergent,2026-07-19T13:43:35Z,0
279535,13496,H2534,rage,registry-direct,2026-07-19T13:43:35Z,0
279536,13501,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279537,13502,H7200,see (raah),read-emergent,2026-07-19T13:43:35Z,0
279538,13503,H7489,be evil,registry-direct,2026-07-19T13:43:35Z,0
279539,13504,H5869,eye wasting from grief,read-emergent,2026-07-19T13:43:35Z,0
279540,13505,H7725,return (shuv),read-emergent,2026-07-19T13:43:35Z,0
279541,13509,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279542,13515,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279543,13517,H6601,flatter / deceive (pathah),read-emergent,2026-07-19T13:43:35Z,0
279544,13518,H7390,tender,registry-direct,2026-07-19T13:43:35Z,0
279545,13519,H3956,enemies' grave-throated deceit,read-emergent,2026-07-19T13:43:35Z,0
279546,13521,H7665,the brokenhearted healed,read-emergent,2026-07-19T13:43:35Z,0
279547,13523,H2534,rage,registry-direct,2026-07-19T13:43:35Z,0
279548,13524,H0395,cruel,registry-direct,2026-07-19T13:43:35Z,0
279549,13525,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279550,13530,H5975,stands not in sinners' way,read-emergent,2026-07-19T13:43:35Z,0
279551,13533,H7068,jealousy,registry-direct,2026-07-19T13:43:35Z,0
279552,13535,H3944,scorning,ib-judgement,2026-07-19T13:43:35Z,0
279553,13538,H2450,wise,registry-direct,2026-07-19T13:43:35Z,0
279554,13540,H7725,return (shuv),read-emergent,2026-07-19T13:43:35Z,0
279555,13541,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279556,13543,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279557,13545,H4066,strife,registry-direct,2026-07-19T13:43:35Z,0
279558,13548,H2534,rage,registry-direct,2026-07-19T13:43:35Z,0
279559,13550,H6588,transgression,registry-direct,2026-07-19T13:43:35Z,0
279560,13558,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279561,13560,H1818,bloodthirsty / men of blood (dam - save me from bloodthirsty men),read-emergent,2026-07-19T13:43:35Z,0
279562,13563,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279563,13565,H7379,strife,registry-direct,2026-07-19T13:43:35Z,0
279564,15733,H0639,face: anger,registry-direct,2026-07-19T13:43:35Z,0
279565,15737,H5493,"turn aside (sur, negated)",read-emergent,2026-07-19T13:43:35Z,0
279566,15738,H2940,,ib-judgement,2026-07-19T13:43:35Z,0
279567,18045,H7068,jealousy,registry-direct,2026-07-19T13:43:35Z,0
279568,18047,H2534,rage,registry-direct,2026-07-19T13:43:35Z,0
279569,18053,H5359,vengeance,ib-judgement,2026-07-19T13:43:35Z,0
279570,18055,H2534,rage,registry-direct,2026-07-19T13:43:35Z,0
279571,18058,H2450,wise,registry-direct,2026-07-19T13:43:35Z,0
279572,18061,H3722,,ib-judgement,2026-07-19T13:43:35Z,0
279573,18064,H2534,rage,registry-direct,2026-07-19T13:43:35Z,0
279574,18065,H5375,lift up (nasa),read-emergent,2026-07-19T13:43:35Z,0
279575,18069,H5337,to rescue,registry-direct,2026-07-19T13:43:35Z,0
279576,19889,H2734,to be incensed,registry-direct,2026-07-19T13:43:35Z,0
279577,19891,H7489,be evil,registry-direct,2026-07-19T13:43:35Z,0
279578,19894,H7065,be jealous,registry-direct,2026-07-19T13:43:35Z,0
279579,19895,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279580,21320,H3708,vexation,registry-direct,2026-07-19T13:43:35Z,0
279581,21321,H0191,fool[ish],registry-direct,2026-07-19T13:43:35Z,0
279582,21322,H3045,to know,registry-direct,2026-07-19T13:43:35Z,0
279583,21325,H6175,prudent,registry-direct,2026-07-19T13:43:35Z,0
279584,21326,H3680,I have not hidden your righteousness in my heart,read-emergent,2026-07-19T13:43:35Z,0
279585,21328,H7036,dishonor,registry-direct,2026-07-19T13:43:35Z,0
279586,21329,H3684,fool,registry-direct,2026-07-19T13:43:35Z,0
279587,21332,H3708,vexation,registry-direct,2026-07-19T13:43:35Z,0
279588,21335,H4470,bitterness,registry-direct,2026-07-19T13:43:35Z,0
279589,21340,H2896,pleasant,registry-direct,2026-07-19T13:43:35Z,0
279590,21341,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:43:35Z,0
279591,21346,H4079,contention,registry-direct,2026-07-19T13:43:35Z,0
279592,21347,H3708,vexation,registry-direct,2026-07-19T13:43:35Z,0
279593,21356,H0191,fool[ish],registry-direct,2026-07-19T13:43:35Z,0
279594,21357,H3708,vexation,registry-direct,2026-07-19T13:43:35Z,0
279595,21709,H0014,be willing,registry-direct,2026-07-19T13:43:35Z,0
279596,21711,H6098,counsel,registry-direct,2026-07-19T13:43:35Z,0
279597,21713,H5006,to spurn,registry-direct,2026-07-19T13:43:35Z,0
279598,21717,H8433,,ib-judgement,2026-07-19T13:43:35Z,0
279599,21718,H0191,fool[ish],registry-direct,2026-07-19T13:43:35Z,0
279600,21719,H5006,to spurn,registry-direct,2026-07-19T13:43:35Z,0
279601,21721,H4148,discipline,ib-judgement,2026-07-19T13:43:35Z,0
279602,21722,H8104,to keep: obey,registry-direct,2026-07-19T13:43:35Z,0
279603,21724,H8433,,ib-judgement,2026-07-19T13:43:35Z,0
279604,21725,H6191,be shrewd,registry-direct,2026-07-19T13:43:35Z,0
279605,22096,H0367,terror,registry-direct,2026-07-19T13:43:35Z,0
279606,22102,H2398,to sin,registry-direct,2026-07-19T13:43:35Z,0
279607,22105,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279608,22107,H7379,strife,registry-direct,2026-07-19T13:43:35Z,0
279609,22112,H2388,to strengthen: strengthen,ib-judgement,2026-07-19T13:43:35Z,0
279610,22145,H5678,fury,registry-direct,2026-07-19T13:43:35Z,0
279611,22146,H6666,righteousness,registry-direct,2026-07-19T13:43:35Z,0
279612,22148,H5337,to rescue,registry-direct,2026-07-19T13:43:35Z,0
279613,22151,H8378,desire,registry-direct,2026-07-19T13:43:35Z,0
279614,22152,H6662,righteous,registry-direct,2026-07-19T13:43:35Z,0
279615,22154,H2896,pleasant,registry-direct,2026-07-19T13:43:35Z,0
279616,22155,H8615,hope / expectation (tiqvah - my hope is from him),read-emergent,2026-07-19T13:43:35Z,0
279617,22156,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279618,22157,H5678,fury,registry-direct,2026-07-19T13:43:35Z,0
279619,22160,H7919,be prudent,registry-direct,2026-07-19T13:43:35Z,0
279620,22162,H7522,,ib-judgement,2026-07-19T13:43:35Z,0
279621,22163,H5678,fury,registry-direct,2026-07-19T13:43:35Z,0
279622,22165,H0954,be ashamed,registry-direct,2026-07-19T13:43:35Z,0
279623,22168,H3887,to mock,registry-direct,2026-07-19T13:43:35Z,0
279624,22169,H8034,name,registry-direct,2026-07-19T13:43:35Z,0
279625,22170,H2086,arrogant,registry-direct,2026-07-19T13:43:35Z,0
279626,22171,H3093,proud,registry-direct,2026-07-19T13:43:35Z,0
279627,22172,H6213,practice (asah),read-emergent,2026-07-19T13:43:35Z,0
279628,22174,H2087,arrogance,registry-direct,2026-07-19T13:43:35Z,0
279629,22175,H5678,fury,registry-direct,2026-07-19T13:43:35Z,0
279630,22178,H5766,injustice,registry-direct,2026-07-19T13:43:35Z,0
279631,22180,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:35Z,0
279632,22183,H5678,fury,registry-direct,2026-07-19T13:43:35Z,0
279633,22184,H3615,pass away (kalah),read-emergent,2026-07-19T13:43:35Z,0
279634,23725,H2820,,ib-judgement,2026-07-19T13:43:35Z,0
279635,23727,H3045,to know,registry-direct,2026-07-19T13:43:35Z,0
279636,23729,H1847,knowledge,registry-direct,2026-07-19T13:43:35Z,0
279637,23731,H7307,spirit,registry-direct,2026-07-19T13:43:35Z,0
279638,23733,H8394,understanding,registry-direct,2026-07-19T13:43:35Z,0
279639,23736,H4623,restraint,ib-judgement,2026-07-19T13:43:35Z,0
279640,23739,H7307,spirit,registry-direct,2026-07-19T13:43:35Z,0
279641,23745,H3684,fool,registry-direct,2026-07-19T13:43:35Z,0
279642,23749,H7307,spirit,registry-direct,2026-07-19T13:43:35Z,0
279643,23750,H2450,wise,registry-direct,2026-07-19T13:43:35Z,0
279644,23752,H7623,glory (shabach),read-emergent,2026-07-19T13:43:35Z,0
279645,24931,H2342,to twist: tremble,ib-judgement,2026-07-19T13:43:35Z,0
279646,24935,H3513,to honor: honour,ib-judgement,2026-07-19T13:43:35Z,0
279647,24944,H2342,to twist: tremble,ib-judgement,2026-07-19T13:43:35Z,0
279648,26251,H4751,bitter,registry-direct,2026-07-19T13:43:35Z,0
279649,26256,H6310,all flesh bless his name,read-emergent,2026-07-19T13:43:35Z,0
279650,26259,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279651,26263,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279652,26265,H7457,hungry,registry-direct,2026-07-19T13:43:35Z,0
279653,26267,H4751,bitter,registry-direct,2026-07-19T13:43:35Z,0
279654,26275,H4751,bitter,registry-direct,2026-07-19T13:43:35Z,0
279655,26277,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279656,26868,H3820,heart,registry-direct,2026-07-19T13:43:35Z,0
279657,26869,H1897,to mutter,registry-direct,2026-07-19T13:43:35Z,0
279658,26872,H1696,enemies speak lies (v11),read-emergent,2026-07-19T13:43:35Z,0
279659,26874,H5999,trouble,ib-judgement,2026-07-19T13:43:35Z,0
279660,26878,H7911,to forget,ib-judgement,2026-07-19T13:43:35Z,0
279661,26880,H2142,to remember,ib-judgement,2026-07-19T13:43:35Z,0
279662,26881,H5999,trouble,ib-judgement,2026-07-19T13:43:35Z,0
279663,27482,H6343,dread,registry-direct,2026-07-19T13:43:35Z,0
279664,27483,H0935,come before (bo),read-emergent,2026-07-19T13:43:35Z,0
279665,27494,H6869,the troubles of my heart enlarged,read-emergent,2026-07-19T13:43:35Z,0
279666,27497,H6695,distress,registry-direct,2026-07-19T13:43:35Z,0
279667,27499,H0935,come before (bo),read-emergent,2026-07-19T13:43:35Z,0
279668,29644,H6662,righteous,registry-direct,2026-07-19T13:43:35Z,0
279669,29645,H2502,to rescue,registry-direct,2026-07-19T13:43:35Z,0
279670,29646,H6869,the troubles of my heart enlarged,read-emergent,2026-07-19T13:43:35Z,0
279671,29648,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279672,29649,H0935,come before (bo),read-emergent,2026-07-19T13:43:35Z,0
279673,29652,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279674,29655,H6588,transgression,registry-direct,2026-07-19T13:43:35Z,0
279675,29657,H6662,righteous,registry-direct,2026-07-19T13:43:35Z,0
279676,29660,H6869,the troubles of my heart enlarged,read-emergent,2026-07-19T13:43:35Z,0
279677,29663,H0157,to love: lover,registry-direct,2026-07-19T13:43:35Z,0
279678,29670,H6869,the troubles of my heart enlarged,read-emergent,2026-07-19T13:43:35Z,0
279679,29672,H8104,to keep: obey,registry-direct,2026-07-19T13:43:35Z,0
279680,29673,H6310,all flesh bless his name,read-emergent,2026-07-19T13:43:35Z,0
279681,29674,H3956,enemies' grave-throated deceit,read-emergent,2026-07-19T13:43:35Z,0
279682,29677,H8104,to keep: obey,registry-direct,2026-07-19T13:43:35Z,0
279683,29679,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279684,29682,H6869,the troubles of my heart enlarged,read-emergent,2026-07-19T13:43:35Z,0
279685,29683,H7503,"refrain from anger, forsake wrath",read-emergent,2026-07-19T13:43:35Z,0
279686,29686,H6869,the troubles of my heart enlarged,read-emergent,2026-07-19T13:43:35Z,0
279687,29690,H4009,confidence,registry-direct,2026-07-19T13:43:35Z,0
279688,29691,H0898,to act treacherously,ib-judgement,2026-07-19T13:43:35Z,0
279689,29694,H6869,the troubles of my heart enlarged,read-emergent,2026-07-19T13:43:35Z,0
279690,31590,H8085,to hear: hear,registry-direct,2026-07-19T13:43:35Z,0
279691,31591,H7931,be at rest / settle (shakan - and be at rest),read-emergent,2026-07-19T13:43:35Z,0
279692,31594,H0983,security,ib-judgement,2026-07-19T13:43:35Z,0
279693,31595,H7599,to rest,ib-judgement,2026-07-19T13:43:35Z,0
279694,31597,H6343,dread,registry-direct,2026-07-19T13:43:35Z,0
279695,31598,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279696,31600,H7378,to contend,registry-direct,2026-07-19T13:43:35Z,0
279697,31607,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279698,31609,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279699,31610,H7291,pursue (radaph),read-emergent,2026-07-19T13:43:35Z,0
279700,31611,H2400,sinner,registry-direct,2026-07-19T13:43:35Z,0
279701,31612,H6662,righteous,registry-direct,2026-07-19T13:43:35Z,0
279702,31615,H7999,to complete,registry-direct,2026-07-19T13:43:35Z,0
279703,31616,H2896,pleasant,registry-direct,2026-07-19T13:43:35Z,0
279704,31617,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279705,31618,H6466,do no wrong (paal),read-emergent,2026-07-19T13:43:35Z,0
279706,31625,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279707,31628,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279708,31629,H6141,perverse (iqqesh),read-emergent,2026-07-19T13:43:35Z,0
279709,31630,H3820,heart,registry-direct,2026-07-19T13:43:35Z,0
279710,31632,H4672,suffer (matsa),read-emergent,2026-07-19T13:43:35Z,0
279711,31633,H2896,pleasant,registry-direct,2026-07-19T13:43:35Z,0
279712,31634,H2015,you turned my mourning into dancing,read-emergent,2026-07-19T13:43:35Z,0
279713,31635,H3956,enemies' grave-throated deceit,read-emergent,2026-07-19T13:43:35Z,0
279714,31639,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279715,31641,H6175,prudent,registry-direct,2026-07-19T13:43:35Z,0
279716,31642,H7200,see (raah),read-emergent,2026-07-19T13:43:35Z,0
279717,31643,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279718,31644,H5641,hide oneself (sathar - then I could hide from him),read-emergent,2026-07-19T13:43:35Z,0
279719,31645,H6612,simple,ib-judgement,2026-07-19T13:43:35Z,0
279720,31650,H6662,righteous,registry-direct,2026-07-19T13:43:35Z,0
279721,31654,H7563,wicked,registry-direct,2026-07-19T13:43:35Z,0
279722,31656,H3782,,ib-judgement,2026-07-19T13:43:35Z,0
279723,31657,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279724,31659,H6175,prudent,registry-direct,2026-07-19T13:43:35Z,0
279725,31660,H7200,see (raah),read-emergent,2026-07-19T13:43:35Z,0
279726,31661,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279727,31662,H5641,hide oneself (sathar - then I could hide from him),read-emergent,2026-07-19T13:43:35Z,0
279728,31663,H6612,simple,ib-judgement,2026-07-19T13:43:35Z,0
279729,31666,H0835,blessed,ib-judgement,2026-07-19T13:43:35Z,0
279730,31668,H6342,to dread,registry-direct,2026-07-19T13:43:35Z,0
279731,31670,H7185,to harden,ib-judgement,2026-07-19T13:43:35Z,0
279732,31671,H3820,heart,registry-direct,2026-07-19T13:43:35Z,0
279733,31674,H7451,bad: harmful,registry-direct,2026-07-19T13:43:35Z,0
279734,42294,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279735,42295,H1293,blessing,registry-direct,2026-07-19T13:43:35Z,0
279736,42297,H7301,they feast on the abundance of your house,read-emergent,2026-07-19T13:43:35Z,0
279737,42301,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279738,42302,H6102,,ib-judgement,2026-07-19T13:43:35Z,0
279739,42304,H0183,to desire,registry-direct,2026-07-19T13:43:35Z,0
279740,42307,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279741,42312,H5869,eye wasting from grief,read-emergent,2026-07-19T13:43:35Z,0
279742,42313,H8055,to rejoice,registry-direct,2026-07-19T13:43:35Z,0
279743,42314,H3820,heart,registry-direct,2026-07-19T13:43:35Z,0
279744,42315,H2896,pleasant,registry-direct,2026-07-19T13:43:35Z,0
279745,42319,H7342,arrogant (rachab),read-emergent,2026-07-19T13:43:35Z,0
279746,42320,H5315,soul,registry-direct,2026-07-19T13:43:35Z,0
279747,42322,H4066,strife,registry-direct,2026-07-19T13:43:35Z,0
279748,42323,H0982,to trust,registry-direct,2026-07-19T13:43:35Z,0
279749,42324,H3068,,ib-judgement,2026-07-19T13:43:35Z,0
279750,47236,H2114,be estranged / alienated (zur - estranged from the womb),read-emergent,2026-07-19T13:43:35Z,0
