strong,stepGloss,language,cluster_code,short_name,source,created_at
H6427,shuddering,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H6428,to wallow,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6433,mouth,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:32Z
H6435,lest,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6437G,to turn,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6440G,face: before,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6440H,face,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:32Z
H6440I,face: because,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6440J,face: surface,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6440K,face: east,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6440L,face of,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6440M,face: angry,Hebrew,M02,Anger,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6440N,face: kindness,Hebrew,M05,Love,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6442,inner,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6445,to pamper,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6446,long-sleeved,Hebrew,M18,Hope,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6447,palm,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:33Z
H6448,to go through,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6452A,to pass,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:33Z
H6452B,to limp,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6456,idol,Hebrew,M27,Evil,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6458,to hew,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6459,idol,Hebrew,M27,Evil,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6461,to disappear,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6463,to groan,Hebrew,M42,Speech,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6466,to work,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6467,work,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:33Z
H6470,to trouble,Hebrew,M03,Grief,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6473,to open,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6475,to open,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6476,to break out,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:33Z
H6477,bluntness,Hebrew,M07,Shame,auto-precedent,2026-08-12T14:53:33Z
H6478,to peel,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6480,to split open,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6481,to wound,Hebrew,M03,Grief,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6482,wound,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:33Z
H6484,to press,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6485A,to reckon: list,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H6485H,to reckon: punish,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H6485I,to reckon: visit,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H6485J,to reckon: overseer,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H6485K,to reckon: missing,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H6485L,to reckon: put,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6486,punishment,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6487,deposit,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6488,oversight,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6490,precept,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6491,to open,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6496,overseer,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6500,be fruitful,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6501,wild donkey,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:33Z
H6504,to separate,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6507,grain,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:33Z
H6509,be fruitful,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6524A,to sprout,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:34Z
H6524B,to break out,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6524C,to fly,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6527,to divide,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6528,broken,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6529,fruit,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:34Z
H6531,severity,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H6533,to tear,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6536,to divide,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6537A,to divide,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6538,vulture,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:34Z
H6544B,to neglect,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:34Z
H6545,lock,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:34Z
H6546,leader,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6555,to break through,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6556,breach,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6561,to tear,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6563,plunder,Hebrew,M24,Weakness,auto-precedent,2026-08-12T14:53:35Z
H6565A,to break,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6565B,to split,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6566,to spread,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:35Z
H6567A,to declare,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6569,refuse,Hebrew,M27,Evil,auto-precedent,2026-08-12T14:53:35Z
H6574,refuse,Hebrew,M27,Evil,auto-precedent,2026-08-12T14:53:35Z
H6576,to spread,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:35Z
H6579,noble,Hebrew,M34,Perseverance,auto-precedent,2026-08-12T14:53:35Z
H6580,folly,Hebrew,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
H6581,to spread,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:35Z
H6582,to tear,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6584,to strip,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6585,to step,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6586,to transgress,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H6588,transgression,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H6589,to open,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H6590,to interpret,Hebrew,M43,Prophecy,auto-precedent,2026-08-12T14:53:35Z
H6591,interpretation,Hebrew,M15,Wisdom,auto-precedent,2026-08-12T14:53:35Z
H6592,interpretation,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H6593,flax,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6594,flax,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6596,hinge,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6598,choice,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6599,edict,Hebrew,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
H6599,edict,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6601A,to open wide,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6601B,to entice,Hebrew,M10,Sin,auto-precedent,2026-08-12T14:53:35Z
H6605A,to open,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6605B,to engrave,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6606,to open,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6612A,simple,Hebrew,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
H6614,robe,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:35Z
H6616,cord,Hebrew,M03,Grief,auto-precedent,2026-08-12T14:53:35Z
H6617,to twist,Hebrew,M10,Sin,auto-precedent,2026-08-12T14:53:35Z
H6618,twisted,Hebrew,M14,Deceit,auto-precedent,2026-08-12T14:53:35Z
H6622,to interpret,Hebrew,M43,Prophecy,auto-precedent,2026-08-12T14:53:36Z
H6623,interpretation,Hebrew,M15,Wisdom,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6631,offspring,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6633,to serve,Hebrew,M36,Service,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6634,to will,Hebrew,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
H6635A,army,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6635B,[Lord of] Hosts,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H6635H,army: war,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6635I,army: duty,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6638,to swell,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6640,thing,Hebrew,M28,Envy,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6642,to serve,Hebrew,M36,Service,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6643A,beauty,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:36Z
H6647,to drench,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6651,to heap,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6653,bundle,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:36Z
H6656,intended,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6658A,to ambush,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:36Z
H6658B,to waste,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6660,ambush,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6662,righteous,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H6663,to justify,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H6664G,righteousness,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H6664H,Righteousness [God],Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H6665,righteousness,Hebrew,M26,Righteousness,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6666,righteousness,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H6668,to gleam,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6670A,to cry out,Hebrew,M42,Speech,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6670B,to shine,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6671,to press,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:36Z
H6673,command,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:36Z
H6675,filth,Hebrew,M07,Shame,auto-precedent,2026-08-12T14:53:37Z
H6676,neck,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:37Z
H6677A,neck,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:37Z
H6679A,to hunt,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6679B,to provision,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6680,to command,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6681,to cry aloud,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H6682,outcry,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H6684,to fast,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6687,to flow,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:37Z
H6692A,to blossom,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6692B,to gaze,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:37Z
H6693,to press,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H6694,to pour,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6695A,distress,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H6695B,anguish,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H6696A,to confine,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H6696B,to provoke,Hebrew,M02,Anger,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6696C,to form,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H6697G,Rocks [of Goats],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6697H,rock,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6702,to burn,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:37Z
H6705,be dazzling,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6711,to laugh,Hebrew,M04,Joy,auto-precedent,2026-08-12T14:53:37Z
H6712,laughter,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:37Z
H6718A,wild game,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6720,provision,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6729,stocks,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:38Z
H6734,tassel,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:38Z
H6735A,envoy,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6735B,hinge,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6735C,pang,Hebrew,M03,Grief,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6736,image,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6737,to take provision,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H6739,to pray,Hebrew,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
H6740,to roast,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6743A,to rush,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6743B,to prosper,Hebrew,M46,Abundance,auto-precedent,2026-08-12T14:53:38Z
H6744,to prosper,Hebrew,M46,Abundance,auto-precedent,2026-08-12T14:53:38Z
H6749,to sink,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6750,to tingle,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6754,image,Hebrew,M43,Prophecy,old-system-migration,2026-08-11T15:45:16Z
H6755,image,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6756A,[Mount] Zalmon,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6760,to limp,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6761,stumbling,Hebrew,M35,Testing,auto-precedent,2026-08-12T14:53:38Z
H6770,to thirst,Hebrew,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
H6771,thirsty,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6772,thirst,Hebrew,M29,Desire,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6777,veil,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:38Z
H6779,to spring,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6784,to shrivel,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6789,to destroy,Hebrew,M10,Sin,auto-precedent,2026-08-12T14:53:39Z
H6793C,shield,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:39Z
H6794,water,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:39Z
H6795,to descend,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:39Z
H6798,to dry,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6800A,be humble,Hebrew,M09,Humility,old-system-migration,2026-08-11T15:45:16Z
H6800B,humble,Hebrew,M09,Humility,old-system-migration,2026-08-11T15:45:16Z
H6801,to wrap,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6805,to march,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6808,to march,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6810,little,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:39Z
H6812,youth,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:39Z
H6813,to move,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6816,image,Hebrew,M43,Prophecy,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6817,to cry,Hebrew,M42,Speech,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6818,cry,Hebrew,M42,Speech,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6819,be little,Hebrew,M31,Faith,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6821,to shrivel,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6822,to watch,Hebrew,M30,Obedience,auto-precedent,2026-08-12T14:53:39Z
H6823,to overlay,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6845,to treasure,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6850,to whisper,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6862A,narrow,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6862B,distress,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H6862C,enemy,Hebrew,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
H6862D,hard,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H6866,to burn,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:40Z
H6869A,dearth,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H6869B,distress,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H6869C,vexer,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H6869C,vexer,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H6872A,bundle,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6872B,pebble,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6873,to cry,Hebrew,M42,Speech,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6879,be leprous,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6884,to refine,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6887B,to constrain,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H6887C,to distress,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H6887D,to vex,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H6887E,to rival,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H6887E,to rival,Hebrew,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
H6895,to curse,Hebrew,M06,Hate,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6897,belly,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:41Z
H6899,collection,Hebrew,M18,Hope,auto-precedent,2026-08-12T14:53:41Z
H6901,to receive,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6902,to receive,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6903G,before,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:41Z
H6903H,before: because,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6905H,before,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:41Z
H6906,to rob,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6908,to gather,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:41Z
H6912,to bury,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6913,grave,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6915,to bow,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6917,ancient,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:41Z
H6918G,holy,Hebrew,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
H6918H,holy: saint,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H6919,to kindle,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6922,holy,Hebrew,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
H6925,before,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:41Z
H6936,crown,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6937,be dark,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6940,darkness,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:41Z
H6941,mournfully,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H6942G,to consecrate: consecate,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H6942H,to consecrate: dedicate,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H6942I,to consecrate: forfeit,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H6942J,to consecrate: prepare,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H6942K,to consecrate: holiness,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H6944G,holiness,Hebrew,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
H6944H,Most Holy Place,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6944I,[Way of] Holiness,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6944J,Holy Place,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6945,male cult prostitute,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6946H,[Meribath]-kadesh,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6948,cult prostitute,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6949,be blunt,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6950,to gather,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6951,assembly,Hebrew,M05,Love,auto-precedent,2026-08-12T14:53:41Z
H6952,assembly,Hebrew,M05,Love,auto-precedent,2026-08-12T14:53:42Z
H6957A,cord,Hebrew,M03,Grief,auto-precedent,2026-08-12T14:53:42Z
H6958,to vomit,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6959,helmet,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:53:42Z
H6960A,to await,Hebrew,M17,Counsel,old-system-migration,2026-08-11T15:45:16Z
H6960B,to collect,Hebrew,M17,Counsel,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6962,to loath,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H6963A,voice,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6963B,frivolity,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6963H,voice: sound,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6963I,voice: thunder,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6963J,voice: message,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6963K,voice: [sound of],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6963L,voice: listen,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H6965B,to arise: rise,Hebrew,M08,Pride,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6965H,to arise: raise,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6965I,to arise: establish,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H6965J,to arise: attack,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H6966G,to stand: rise,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:53:42Z
H6966H,to stand: raise,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
